"Region","year","value","value.lb","value.ub"
"GNQ",2015,23366.189507967,23366.189507967,23366.189507967
"GRC",2015,28059.8950325656,28059.8950325656,28059.8950325656
"GTM",2015,6764.90713981301,6764.90713981301,6764.90713981301
"GUM",2015,NA,NA,NA
"GUY",2015,4789.54459131531,4789.54459131531,4789.54459131531
"HKG",2015,38528.9478003262,38528.9478003262,38528.9478003262
"HND",2015,3964.20952913453,3964.20952913453,3964.20952913453
"HRV",2015,18070.8387732847,18070.8387732847,18070.8387732847
"HTI",2015,1552.04465511057,1552.04465511057,1552.04465511057
"HUN",2015,18721.043339269,18721.043339269,18721.043339269
"IDN",2015,5598.16450367755,5598.16450367755,5598.16450367755
"IND",2015,4869.78168603023,4869.78168603023,4869.78168603023
"IRL",2015,34109.5523448158,34109.5523448158,34109.5523448158
"IRN",2015,12151.8602201886,12151.8602201886,12151.8602201886
"IRQ",2015,6310.63816732626,6310.63816732626,6310.63816732626
"ISL",2015,39380.8332598175,39380.8332598175,39380.8332598175
"ISR",2015,27740.6119171553,27740.6119171553,27740.6119171553
"ITA",2015,27784.3171401619,27784.3171401619,27784.3171401619
"JAM",2015,9785.37160534131,9785.37160534131,9785.37160534131
"JOR",2015,5826.59128962473,5826.59128962473,5826.59128962473
"JPN",2015,31575.4183856355,31575.4183856355,31575.4183856355
"KAZ",2015,17062.2757173755,17062.2757173755,17062.2757173755
"KEN",2015,1371.03374356018,1371.03374356018,1371.03374356018
"KGZ",2015,3868.09509785409,3868.09509785409,3868.09509785409
"KHM",2015,2503.8947642251,2503.8947642251,2503.8947642251
"KOR",2015,27207.7774481828,27207.7774481828,27207.7774481828
"KWT",2015,45010.7041490945,45010.7041490945,45010.7041490945
"LAO",2015,3608.15535014545,3608.15535014545,3608.15535014545
"LBN",2015,15825.3516536416,15825.3516536416,15825.3516536416
"LBR",2015,459.826934803462,459.826934803462,459.826934803462
"LBY",2015,18493.8570884456,18493.8570884456,18493.8570884456
"LCA",2015,14068.7286832398,14068.7286832398,14068.7286832398
"LKA",2015,4475.2407469671,4475.2407469671,4475.2407469671
"LSO",2015,1303.03982762455,1303.03982762455,1303.03982762455
"LTU",2015,17760.0160316997,17760.0160316997,17760.0160316997
"LUX",2015,98647.7622004773,98647.7622004773,98647.7622004773
"LVA",2015,15790.0379620944,15790.0379620944,15790.0379620944
"MAC",2015,NA,NA,NA
"MAR",2015,3616.31258031989,3616.31258031989,3616.31258031989
"MDA",2015,4180.9886326425,4180.9886326425,4180.9886326425
"MDG",2015,813.771294741878,813.771294741878,813.771294741878
"MDV",2015,5498.81079932391,5498.81079932391,5498.81079932391
"MEX",2015,12625.6723027844,12625.6723027844,12625.6723027844
"MKD",2015,9692.35813986705,9692.35813986705,9692.35813986705
"MLI",2015,1097.34975973718,1097.34975973718,1097.34975973718
"MLT",2015,23123.1811478591,23123.1811478591,23123.1811478591
"MMR",2015,NA,NA,NA
"MNE",2015,NA,NA,NA
"MNG",2015,3984.78521884133,3984.78521884133,3984.78521884133
"MOZ",2015,966.004286676559,966.004286676559,966.004286676559
"MRT",2015,1849.46746810277,1849.46746810277,1849.46746810277
"MTQ",2015,NA,NA,NA
"MUS",2015,10309.6385488425,10309.6385488425,10309.6385488425
"MWI",2015,752.502822070078,752.502822070078,752.502822070078
"MYS",2015,12235.3366563608,12235.3366563608,12235.3366563608
"NAM",2015,5264.28805188951,5264.28805188951,5264.28805188951
"NCL",2015,NA,NA,NA
"NER",2015,547.423381691769,547.423381691769,547.423381691769
"NGA",2015,2722.83007084148,2722.83007084148,2722.83007084148
"NIC",2015,2336.98064567041,2336.98064567041,2336.98064567041
"NLD",2015,43697.9163785484,43697.9163785484,43697.9163785484
"NOR",2015,51130.741452283,51130.741452283,51130.741452283
"NPL",2015,1327.78181060761,1327.78181060761,1327.78181060761
"NZL",2015,30088.2833162833,30088.2833162833,30088.2833162833
"OMN",2015,22317.3933707647,22317.3933707647,22317.3933707647
"PAK",2015,2548.26337827006,2548.26337827006,2548.26337827006
"PAN",2015,12800.0826274215,12800.0826274215,12800.0826274215
"PER",2015,9128.01406256726,9128.01406256726,9128.01406256726
"PHL",2015,3246.27626299917,3246.27626299917,3246.27626299917
"PNG",2015,3754.37381722788,3754.37381722788,3754.37381722788
"POL",2015,20644.2622523313,20644.2622523313,20644.2622523313
"PRI",2015,24255.0357025076,24255.0357025076,24255.0357025076
"PRK",2015,NA,NA,NA
"PRT",2015,20134.4699199917,20134.4699199917,20134.4699199917
"PRY",2015,3862.45386764939,3862.45386764939,3862.45386764939
"PSE",2015,NA,NA,NA
"PYF",2015,NA,NA,NA
"QAT",2015,NA,NA,NA
"REU",2015,NA,NA,NA
"ROU",2015,12725.8728040796,12725.8728040796,12725.8728040796
"RUS",2015,18169.2853530189,18169.2853530189,18169.2853530189
"RWA",2015,1160.32858951917,1160.32858951917,1160.32858951917
"SAU",2015,21507.0495692398,21507.0495692398,21507.0495692398
"SDN",2015,2511.73658820048,2511.73658820048,2511.73658820048
"SEN",2015,1555.86043788623,1555.86043788623,1555.86043788623
"SGP",2015,51455.6148680192,51455.6148680192,51455.6148680192
"SLB",2015,2606.83571563473,2606.83571563473,2606.83571563473
"SLE",2015,1092.32686656767,1092.32686656767,1092.32686656767
"SLV",2015,6651.81954388069,6651.81954388069,6651.81954388069
"SOM",2015,495.741102196507,495.741102196507,495.741102196507
"SRB",2015,10760.4013630767,10760.4013630767,10760.4013630767
"STP",2015,2092.04379458736,2092.04379458736,2092.04379458736
"SUR",2015,13700.300444634,13700.300444634,13700.300444634
"SVK",2015,23320.4423668531,23320.4423668531,23320.4423668531
"SVN",2015,26023.3804254289,26023.3804254289,26023.3804254289
"SWE",2015,35680.9770946912,35680.9770946912,35680.9770946912
"SWZ",2015,3579.77195009621,3579.77195009621,3579.77195009621
"SYR",2015,4591.25653820982,4591.25653820982,4591.25653820982
"TCD",2015,1458.31814878912,1458.31814878912,1458.31814878912
"TGO",2015,679.968363658597,679.968363658597,679.968363658597
"THA",2015,8985.17069145405,8985.17069145405,8985.17069145405
"TJK",2015,3469.4677730987,3469.4677730987,3469.4677730987
"TKM",2015,10246.3257622433,10246.3257622433,10246.3257622433
"TLS",2015,1662.68235589824,1662.68235589824,1662.68235589824
"TON",2015,8441.61567802054,8441.61567802054,8441.61567802054
"TTO",2015,38339.7702164588,38339.7702164588,38339.7702164588
"TUN",2015,7366.71244661621,7366.71244661621,7366.71244661621
"TUR",2015,10876.1272834951,10876.1272834951,10876.1272834951
"TZA",2015,1395.19885406762,1395.19885406762,1395.19885406762
"UGA",2015,1309.38711975945,1309.38711975945,1309.38711975945
"UKR",2015,9048.77093285831,9048.77093285831,9048.77093285831
"URY",2015,13488.690992643,13488.690992643,13488.690992643
"USA",2015,42414.1135154848,42414.1135154848,42414.1135154848
"UZB",2015,4287.65587845166,4287.65587845166,4287.65587845166
"VCT",2015,10016.0918373102,10016.0918373102,10016.0918373102
"VEN",2015,10583.5149143299,10583.5149143299,10583.5149143299
"VNM",2015,4359.38407462062,4359.38407462062,4359.38407462062
"VUT",2015,7653.77256256516,7653.77256256516,7653.77256256516
"WSM",2015,7468.78289294684,7468.78289294684,7468.78289294684
"YEM",2015,3436.39009876138,3436.39009876138,3436.39009876138
"ZAF",2015,8697.28342509513,8697.28342509513,8697.28342509513
"ZMB",2015,2322.62127955346,2322.62127955346,2322.62127955346
"ZWE",2015,133.619088439268,133.619088439268,133.619088439268
"AFG",2016,NA,NA,NA
"AGO",2016,NA,NA,NA
"ALB",2016,NA,NA,NA
"ARE",2016,NA,NA,NA
"ARG",2016,14599.9415524302,14599.9415524302,14599.9415524302
"ARM",2016,9320.82623992945,9320.82623992945,9320.82623992945
"AUS",2016,43858.3031269414,43858.3031269414,43858.3031269414
"AUT",2016,38014.5847784858,38014.5847784858,38014.5847784858
"AZE",2016,20751.5853043348,20751.5853043348,20751.5853043348
"BDI",2016,404.727936744797,404.727936744797,404.727936744797
"BEL",2016,34844.4315569829,34844.4315569829,34844.4315569829
"BEN",2016,1143.12172902702,1143.12172902702,1143.12172902702
"BFA",2016,829.190721026539,829.190721026539,829.190721026539
"BGD",2016,1680.62562693187,1680.62562693187,1680.62562693187
"BGR",2016,14267.7575157053,14267.7575157053,14267.7575157053
"BHR",2016,29744.3225603449,29744.3225603449,29744.3225603449
"BHS",2016,28523.6766586862,28523.6766586862,28523.6766586862
"BIH",2016,10933.6514342606,10933.6514342606,10933.6514342606
"BLR",2016,18738.8540492826,18738.8540492826,18738.8540492826
"BLZ",2016,9035.81231737538,9035.81231737538,9035.81231737538
"BOL",2016,4136.30488246825,4136.30488246825,4136.30488246825
"BRA",2016,10973.8815697395,10973.8815697395,10973.8815697395
"BRB",2016,20811.4163828708,20811.4163828708,20811.4163828708
"BRN",2016,35529.9712614946,35529.9712614946,35529.9712614946
"BTN",2016,6771.54056477662,6771.54056477662,6771.54056477662
"BWA",2016,10457.0539745081,10457.0539745081,10457.0539745081
"CAF",2016,686.435456556876,686.435456556876,686.435456556876
"CAN",2016,36816.1108201512,36816.1108201512,36816.1108201512
"CHE",2016,41960.2440030448,41960.2440030448,41960.2440030448
"CHL",2016,13536.7412346809,13536.7412346809,13536.7412346809
"CHN",2016,12898.8237279045,12898.8237279045,12898.8237279045
"CIV",2016,1269.70955911721,1269.70955911721,1269.70955911721
"CMR",2016,1877.21512650907,1877.21512650907,1877.21512650907
"COD",2016,462.28406762333,462.28406762333,462.28406762333
"COG",2016,2747.74590199345,2747.74590199345,2747.74590199345
"COL",2016,8748.65198326156,8748.65198326156,8748.65198326156
"COM",2016,902.210290317044,902.210290317044,902.210290317044
"CPV",2016,4903.56118190662,4903.56118190662,4903.56118190662
"CRI",2016,12298.7416775152,12298.7416775152,12298.7416775152
"CUB",2016,14655.3615578232,14655.3615578232,14655.3615578232
"CYP",2016,22566.2500774472,22566.2500774472,22566.2500774472
"CZE",2016,24884.0415167831,24884.0415167831,24884.0415167831
"DEU",2016,32744.8398662155,32744.8398662155,32744.8398662155
"DJI",2016,2057.70439416998,2057.70439416998,2057.70439416998
"DNK",2016,34214.3614427127,34214.3614427127,34214.3614427127
"DOM",2016,11853.1165275466,11853.1165275466,11853.1165275466
"DZA",2016,6398.30640574451,6398.30640574451,6398.30640574451
"ECU",2016,7184.3041201313,7184.3041201313,7184.3041201313
"EGY",2016,5906.53591104188,5906.53591104188,5906.53591104188
"ERI",2016,697.585260272649,697.585260272649,697.585260272649
"ESP",2016,29114.396397495,29114.396397495,29114.396397495
"EST",2016,19396.8626885006,19396.8626885006,19396.8626885006
"ETH",2016,923.284949404812,923.284949404812,923.284949404812
"FIN",2016,33397.7881128248,33397.7881128248,33397.7881128248
"FJI",2016,5276.81119727355,5276.81119727355,5276.81119727355
"FRA",2016,30695.8134975583,30695.8134975583,30695.8134975583
"GAB",2016,9690.56058472968,9690.56058472968,9690.56058472968
"GBR",2016,34810.4739436975,34810.4739436975,34810.4739436975
"GEO",2016,9780.38895783824,9780.38895783824,9780.38895783824
"GHA",2016,1434.08743587997,1434.08743587997,1434.08743587997
"GIN",2016,795.073848542702,795.073848542702,795.073848542702
"GLP",2016,NA,NA,NA
"GMB",2016,1965.24783985944,1965.24783985944,1965.24783985944
"GNB",2016,1012.70570971392,1012.70570971392,1012.70570971392
"GNQ",2016,23334.0104767453,23334.0104767453,23334.0104767453
"GRC",2016,28057.7248856302,28057.7248856302,28057.7248856302
"GTM",2016,6847.00686517664,6847.00686517664,6847.00686517664
"GUM",2016,NA,NA,NA
"GUY",2016,4838.77317499362,4838.77317499362,4838.77317499362
"HKG",2016,38652.5319426302,38652.5319426302,38652.5319426302
"HND",2016,4007.61735605864,4007.61735605864,4007.61735605864
"HRV",2016,18452.3427392696,18452.3427392696,18452.3427392696
"HTI",2016,1587.46334031206,1587.46334031206,1587.46334031206
"HUN",2016,19166.8377994089,19166.8377994089,19166.8377994089
"IDN",2016,5984.8451077921,5984.8451077921,5984.8451077921
"IND",2016,5237.67994000207,5237.67994000207,5237.67994000207
"IRL",2016,34159.1089723066,34159.1089723066,34159.1089723066
"IRN",2016,12298.8805751043,12298.8805751043,12298.8805751043
"IRQ",2016,6739.45712895351,6739.45712895351,6739.45712895351
"ISL",2016,40019.0541191599,40019.0541191599,40019.0541191599
"ISR",2016,28300.8837309195,28300.8837309195,28300.8837309195
"ITA",2016,27998.8981898353,27998.8981898353,27998.8981898353
"JAM",2016,10079.1086324338,10079.1086324338,10079.1086324338
"JOR",2016,6097.15139348105,6097.15139348105,6097.15139348105
"JPN",2016,31493.0768963721,31493.0768963721,31493.0768963721
"KAZ",2016,17838.197353254,17838.197353254,17838.197353254
"KEN",2016,1414.76967023848,1414.76967023848,1414.76967023848
"KGZ",2016,4392.25548548964,4392.25548548964,4392.25548548964
"KHM",2016,2665.80223455258,2665.80223455258,2665.80223455258
"KOR",2016,27347.1860133044,27347.1860133044,27347.1860133044
"KWT",2016,44456.6804966084,44456.6804966084,44456.6804966084
"LAO",2016,3725.6057033986,3725.6057033986,3725.6057033986
"LBN",2016,16198.5898496836,16198.5898496836,16198.5898496836
"LBR",2016,485.742163252393,485.742163252393,485.742163252393
"LBY",2016,18078.1844451197,18078.1844451197,18078.1844451197
"LCA",2016,14201.8368041226,14201.8368041226,14201.8368041226
"LKA",2016,4479.65461344788,4479.65461344788,4479.65461344788
"LSO",2016,1294.42034071667,1294.42034071667,1294.42034071667
"LTU",2016,18324.102766273,18324.102766273,18324.102766273
"LUX",2016,101152.918910514,101152.918910514,101152.918910514
"LVA",2016,16335.4756912744,16335.4756912744,16335.4756912744
"MAC",2016,NA,NA,NA
"MAR",2016,3641.51128555405,3641.51128555405,3641.51128555405
"MDA",2016,4689.69055927062,4689.69055927062,4689.69055927062
"MDG",2016,835.044628910553,835.044628910553,835.044628910553
"MDV",2016,5609.12483140582,5609.12483140582,5609.12483140582
"MEX",2016,12897.5158840892,12897.5158840892,12897.5158840892
"MKD",2016,10228.9846962618,10228.9846962618,10228.9846962618
"MLI",2016,1113.06074060604,1113.06074060604,1113.06074060604
"MLT",2016,23498.0164978702,23498.0164978702,23498.0164978702
"MMR",2016,NA,NA,NA
"MNE",2016,NA,NA,NA
"MNG",2016,4127.15411762754,4127.15411762754,4127.15411762754
"MOZ",2016,994.462194957268,994.462194957268,994.462194957268
"MRT",2016,1895.57392846588,1895.57392846588,1895.57392846588
"MTQ",2016,NA,NA,NA
"MUS",2016,10354.4545962205,10354.4545962205,10354.4545962205
"MWI",2016,777.002083784375,777.002083784375,777.002083784375
"MYS",2016,12380.5212896315,12380.5212896315,12380.5212896315
"NAM",2016,5381.15567737498,5381.15567737498,5381.15567737498
"NCL",2016,NA,NA,NA
"NER",2016,548.850670751158,548.850670751158,548.850670751158
"NGA",2016,2826.90251984439,2826.90251984439,2826.90251984439
"NIC",2016,2367.26130754164,2367.26130754164,2367.26130754164
"NLD",2016,44343.0146849556,44343.0146849556,44343.0146849556
"NOR",2016,51386.8436099212,51386.8436099212,51386.8436099212
"NPL",2016,1349.45794058254,1349.45794058254,1349.45794058254
"NZL",2016,30481.0408561531,30481.0408561531,30481.0408561531
"OMN",2016,22497.4708757974,22497.4708757974,22497.4708757974
"PAK",2016,2561.32405556306,2561.32405556306,2561.32405556306
"PAN",2016,13184.2449128821,13184.2449128821,13184.2449128821
"PER",2016,9422.10782548348,9422.10782548348,9422.10782548348
"PHL",2016,3311.79608461241,3311.79608461241,3311.79608461241
"PNG",2016,4011.39448917523,4011.39448917523,4011.39448917523
"POL",2016,21474.5029775124,21474.5029775124,21474.5029775124
"PRI",2016,24374.8657296488,24374.8657296488,24374.8657296488
"PRK",2016,NA,NA,NA
"PRT",2016,20199.4620178906,20199.4620178906,20199.4620178906
"PRY",2016,3893.07636127045,3893.07636127045,3893.07636127045
"PSE",2016,NA,NA,NA
"PYF",2016,NA,NA,NA
"QAT",2016,NA,NA,NA
"REU",2016,NA,NA,NA
"ROU",2016,13298.115845592,13298.115845592,13298.115845592
"RUS",2016,18694.6879282967,18694.6879282967,18694.6879282967
"RWA",2016,1161.17874683171,1161.17874683171,1161.17874683171
"SAU",2016,21299.3908153448,21299.3908153448,21299.3908153448
"SDN",2016,2562.28467972597,2562.28467972597,2562.28467972597
"SEN",2016,1565.53506068192,1565.53506068192,1565.53506068192
"SGP",2016,51903.5950658556,51903.5950658556,51903.5950658556
"SLB",2016,2762.14916108621,2762.14916108621,2762.14916108621
"SLE",2016,1116.69556712133,1116.69556712133,1116.69556712133
"SLV",2016,6680.86339661723,6680.86339661723,6680.86339661723
"SOM",2016,511.463186318167,511.463186318167,511.463186318167
"SRB",2016,11366.4890302452,11366.4890302452,11366.4890302452
"STP",2016,2134.21998526865,2134.21998526865,2134.21998526865
"SUR",2016,14191.7334302244,14191.7334302244,14191.7334302244
"SVK",2016,23630.3537565183,23630.3537565183,23630.3537565183
"SVN",2016,25955.264524984,25955.264524984,25955.264524984
"SWE",2016,35728.2382442586,35728.2382442586,35728.2382442586
"SWZ",2016,3592.84751283739,3592.84751283739,3592.84751283739
"SYR",2016,4683.14986695944,4683.14986695944,4683.14986695944
"TCD",2016,1452.53082014334,1452.53082014334,1452.53082014334
"TGO",2016,668.378405317067,668.378405317067,668.378405317067
"THA",2016,9164.38154687701,9164.38154687701,9164.38154687701
"TJK",2016,3958.15133221166,3958.15133221166,3958.15133221166
"TKM",2016,11021.7123913567,11021.7123913567,11021.7123913567
"TLS",2016,1819.78775211334,1819.78775211334,1819.78775211334
"TON",2016,8536.46603185017,8536.46603185017,8536.46603185017
"TTO",2016,38615.6386885785,38615.6386885785,38615.6386885785
"TUN",2016,7543.96237840634,7543.96237840634,7543.96237840634
"TUR",2016,11038.5493173876,11038.5493173876,11038.5493173876
"TZA",2016,1410.78024957507,1410.78024957507,1410.78024957507
"UGA",2016,1322.65631182142,1322.65631182142,1322.65631182142
"UKR",2016,9696.63194388521,9696.63194388521,9696.63194388521
"URY",2016,13962.9631452651,13962.9631452651,13962.9631452651
"USA",2016,42751.5216684164,42751.5216684164,42751.5216684164
"UZB",2016,4887.43460720345,4887.43460720345,4887.43460720345
"VCT",2016,10454.2872212089,10454.2872212089,10454.2872212089
"VEN",2016,10984.5372824272,10984.5372824272,10984.5372824272
"VNM",2016,4721.1455418189,4721.1455418189,4721.1455418189
"VUT",2016,7925.78564328513,7925.78564328513,7925.78564328513
"WSM",2016,7670.60222910686,7670.60222910686,7670.60222910686
"YEM",2016,3813.5550860588,3813.5550860588,3813.5550860588
"ZAF",2016,8897.1106098004,8897.1106098004,8897.1106098004
"ZMB",2016,2356.1632534777,2356.1632534777,2356.1632534777
"ZWE",2016,135.742437912731,135.742437912731,135.742437912731
"AFG",2017,NA,NA,NA
"AGO",2017,NA,NA,NA
"ALB",2017,NA,NA,NA
"ARE",2017,NA,NA,NA
"ARG",2017,14991.0424992215,14991.0424992215,14991.0424992215
"ARM",2017,10122.6075022695,10122.6075022695,10122.6075022695
"AUS",2017,44051.4357365176,44051.4357365176,44051.4357365176
"AUT",2017,38007.624430158,38007.624430158,38007.624430158
"AZE",2017,22400.1052847349,22400.1052847349,22400.1052847349
"BDI",2017,414.574758847973,414.574758847973,414.574758847973
"BEL",2017,34844.8728468551,34844.8728468551,34844.8728468551
"BEN",2017,1151.96346129336,1151.96346129336,1151.96346129336
"BFA",2017,808.532877684424,808.532877684424,808.532877684424
"BGD",2017,1713.65987546851,1713.65987546851,1713.65987546851
"BGR",2017,14721.8788737587,14721.8788737587,14721.8788737587
"BHR",2017,31018.8092652497,31018.8092652497,31018.8092652497
"BHS",2017,28414.8430661611,28414.8430661611,28414.8430661611
"BIH",2017,11694.0144628277,11694.0144628277,11694.0144628277
"BLR",2017,19504.1121614969,19504.1121614969,19504.1121614969
"BLZ",2017,9130.03740315746,9130.03740315746,9130.03740315746
"BOL",2017,4163.77599526338,4163.77599526338,4163.77599526338
"BRA",2017,11233.1071195676,11233.1071195676,11233.1071195676
"BRB",2017,20379.9764525533,20379.9764525533,20379.9764525533
"BRN",2017,33549.6221297741,33549.6221297741,33549.6221297741
"BTN",2017,7202.86830295435,7202.86830295435,7202.86830295435
"BWA",2017,10820.6432080958,10820.6432080958,10820.6432080958
"CAF",2017,691.367898605907,691.367898605907,691.367898605907
"CAN",2017,36888.44231908,36888.44231908,36888.44231908
"CHE",2017,42365.0038181347,42365.0038181347,42365.0038181347
"CHL",2017,13729.3809349928,13729.3809349928,13729.3809349928
"CHN",2017,13895.622580648,13895.622580648,13895.622580648
"CIV",2017,1257.12904365133,1257.12904365133,1257.12904365133
"CMR",2017,1890.17243422996,1890.17243422996,1890.17243422996
"COD",2017,518.888491853305,518.888491853305,518.888491853305
"COG",2017,2884.78451424623,2884.78451424623,2884.78451424623
"COL",2017,8911.87284667906,8911.87284667906,8911.87284667906
"COM",2017,900.564860232636,900.564860232636,900.564860232636
"CPV",2017,5024.92685810159,5024.92685810159,5024.92685810159
"CRI",2017,12370.3410322041,12370.3410322041,12370.3410322041
"CUB",2017,15164.0599526269,15164.0599526269,15164.0599526269
"CYP",2017,23291.1569648233,23291.1569648233,23291.1569648233
"CZE",2017,24957.0015535755,24957.0015535755,24957.0015535755
"DEU",2017,32756.4320646876,32756.4320646876,32756.4320646876
"DJI",2017,2039.54045560449,2039.54045560449,2039.54045560449
"DNK",2017,34313.4227093027,34313.4227093027,34313.4227093027
"DOM",2017,12048.8585993631,12048.8585993631,12048.8585993631
"DZA",2017,6426.59924427996,6426.59924427996,6426.59924427996
"ECU",2017,7307.97902618321,7307.97902618321,7307.97902618321
"EGY",2017,6039.67080354311,6039.67080354311,6039.67080354311
"ERI",2017,739.901135917209,739.901135917209,739.901135917209
"ESP",2017,29313.8915186839,29313.8915186839,29313.8915186839
"EST",2017,19785.1342298219,19785.1342298219,19785.1342298219
"ETH",2017,947.685506811182,947.685506811182,947.685506811182
"FIN",2017,33568.8169475569,33568.8169475569,33568.8169475569
"FJI",2017,5545.78499428817,5545.78499428817,5545.78499428817
"FRA",2017,30667.4643103616,30667.4643103616,30667.4643103616
"GAB",2017,9562.67140298297,9562.67140298297,9562.67140298297
"GBR",2017,35104.0173582024,35104.0173582024,35104.0173582024
"GEO",2017,10924.9629018318,10924.9629018318,10924.9629018318
"GHA",2017,1453.26785317211,1453.26785317211,1453.26785317211
"GIN",2017,787.799414153765,787.799414153765,787.799414153765
"GLP",2017,NA,NA,NA
"GMB",2017,2019.20993950374,2019.20993950374,2019.20993950374
"GNB",2017,1022.79323891604,1022.79323891604,1022.79323891604
"GNQ",2017,23301.8757612666,23301.8757612666,23301.8757612666
"GRC",2017,28055.5549065334,28055.5549065334,28055.5549065334
"GTM",2017,6930.10296266562,6930.10296266562,6930.10296266562
"GUM",2017,NA,NA,NA
"GUY",2017,4888.50774695636,4888.50774695636,4888.50774695636
"HKG",2017,38776.5124892251,38776.5124892251,38776.5124892251
"HND",2017,4051.50049575934,4051.50049575934,4051.50049575934
"HRV",2017,18841.9008569122,18841.9008569122,18841.9008569122
"HTI",2017,1623.69030332777,1623.69030332777,1623.69030332777
"HUN",2017,19623.2477309779,19623.2477309779,19623.2477309779
"IDN",2017,6398.23480369918,6398.23480369918,6398.23480369918
"IND",2017,5633.37186810591,5633.37186810591,5633.37186810591
"IRL",2017,34208.7375989637,34208.7375989637,34208.7375989637
"IRN",2017,12447.6796687784,12447.6796687784,12447.6796687784
"IRQ",2017,7197.41509316264,7197.41509316264,7197.41509316264
"ISL",2017,40667.6182300687,40667.6182300687,40667.6182300687
"ISR",2017,28872.4712469558,28872.4712469558,28872.4712469558
"ITA",2017,28215.136470336,28215.136470336,28215.136470336
"JAM",2017,10381.6630498682,10381.6630498682,10381.6630498682
"JOR",2017,6380.27506429445,6380.27506429445,6380.27506429445
"JPN",2017,31410.9501349318,31410.9501349318,31410.9501349318
"KAZ",2017,18649.4046916375,18649.4046916375,18649.4046916375
