"Region","year","value","value.lb","value.ub"
"ISL",2015,0.345,0.345,0.345
"ISR",2015,8.317,8.317,8.317
"ITA",2015,61.583,61.583,61.583
"JAM",2015,2.774,2.774,2.774
"JOR",2015,7.017,7.017,7.017
"JPN",2015,126.34,126.34,126.34
"KAZ",2015,16.778,16.778,16.778
"KEN",2015,45.206,45.206,45.206
"KGZ",2015,5.57,5.57,5.57
"KHM",2015,14.769,14.769,14.769
"KOR",2015,48.969,48.969,48.969
"KWT",2015,3.165,3.165,3.165
"LAO",2015,6.585,6.585,6.585
"LBN",2015,4.374,4.374,4.374
"LBR",2015,4.792,4.792,4.792
"LBY",2015,6.892,6.892,6.892
"LCA",2015,0.182,0.182,0.182
"LKA",2015,21.597,21.597,21.597
"LSO",2015,2.254,2.254,2.254
"LTU",2015,3.252,3.252,3.252
"LUX",2015,0.554,0.554,0.554
"LVA",2015,2.183,2.183,2.183
"MAC",2015,0.587,0.587,0.587
"MAR",2015,33.181,33.181,33.181
"MDA",2015,3.371,3.371,3.371
"MDG",2015,23.337,23.337,23.337
"MDV",2015,0.337,0.337,0.337
"MEX",2015,119.292,119.292,119.292
"MKD",2015,2.09,2.09,2.09
"MLI",2015,17.491,17.491,17.491
"MLT",2015,0.425,0.425,0.425
"MMR",2015,48.944,48.944,48.944
"MNE",2015,0.64,0.64,0.64
"MNG",2015,2.942,2.942,2.942
"MOZ",2015,25.63,25.63,25.63
"MRT",2015,3.834,3.834,3.834
"MUS",2015,1.33,1.33,1.33
"MWI",2015,17.087,17.087,17.087
"MYS",2015,30.554,30.554,30.554
"NAM",2015,2.454,2.454,2.454
"NCL",2015,0.27,0.27,0.27
"NER",2015,18.113,18.113,18.113
"NGA",2015,177.415,177.415,177.415
"NIC",2015,6.052,6.052,6.052
"NLD",2015,16.961,16.961,16.961
"NOR",2015,5.16,5.16,5.16
"NPL",2015,32.494,32.494,32.494
"NZL",2015,4.614,4.614,4.614
"OMN",2015,3.038,3.038,3.038
"PAK",2015,188.197,188.197,188.197
"PAN",2015,3.753,3.753,3.753
"PER",2015,30.185,30.185,30.185
"PHL",2015,100.611,100.611,100.611
"PNG",2015,7.502,7.502,7.502
"POL",2015,38.448,38.448,38.448
"PRI",2015,3.695,3.695,3.695
"PRT",2015,10.818,10.818,10.818
"PRY",2015,6.93,6.93,6.93
"PSE",2015,4.434,4.434,4.434
"PYF",2015,0.285,0.285,0.285
"QAT",2015,2.3,2.3,2.3
"ROU",2015,21.121,21.121,21.121
"RUS",2015,142.36,142.36,142.36
"RWA",2015,12.019,12.019,12.019
"SAU",2015,30.915,30.915,30.915
"SDN",2015,48.481,48.481,48.481
"SEN",2015,13.824,13.824,13.824
"SGP",2015,5.518,5.518,5.518
"SLB",2015,0.596,0.596,0.596
"SLE",2015,6.518,6.518,6.518
"SLV",2015,6.271,6.271,6.271
"SOM",2015,10.167,10.167,10.167
"SRB",2015,9.77,9.77,9.77
"STP",2015,0.174,0.174,0.174
"SUR",2015,0.546,0.546,0.546
"SVK",2015,5.546,5.546,5.546
"SVN",2015,2.068,2.068,2.068
"SWE",2015,9.793,9.793,9.793
"SWZ",2015,1.254,1.254,1.254
"SYR",2015,22.101,22.101,22.101
"TCD",2015,12.676,12.676,12.676
"TGO",2015,6.594,6.594,6.594
"THA",2015,70.967,70.967,70.967
"TJK",2015,7.178,7.178,7.178
"TKM",2015,5.297,5.297,5.297
"TLS",2015,1.235,1.235,1.235
"TON",2015,0.105,0.105,0.105
"TTO",2015,1.356,1.356,1.356
"TUN",2015,10.965,10.965,10.965
"TUR",2015,76.638,76.638,76.638
"TWN",2015,23.442,23.442,23.442
"TZA",2015,50.609,50.609,50.609
"UGA",2015,38.474,38.474,38.474
"UKR",2015,44.093,44.093,44.093
"URY",2015,3.389,3.389,3.389
"USA",2015,323.217,323.217,323.217
"UZB",2015,28.684,28.684,28.684
"VCT",2015,0.109,0.109,0.109
"VEN",2015,30.966,30.966,30.966
"VNM",2015,92.035,92.035,92.035
"VUT",2015,0.264,0.264,0.264
"WSM",2015,0.183,0.183,0.183
"YEM",2015,27.602,27.602,27.602
"ZAF",2015,52.396,52.396,52.396
"ZMB",2015,14.72,14.72,14.72
"ZWE",2015,12.692,12.692,12.692
"ABW",2016,0.119176312314971,0.119176312314971,0.119176312314971
"AFG",2016,36.1516013634337,36.1516013634337,36.1516013634337
"AGO",2016,22.310508176507,22.310508176507,22.310508176507
"ALB",2016,3.23379515959203,3.23379515959203,3.23379515959203
"ARE",2016,9.95013871064608,9.95013871064608,9.95013871064608
"ARG",2016,42.0989922356141,42.0989922356141,42.0989922356141
"ARM",2016,3.05832600944942,3.05832600944942,3.05832600944942
"AUS",2016,24.5296288404123,24.5296288404123,24.5296288404123
"AUT",2016,8.60094565870696,8.60094565870696,8.60094565870696
"AZE",2016,9.73475628283164,9.73475628283164,9.73475628283164
"BDI",2016,9.79204753382904,9.79204753382904,9.79204753382904
"BEL",2016,11.082553029865,11.082553029865,11.082553029865
"BEN",2016,10.2729316495787,10.2729316495787,10.2729316495787
"BFA",2016,19.0736094535156,19.0736094535156,19.0736094535156
"BGD",2016,157.722471724063,157.722471724063,157.722471724063
"BGR",2016,7.22411999602295,7.22411999602295,7.22411999602295
"BHR",2016,1.67131887143807,1.67131887143807,1.67131887143807
"BHS",2016,0.367723056850668,0.367723056850668,0.367723056850668
"BIH",2016,3.73698067106577,3.73698067106577,3.73698067106577
"BLR",2016,9.38490912159483,9.38490912159483,9.38490912159483
"BLZ",2016,0.339908027662278,0.339908027662278,0.339908027662278
"BOL",2016,10.656431694144,10.656431694144,10.656431694144
"BRA",2016,203.474172893493,203.474172893493,203.474172893493
"BRB",2016,0.276199710773454,0.276199710773454,0.276199710773454
"BRN",2016,0.434078337486326,0.434078337486326,0.434078337486326
"BTN",2016,0.804405253377706,0.804405253377706,0.804405253377706
"BWA",2016,2.13559498461664,2.13559498461664,2.13559498461664
"CAF",2016,4.83961607438196,4.83961607438196,4.83961607438196
"CAN",2016,36.2917988321758,36.2917988321758,36.2917988321758
"CHE",2016,7.95190966264706,7.95190966264706,7.95190966264706
"CHL",2016,17.9239075836384,17.9239075836384,17.9239075836384
"CHN",2016,1362.62513179741,1362.62513179741,1362.62513179741
"CIV",2016,21.46927997998,21.46927997998,21.46927997998
"CMR",2016,21.7585848904602,21.7585848904602,21.7585848904602
"COD",2016,76.503185597083,76.503185597083,76.503185597083
"COG",2016,4.60309454938311,4.60309454938311,4.60309454938311
"COL",2016,49.5567237917772,49.5567237917772,49.5567237917772
"COM",2016,0.818712173055202,0.818712173055202,0.818712173055202
"CPV",2016,0.514181333856994,0.514181333856994,0.514181333856994
"CRI",2016,5.02658811022328,5.02658811022328,5.02658811022328
"CUB",2016,11.1460503961935,11.1460503961935,11.1460503961935
"CYP",2016,1.18791303965941,1.18791303965941,1.18791303965941
"CZE",2016,10.8249532057276,10.8249532057276,10.8249532057276
"DEU",2016,82.2977904772307,82.2977904772307,82.2977904772307
"DJI",2016,0.974986886340446,0.974986886340446,0.974986886340446
"DNK",2016,5.71810075688969,5.71810075688969,5.71810075688969
"DOM",2016,10.535586546235,10.535586546235,10.535586546235
"DZA",2016,38.2623610335875,38.2623610335875,38.2623610335875
"ECU",2016,15.4881498881885,15.4881498881885,15.4881498881885
"EGY",2016,88.705956609648,88.705956609648,88.705956609648
"ERI",2016,6.14319455648466,6.14319455648466,6.14319455648466
"ESP",2016,48.0792906665823,48.0792906665823,48.0792906665823
"EST",2016,1.33479783848431,1.33479783848431,1.33479783848431
"ETH",2016,93.5059213124936,93.5059213124936,93.5059213124936
"FIN",2016,5.5305031446874,5.5305031446874,5.5305031446874
"FJI",2016,0.886584839456624,0.886584839456624,0.886584839456624
"FRA",2016,67.4858535218068,67.4858535218068,67.4858535218068
"GAB",2016,1.64437416004352,1.64437416004352,1.64437416004352
"GBR",2016,64.6903064005933,64.6903064005933,64.6903064005933
"GEO",2016,4.21862332305338,4.21862332305338,4.21862332305338
"GHA",2016,27.3922675580059,27.3922675580059,27.3922675580059
"GIN",2016,10.8950627138397,10.8950627138397,10.8950627138397
"GMB",2016,1.97021786038488,1.97021786038488,1.97021786038488
"GNB",2016,1.66751746978299,1.66751746978299,1.66751746978299
"GNQ",2016,0.806230785762607,0.806230785762607,0.806230785762607
"GRC",2016,11.4743979862729,11.4743979862729,11.4743979862729
"GTM",2016,15.9651020470898,15.9651020470898,15.9651020470898
"GUY",2016,0.759599053626877,0.759599053626877,0.759599053626877
"HKG",2016,7.4058066322346,7.4058066322346,7.4058066322346
"HND",2016,8.29140745889631,8.29140745889631,8.29140745889631
"HRV",2016,4.36197054748042,4.36197054748042,4.36197054748042
"HTI",2016,10.5923682375534,10.5923682375534,10.5923682375534
"HUN",2016,9.85353833025926,9.85353833025926,9.85353833025926
"IDN",2016,252.240416153556,252.240416153556,252.240416153556
"IND",2016,1310.37841262238,1310.37841262238,1310.37841262238
"IRL",2016,4.82753927668107,4.82753927668107,4.82753927668107
"IRN",2016,78.6789459891363,78.6789459891363,78.6789459891363
"IRQ",2016,36.4514000275709,36.4514000275709,36.4514000275709
"ISL",2016,0.349861070674915,0.349861070674915,0.349861070674915
"ISR",2016,8.49133649072505,8.49133649072505,8.49133649072505
"ITA",2016,61.6673685138912,61.6673685138912,61.6673685138912
"JAM",2016,2.77759069230645,2.77759069230645,2.77759069230645
"JOR",2016,7.17840222110027,7.17840222110027,7.17840222110027
"JPN",2016,126.168133036282,126.168133036282,126.168133036282
"KAZ",2016,16.9002067394263,16.9002067394263,16.9002067394263
"KEN",2016,46.0740193563047,46.0740193563047,46.0740193563047
"KGZ",2016,5.6047633548259,5.6047633548259,5.6047633548259
"KHM",2016,14.8793389556132,14.8793389556132,14.8793389556132
"KOR",2016,49.0925747350408,49.0925747350408,49.0925747350408
"KWT",2016,3.23686179651228,3.23686179651228,3.23686179651228
"LAO",2016,6.65278982163498,6.65278982163498,6.65278982163498
"LBN",2016,4.39891454934142,4.39891454934142,4.39891454934142
"LBR",2016,4.9399746441485,4.9399746441485,4.9399746441485
"LBY",2016,6.98125791494168,6.98125791494168,6.98125791494168
"LCA",2016,0.183184481782974,0.183184481782974,0.183184481782974
"LKA",2016,21.6941225353572,21.6941225353572,21.6941225353572
"LSO",2016,2.27133141396323,2.27133141396323,2.27133141396323
"LTU",2016,3.23726711139565,3.23726711139565,3.23726711139565
"LUX",2016,0.561967506444041,0.561967506444041,0.561967506444041
"LVA",2016,2.17066130525789,2.17066130525789,2.17066130525789
"MAC",2016,0.591916934896803,0.591916934896803,0.591916934896803
"MAR",2016,33.3616228037065,33.3616228037065,33.3616228037065
"MDA",2016,3.33336917273481,3.33336917273481,3.33336917273481
"MDG",2016,23.8323227327597,23.8323227327597,23.8323227327597
"MDV",2016,0.341099062705365,0.341099062705365,0.341099062705365
"MEX",2016,120.26364235151,120.26364235151,120.26364235151
"MKD",2016,2.09557022941645,2.09557022941645,2.09557022941645
"MLI",2016,17.897099717585,17.897099717585,17.897099717585
"MLT",2016,0.426390866582837,0.426390866582837,0.426390866582837
"MMR",2016,49.0487506615653,49.0487506615653,49.0487506615653
"MNE",2016,0.641592059479938,0.641592059479938,0.641592059479938
"MNG",2016,2.97198262013718,2.97198262013718,2.97198262013718
"MOZ",2016,26.0606806143145,26.0606806143145,26.0606806143145
"MRT",2016,3.90008241831985,3.90008241831985,3.90008241831985
"MUS",2016,1.33535667700942,1.33535667700942,1.33535667700942
"MWI",2016,17.5354363252153,17.5354363252153,17.5354363252153
"MYS",2016,30.9425892452443,30.9425892452443,30.9425892452443
"NAM",2016,2.4853867880081,2.4853867880081,2.4853867880081
"NCL",2016,0.273507669420544,0.273507669420544,0.273507669420544
"NER",2016,18.6355651707568,18.6355651707568,18.6355651707568
"NGA",2016,181.325198818813,181.325198818813,181.325198818813
"NIC",2016,6.08816518190496,6.08816518190496,6.08816518190496
"NLD",2016,17.0337728368504,17.0337728368504,17.0337728368504
"NOR",2016,5.21635549680505,5.21635549680505,5.21635549680505
"NPL",2016,32.9628721579251,32.9628721579251,32.9628721579251
"NZL",2016,4.66179932062108,4.66179932062108,4.66179932062108
"OMN",2016,3.0826670842956,3.0826670842956,3.0826670842956
"PAK",2016,190.93081325587,190.93081325587,190.93081325587
"PAN",2016,3.7944732005954,3.7944732005954,3.7944732005954
"PER",2016,30.3413714409059,30.3413714409059,30.3413714409059
"PHL",2016,101.99026181384,101.99026181384,101.99026181384
"PNG",2016,7.61683044158572,7.61683044158572,7.61683044158572
"POL",2016,38.4675800471527,38.4675800471527,38.4675800471527
"PRI",2016,3.67987670921048,3.67987670921048,3.67987670921048
"PRT",2016,10.8444701451064,10.8444701451064,10.8444701451064
"PRY",2016,7.01222547575322,7.01222547575322,7.01222547575322
"PSE",2016,4.49433547852657,4.49433547852657,4.49433547852657
"PYF",2016,0.287360570945124,0.287360570945124,0.287360570945124
"QAT",2016,2.34629816970405,2.34629816970405,2.34629816970405
"ROU",2016,21.0371366611972,21.0371366611972,21.0371366611972
"RUS",2016,142.135895535092,142.135895535092,142.135895535092
"RWA",2016,12.2789129405608,12.2789129405608,12.2789129405608
"SAU",2016,31.5593724759877,31.5593724759877,31.5593724759877
"SDN",2016,49.3846773943445,49.3846773943445,49.3846773943445
"SEN",2016,14.0586945819849,14.0586945819849,14.0586945819849
"SGP",2016,5.5550978138719,5.5550978138719,5.5550978138719
"SLB",2016,0.605867789153085,0.605867789153085,0.605867789153085
"SLE",2016,6.64236291695467,6.64236291695467,6.64236291695467
"SLV",2016,6.27419673916378,6.27419673916378,6.27419673916378
"SOM",2016,10.3038651823057,10.3038651823057,10.3038651823057
"SRB",2016,9.75656309060606,9.75656309060606,9.75656309060606
"STP",2016,0.175378000201242,0.175378000201242,0.175378000201242
"SUR",2016,0.549358429882713,0.549358429882713,0.549358429882713
"SVK",2016,5.56190847223986,5.56190847223986,5.56190847223986
"SVN",2016,2.07495308681051,2.07495308681051,2.07495308681051
"SWE",2016,9.87965288324219,9.87965288324219,9.87965288324219
"SWZ",2016,1.26693056998469,1.26693056998469,1.26693056998469
"SYR",2016,22.4113600784498,22.4113600784498,22.4113600784498
"TCD",2016,12.9654735765728,12.9654735765728,12.9654735765728
"TGO",2016,6.70499955827807,6.70499955827807,6.70499955827807
"THA",2016,71.2389083803065,71.2389083803065,71.2389083803065
"TJK",2016,7.22264127177949,7.22264127177949,7.22264127177949
"TKM",2016,5.33931840222251,5.33931840222251,5.33931840222251
"TLS",2016,1.25569472325966,1.25569472325966,1.25569472325966
"TON",2016,0.105199242420163,0.105199242420163,0.105199242420163
"TTO",2016,1.35639976422042,1.35639976422042,1.35639976422042
"TUN",2016,11.0456061485681,11.0456061485681,11.0456061485681
"TUR",2016,77.2621505288388,77.2621505288388,77.2621505288388
"TWN",2016,23.4623645869098,23.4623645869098,23.4623645869098
"TZA",2016,51.7003091482174,51.7003091482174,51.7003091482174
"UGA",2016,39.4753067274714,39.4753067274714,39.4753067274714
"UKR",2016,43.8329506265291,43.8329506265291,43.8329506265291
"URY",2016,3.3891999763984,3.3891999763984,3.3891999763984
"USA",2016,325.873957196697,325.873957196697,325.873957196697
"UZB",2016,28.8845752387456,28.8845752387456,28.8845752387456
"VCT",2016,0.108799261988854,0.108799261988854,0.108799261988854
"VEN",2016,31.3022191696052,31.3022191696052,31.3022191696052
"VNM",2016,92.7144922979765,92.7144922979765,92.7144922979765
"VUT",2016,0.268634408374355,0.268634408374355,0.268634408374355
"WSM",2016,0.183,0.183,0.183
"YEM",2016,28.2607928453464,28.2607928453464,28.2607928453464
"ZAF",2016,52.8506413732579,52.8506413732579,52.8506413732579
"ZMB",2016,15.0407167359179,15.0407167359179,15.0407167359179
"ZWE",2016,12.7341195161101,12.7341195161101,12.7341195161101
"ABW",2017,0.120364350991488,0.120364350991488,0.120364350991488
"AFG",2017,36.9692883327852,36.9692883327852,36.9692883327852
"AGO",2017,22.8581362552344,22.8581362552344,22.8581362552344
"ALB",2017,3.23659273729522,3.23659273729522,3.23659273729522
"ARE",2017,10.1909686424187,10.1909686424187,10.1909686424187
"ARG",2017,42.3332811172382,42.3332811172382,42.3332811172382
"ARM",2017,3.04768914306771,3.04768914306771,3.04768914306771
"AUS",2017,24.8997596130099,24.8997596130099,24.8997596130099
"AUT",2017,8.6340180000035,8.6340180000035,8.6340180000035
"AZE",2017,9.80603061735617,9.80603061735617,9.80603061735617
"BDI",2017,10.0171536674433,10.0171536674433,10.0171536674433
"BEL",2017,11.142427801848,11.142427801848,11.142427801848
"BEN",2017,10.5091739371555,10.5091739371555,10.5091739371555
"BFA",2017,19.5057947340754,19.5057947340754,19.5057947340754
"BGD",2017,159.157889230632,159.157889230632,159.157889230632
"BGR",2017,7.18248138135681,7.18248138135681,7.18248138135681
"BHR",2017,1.71684497235712,1.71684497235712,1.71684497235712
"BHS",2017,0.371484193790109,0.371484193790109,0.371484193790109
"BIH",2017,3.73097102215312,3.73097102215312,3.73097102215312
"BLR",2017,9.34796425605963,9.34796425605963,9.34796425605963
"BLZ",2017,0.34386150972994,0.34386150972994,0.34386150972994
"BOL",2017,10.7588381290343,10.7588381290343,10.7588381290343
"BRA",2017,204.66021915861,204.66021915861,204.66021915861
"BRB",2017,0.276399566055577,0.276399566055577,0.276399566055577
"BRN",2017,0.439216790384365,0.439216790384365,0.439216790384365
"BTN",2017,0.817004812704105,0.817004812704105,0.817004812704105
"BWA",2017,2.15639051457198,2.15639051457198,2.15639051457198
"CAF",2017,4.91230783293126,4.91230783293126,4.91230783293126
"CAN",2017,36.6868516886749,36.6868516886749,36.6868516886749
"CHE",2017,7.99606313643143,7.99606313643143,7.99606313643143
"CHL",2017,18.039556576271,18.039556576271,18.039556576271
"CHN",2017,1364.75659248489,1364.75659248489,1364.75659248489
"CIV",2017,21.7255836566161,21.7255836566161,21.7255836566161
"CMR",2017,22.0983950912697,22.0983950912697,22.0983950912697
"COD",2017,78.28492290872,78.28492290872,78.28492290872
"COG",2017,4.69290795804219,4.69290795804219,4.69290795804219
"COL",2017,50.0309424689735,50.0309424689735,50.0309424689735
"COM",2017,0.829566364243529,0.829566364243529,0.829566364243529
"CPV",2017,0.516371961107339,0.516371961107339,0.516371961107339
"CRI",2017,5.08177554904224,5.08177554904224,5.08177554904224
"CUB",2017,11.1171757883209,11.1171757883209,11.1171757883209
"CYP",2017,1.20096799131308,1.20096799131308,1.20096799131308
"CZE",2017,10.8741287960461,10.8741287960461,10.8741287960461
"DEU",2017,82.3175857147009,82.3175857147009,82.3175857147009
"DJI",2017,0.989177344990466,0.989177344990466,0.989177344990466
"DNK",2017,5.74735037193574,5.74735037193574,5.74735037193574
"DOM",2017,10.6218740548524,10.6218740548524,10.6218740548524
"DZA",2017,38.6781926993895,38.6781926993895,38.6781926993895
"ECU",2017,15.6367112286678,15.6367112286678,15.6367112286678
"EGY",2017,89.8525445683964,89.8525445683964,89.8525445683964
"ERI",2017,6.28561614903777,6.28561614903777,6.28561614903777
"ESP",2017,48.2935317553525,48.2935317553525,48.2935317553525
"EST",2017,1.33359675869939,1.33359675869939,1.33359675869939
"ETH",2017,95.2819471954736,95.2819471954736,95.2819471954736
"FIN",2017,5.55915395009038,5.55915395009038,5.55915395009038
"FJI",2017,0.889177237052407,0.889177237052407,0.889177237052407
"FRA",2017,67.9184625621386,67.9184625621386,67.9184625621386
"GAB",2017,1.66705695327917,1.66705695327917,1.66705695327917
"GBR",2017,65.1194407787041,65.1194407787041,65.1194407787041
"GEO",2017,4.19043624718859,4.19043624718859,4.19043624718859
"GHA",2017,27.8593666494405,27.8593666494405,27.8593666494405
"GIN",2017,11.0338716804704,11.0338716804704,11.0338716804704
"GMB",2017,2.00711396968955,2.00711396968955,2.00711396968955
"GNB",2017,1.69137135768338,1.69137135768338,1.69137135768338
"GNQ",2017,0.823837870610128,0.823837870610128,0.823837870610128
"GRC",2017,11.4777969791112,11.4777969791112,11.4777969791112
"GTM",2017,16.1893091573928,16.1893091573928,16.1893091573928
"GUY",2017,0.760198580066992,0.760198580066992,0.760198580066992
"HKG",2017,7.46000705577393,7.46000705577393,7.46000705577393
"HND",2017,8.39099690582709,8.39099690582709,8.39099690582709
"HRV",2017,4.35395584830357,4.35395584830357,4.35395584830357
"HTI",2017,10.6794464953293,10.6794464953293,10.6794464953293
"HUN",2017,9.83610754998364,9.83610754998364,9.83610754998364
"IDN",2017,253.986840799498,253.986840799498,253.986840799498
"IND",2017,1322.92277475899,1322.92277475899,1322.92277475899
"IRL",2017,4.88270175317376,4.88270175317376,4.88270175317376
"IRN",2017,79.3383728543598,79.3383728543598,79.3383728543598
"IRQ",2017,37.2029837314853,37.2029837314853,37.2029837314853
"ISL",2017,0.354790634126951,0.354790634126951,0.354790634126951
"ISR",2017,8.66932732941191,8.66932732941191,8.66932732941191
"ITA",2017,61.7518526123778,61.7518526123778,61.7518526123778
"JAM",2017,2.78118603243958,2.78118603243958,2.78118603243958
"JOR",2017,7.3435169513891,7.3435169513891,7.3435169513891
"JPN",2017,125.996499872256,125.996499872256,125.996499872256
"KAZ",2017,17.0233036020593,17.0233036020593,17.0233036020593
"KEN",2017,46.9587059161425,46.9587059161425,46.9587059161425
"KGZ",2017,5.63974367389574,5.63974367389574,5.63974367389574
"KHM",2017,14.9905022517455,14.9905022517455,14.9905022517455
"KOR",2017,49.2164613146187,49.2164613146187,49.2164613146187
"KWT",2017,3.31035522582012,3.31035522582012,3.31035522582012
"LAO",2017,6.72127751113896,6.72127751113896,6.72127751113896
"LBN",2017,4.42397101335338,4.42397101335338,4.42397101335338
"LBR",2017,5.09251867379593,5.09251867379593,5.09251867379593
"LBY",2017,7.0716718042565,7.0716718042565,7.0716718042565
"LCA",2017,0.184376672341192,0.184376672341192,0.184376672341192
"LKA",2017,21.7916818344722,21.7916818344722,21.7916818344722
"LSO",2017,2.28879609230534,2.28879609230534,2.28879609230534
"LTU",2017,3.2226009687958,3.2226009687958,3.2226009687958
"LUX",2017,0.570049599817569,0.570049599817569,0.570049599817569
"LVA",2017,2.15839235095918,2.15839235095918,2.15839235095918
"MAC",2017,0.59687505590737,0.59687505590737,0.59687505590737
"MAR",2017,33.5432288386964,33.5432288386964,33.5432288386964
"MDA",2017,3.29615842234908,3.29615842234908,3.29615842234908
"MDG",2017,24.3381585824405,24.3381585824405,24.3381585824405
"MDV",2017,0.345247983912399,0.345247983912399,0.345247983912399
"MEX",2017,121.243198803373,121.243198803373,121.243198803373
"MKD",2017,2.10115530450551,2.10115530450551,2.10115530450551
"MLI",2017,18.3126281116678,18.3126281116678,18.3126281116678
"MLT",2017,0.42778628495356,0.42778628495356,0.42778628495356
"MMR",2017,49.1537255120219,49.1537255120219,49.1537255120219
"MNE",2017,0.643188079355794,0.643188079355794,0.643188079355794
"MNG",2017,3.00227080027106,3.00227080027106,3.00227080027106
"MOZ",2017,26.4985982864341,26.4985982864341,26.4985982864341
"MRT",2017,3.9673038262096,3.9673038262096,3.9673038262096
"MUS",2017,1.34073492844634,1.34073492844634,1.34073492844634
"MWI",2017,17.9956415471223,17.9956415471223,17.9956415471223
"MYS",2017,31.3361206126828,31.3361206126828,31.3361206126828
"NAM",2017,2.51717501467204,2.51717501467204,2.51717501467204
"NCL",2017,0.277060908266139,0.277060908266139,0.277060908266139
"NER",2017,19.1732064944252,19.1732064944252,19.1732064944252
"NGA",2017,185.321577807299,185.321577807299,185.321577807299
"NIC",2017,6.1245464775545,6.1245464775545,6.1245464775545
"NLD",2017,17.106857912707,17.106857912707,17.106857912707
"NOR",2017,5.27332648624967,5.27332648624967,5.27332648624967
"NPL",2017,33.4385099064354,33.4385099064354,33.4385099064354
"NZL",2017,4.71009382439167,4.71009382439167,4.71009382439167
"OMN",2017,3.12799089947318,3.12799089947318,3.12799089947318
"PAK",2017,193.704338807461,193.704338807461,193.704338807461
"PAN",2017,3.83640470824319,3.83640470824319,3.83640470824319
"PER",2017,30.4985529539514,30.4985529539514,30.4985529539514
"PHL",2017,103.388431730683,103.388431730683,103.388431730683
"PNG",2017,7.73341855183509,7.73341855183509,7.73341855183509
"POL",2017,38.4871700656498,38.4871700656498,38.4871700656498
"PRI",2017,3.66481531664133,3.66481531664133,3.66481531664133
"PRT",2017,10.8710050589855,10.8710050589855,10.8710050589855
"PRY",2017,7.09542656894696,7.09542656894696,7.09542656894696
"PSE",2017,4.55549196967584,4.55549196967584,4.55549196967584
"PYF",2017,0.289740693803185,0.289740693803185,0.289740693803185
"QAT",2017,2.39352830485069,2.39352830485069,2.39352830485069
"ROU",2017,20.9536063113436,20.9536063113436,20.9536063113436
