"Region","year","value","value.lb","value.ub"
"LAO",2015,6.667,6.667,6.667
"LBN",2015,4.374,4.374,4.374
"LBR",2015,4.882,4.882,4.882
"LBY",2015,6.89,6.89,6.89
"LCA",2015,0.182,0.182,0.182
"LKA",2015,21.581,21.581,21.581
"LSO",2015,2.272,2.272,2.272
"LTU",2015,3.247,3.247,3.247
"LUX",2015,0.552,0.552,0.552
"LVA",2015,2.179,2.179,2.179
"MAC",2015,0.586,0.586,0.586
"MAR",2015,33.297,33.297,33.297
"MDA",2015,3.367,3.367,3.367
"MDG",2015,23.83,23.83,23.83
"MDV",2015,0.337,0.337,0.337
"MEX",2015,119.459,119.459,119.459
"MKD",2015,2.088,2.088,2.088
"MLI",2015,17.969,17.969,17.969
"MLT",2015,0.424,0.424,0.424
"MMR",2015,48.985,48.985,48.985
"MNE",2015,0.64,0.64,0.64
"MNG",2015,2.946,2.946,2.946
"MOZ",2015,26.098,26.098,26.098
"MRT",2015,3.883,3.883,3.883
"MUS",2015,1.329,1.329,1.329
"MWI",2015,17.4,17.4,17.4
"MYS",2015,30.558,30.558,30.558
"NAM",2015,2.475,2.475,2.475
"NCL",2015,0.27,0.27,0.27
"NER",2015,18.585,18.585,18.585
"NGA",2015,180.398,180.398,180.398
"NIC",2015,6.086,6.086,6.086
"NLD",2015,16.898,16.898,16.898
"NOR",2015,5.137,5.137,5.137
"NPL",2015,33.125,33.125,33.125
"NZL",2015,4.598,4.598,4.598
"OMN",2015,3.037,3.037,3.037
"PAK",2015,191.254,191.254,191.254
"PAN",2015,3.76,3.76,3.76
"PER",2015,30.266,30.266,30.266
"PHL",2015,101.973,101.973,101.973
"PNG",2015,7.588,7.588,7.588
"POL",2015,38.327,38.327,38.327
"PRI",2015,3.696,3.696,3.696
"PRT",2015,10.781,10.781,10.781
"PRY",2015,7.025,7.025,7.025
"PSE",2015,4.509,4.509,4.509
"PYF",2015,0.285,0.285,0.285
"QAT",2015,2.3,2.3,2.3
"ROU",2015,21.107,21.107,21.107
"RUS",2015,142.27,142.27,142.27
"RWA",2015,12.281,12.281,12.281
"SAU",2015,31.255,31.255,31.255
"SDN",2015,49.962,49.962,49.962
"SEN",2015,14.231,14.231,14.231
"SGP",2015,5.513,5.513,5.513
"SLB",2015,0.607,0.607,0.607
"SLE",2015,6.621,6.621,6.621
"SLV",2015,6.28,6.28,6.28
"SOM",2015,10.428,10.428,10.428
"SRB",2015,9.76,9.76,9.76
"STP",2015,0.177,0.177,0.177
"SUR",2015,0.547,0.547,0.547
"SVK",2015,5.526,5.526,5.526
"SVN",2015,2.061,2.061,2.061
"SWE",2015,9.746,9.746,9.746
"SWZ",2015,1.266,1.266,1.266
"SYR",2015,22.407,22.407,22.407
"TCD",2015,12.893,12.893,12.893
"TGO",2015,6.661,6.661,6.661
"THA",2015,70.944,70.944,70.944
"TJK",2015,7.258,7.258,7.258
"TKM",2015,5.297,5.297,5.297
"TLS",2015,1.259,1.259,1.259
"TON",2015,0.107,0.107,0.107
"TTO",2015,1.357,1.357,1.357
"TUN",2015,10.962,10.962,10.962
"TUR",2015,77.015,77.015,77.015
"TWN",2015,23.416,23.416,23.416
"TZA",2015,51.802,51.802,51.802
"UGA",2015,39.623,39.623,39.623
"UKR",2015,44.021,44.021,44.021
"URY",2015,3.391,3.391,3.391
"USA",2015,322.095,322.095,322.095
"UZB",2015,28.69,28.69,28.69
"VCT",2015,0.109,0.109,0.109
"VEN",2015,31.097,31.097,31.097
"VNM",2015,92.01,92.01,92.01
"VUT",2015,0.269,0.269,0.269
"WSM",2015,0.186,0.186,0.186
"YEM",2015,28.063,28.063,28.063
"ZAF",2015,52.244,52.244,52.244
"ZMB",2015,15.217,15.217,15.217
"ZWE",2015,12.768,12.768,12.768
"ABW",2016,0.119176312314971,0.119176312314971,0.119176312314971
"AFG",2016,37.0742969075185,37.0742969075185,37.0742969075185
"AGO",2016,22.7367212918258,22.7367212918258,22.7367212918258
"ALB",2016,3.23519368212304,3.23519368212304,3.23519368212304
"ARE",2016,9.96569116734865,9.96569116734865,9.96569116734865
"ARG",2016,42.1825902563406,42.1825902563406,42.1825902563406
"ARM",2016,3.05592023574,3.05592023574,3.05592023574
"AUS",2016,24.4158973514904,24.4158973514904,24.4158973514904
"AUT",2016,8.55849151935236,8.55849151935236,8.55849151935236
"AZE",2016,9.73036733688636,9.73036733688636,9.73036733688636
"BDI",2016,9.94323319011018,9.94323319011018,9.94323319011018
"BEL",2016,11.012499907373,11.012499907373,11.012499907373
"BEN",2016,10.4913258744393,10.4913258744393,10.4913258744393
"BFA",2016,19.7037209067746,19.7037209067746,19.7037209067746
"BGD",2016,157.863486258096,157.863486258096,157.863486258096
"BGR",2016,7.21045637777652,7.21045637777652,7.21045637777652
"BHR",2016,1.67539959001403,1.67539959001403,1.67539959001403
"BHS",2016,0.367914879102585,0.367914879102585,0.367914879102585
"BIH",2016,3.73016724255529,3.73016724255529,3.73016724255529
"BLR",2016,9.3634342168024,9.3634342168024,9.3634342168024
"BLZ",2016,0.34779991603571,0.34779991603571,0.34779991603571
"BOL",2016,10.9286323838331,10.9286323838331,10.9286323838331
"BRA",2016,203.884310706872,203.884310706872,203.884310706872
"BRB",2016,0.275199709724009,0.275199709724009,0.275199709724009
"BRN",2016,0.434078337486326,0.434078337486326,0.434078337486326
"BTN",2016,0.804780792875344,0.804780792875344,0.804780792875344
"BWA",2016,2.12079077967375,2.12079077967375,2.12079077967375
"CAF",2016,4.93707362071494,4.93707362071494,4.93707362071494
"CAN",2016,36.1061085386946,36.1061085386946,36.1061085386946
"CHE",2016,7.91769328108647,7.91769328108647,7.91769328108647
"CHL",2016,17.9506994036123,17.9506994036123,17.9506994036123
"CHN",2016,1361.48029262444,1361.48029262444,1361.48029262444
"CIV",2016,22.1537404428958,22.1537404428958,22.1537404428958
"CMR",2016,22.2923554981839,22.2923554981839,22.2923554981839
"COD",2016,78.6459757089301,78.6459757089301,78.6459757089301
"COG",2016,4.70445767416197,4.70445767416197,4.70445767416197
"COL",2016,49.718512060566,49.718512060566,49.718512060566
"COM",2016,0.851467422403504,0.851467422403504,0.851467422403504
"CPV",2016,0.51576992581549,0.51576992581549,0.51576992581549
"CRI",2016,5.04989518438355,5.04989518438355,5.04989518438355
"CUB",2016,11.1490606679035,11.1490606679035,11.1490606679035
"CYP",2016,1.18672130378829,1.18672130378829,1.18672130378829
"CZE",2016,10.7677866339806,10.7677866339806,10.7677866339806
"DEU",2016,81.8687790125172,81.8687790125172,81.8687790125172
"DJI",2016,0.982682983685091,0.982682983685091,0.982682983685091
"DNK",2016,5.68246571821066,5.68246571821066,5.68246571821066
"DOM",2016,10.5704087833923,10.5704087833923,10.5704087833923
"DZA",2016,38.3423887249355,38.3423887249355,38.3423887249355
"ECU",2016,15.5884082559441,15.5884082559441,15.5884082559441
"EGY",2016,88.7161498516994,88.7161498516994,88.7161498516994
"ERI",2016,6.2156666455701,6.2156666455701,6.2156666455701
"ESP",2016,47.8657000633165,47.8657000633165,47.8657000633165
"EST",2016,1.32898639445298,1.32898639445298,1.32898639445298
"ETH",2016,95.3445464982108,95.3445464982108,95.3445464982108
"FIN",2016,5.4956722499265,5.4956722499265,5.4956722499265
"FJI",2016,0.886584839456624,0.886584839456624,0.886584839456624
"FRA",2016,67.1486869365988,67.1486869365988,67.1486869365988
"GAB",2016,1.67046620859202,1.67046620859202,1.67046620859202
"GBR",2016,64.3353308269897,64.3353308269897,64.3353308269897
"GEO",2016,4.21238949402266,4.21238949402266,4.21238949402266
"GHA",2016,28.07555257408,28.07555257408,28.07555257408
"GIN",2016,11.2045284562371,11.2045284562371,11.2045284562371
"GMB",2016,2.02237065974254,2.02237065974254,2.02237065974254
"GNB",2016,1.70877300810363,1.70877300810363,1.70877300810363
"GNQ",2016,0.826248285715008,0.826248285715008,0.826248285715008
"GRC",2016,11.4161795271169,11.4161795271169,11.4161795271169
"GTM",2016,16.5482850091409,16.5482850091409,16.5482850091409
"GUY",2016,0.762394877130558,0.762394877130558,0.762394877130558
"HKG",2016,7.39508436072623,7.39508436072623,7.39508436072623
"HND",2016,8.51884770166104,8.51884770166104,8.51884770166104
"HRV",2016,4.35255006189839,4.35255006189839,4.35255006189839
"HTI",2016,10.7392898658992,10.7392898658992,10.7392898658992
"HUN",2016,9.80381526831251,9.80381526831251,9.80381526831251
"IDN",2016,251.877313044733,251.877313044733,251.877313044733
"IND",2016,1317.59564278146,1317.59564278146,1317.59564278146
"IRL",2016,4.7990586872607,4.7990586872607,4.7990586872607
"IRN",2016,78.8394910161139,78.8394910161139,78.8394910161139
"IRQ",2016,37.650832393226,37.650832393226,37.650832393226
"ISL",2016,0.348101044927391,0.348101044927391,0.348101044927391
"ISR",2016,8.4390133176937,8.4390133176937,8.4390133176937
"ITA",2016,61.3727968712738,61.3727968712738,61.3727968712738
"JAM",2016,2.78078348616518,2.78078348616518,2.78078348616518
"JOR",2016,7.2849284016964,7.2849284016964,7.2849284016964
"JPN",2016,125.521104099869,125.521104099869,125.521104099869
"KAZ",2016,16.8801233734257,16.8801233734257,16.8801233734257
"KEN",2016,47.2638299893158,47.2638299893158,47.2638299893158
"KGZ",2016,5.60495842524802,5.60495842524802,5.60495842524802
"KHM",2016,14.8683670815185,14.8683670815185,14.8683670815185
"KOR",2016,48.8770317885868,48.8770317885868,48.8770317885868
"KWT",2016,3.24114359826114,3.24114359826114,3.24114359826114
"LAO",2016,6.76639200679902,6.76639200679902,6.76639200679902
"LBN",2016,4.39950091493802,4.39950091493802,4.39950091493802
"LBR",2016,5.06011968886059,5.06011968886059,5.06011968886059
"LBY",2016,6.98001694925339,6.98001694925339,6.98001694925339
"LCA",2016,0.183378945577496,0.183378945577496,0.183378945577496
"LKA",2016,21.6789075960411,21.6789075960411,21.6789075960411
"LSO",2016,2.29068996465106,2.29068996465106,2.29068996465106
"LTU",2016,3.23083994399028,3.23083994399028,3.23083994399028
"LUX",2016,0.559209217275838,0.559209217275838,0.559209217275838
"LVA",2016,2.16543208289963,2.16543208289963,2.16543208289963
"MAC",2016,0.59091679665649,0.59091679665649,0.59091679665649
"MAR",2016,33.5188246519968,33.5188246519968,33.5188246519968
"MDA",2016,3.32832150967112,3.32832150967112,3.32832150967112
"MDG",2016,24.5111333508551,24.5111333508551,24.5111333508551
"MDV",2016,0.341099062705365,0.341099062705365,0.341099062705365
"MEX",2016,120.512069323246,120.512069323246,120.512069323246
"MKD",2016,2.09277808202025,2.09277808202025,2.09277808202025
"MLI",2016,18.5128660827781,18.5128660827781,18.5128660827781
"MLT",2016,0.42539084525236,0.42539084525236,0.42539084525236
"MMR",2016,49.1291491189066,49.1291491189066,49.1291491189066
"MNE",2016,0.641393914890103,0.641393914890103,0.641393914890103
"MNG",2016,2.97790156796386,2.97790156796386,2.97790156796386
"MOZ",2016,26.6486664187699,26.6486664187699,26.6486664187699
"MRT",2016,3.97001202269261,3.97001202269261,3.97001202269261
"MUS",2016,1.33435664480224,1.33435664480224,1.33435664480224
"MWI",2016,17.9511594805675,17.9511594805675,17.9511594805675
"MYS",2016,30.9511525739574,30.9511525739574,30.9511525739574
"NAM",2016,2.51094089476832,2.51094089476832,2.51094089476832
"NCL",2016,0.273317469188244,0.273317469188244,0.273317469188244
"NER",2016,19.2895222778835,19.2895222778835,19.2895222778835
"NGA",2016,185.181141113621,185.181141113621,185.181141113621
"NIC",2016,6.13461703165717,6.13461703165717,6.13461703165717
"NLD",2016,16.9482996570203,16.9482996570203,16.9482996570203
"NOR",2016,5.18470567841367,5.18470567841367,5.18470567841367
"NPL",2016,33.8286628407192,33.8286628407192,33.8286628407192
"NZL",2016,4.64041039230741,4.64041039230741,4.64041039230741
"OMN",2016,3.08298611338741,3.08298611338741,3.08298611338741
"PAK",2016,195.159965787982,195.159965787982,195.159965787982
"PAN",2016,3.80415089092135,3.80415089092135,3.80415089092135
"PER",2016,30.4519022033434,30.4519022033434,30.4519022033434
"PHL",2016,103.877332920791,103.877332920791,103.877332920791
"PNG",2016,7.73850960830649,7.73850960830649,7.73850960830649
"POL",2016,38.3073799227478,38.3073799227478,38.3073799227478
"PRI",2016,3.68148646253481,3.68148646253481,3.68148646253481
"PRT",2016,10.7949637807462,10.7949637807462,10.7949637807462
"PRY",2016,7.14240931855465,7.14240931855465,7.14240931855465
"PSE",2016,4.59727523822963,4.59727523822963,4.59727523822963
"PYF",2016,0.287553819654455,0.287553819654455,0.287553819654455
"QAT",2016,2.34685193378974,2.34685193378974,2.34685193378974
"ROU",2016,21.0229330015567,21.0229330015567,21.0229330015567
"RUS",2016,141.992519726171,141.992519726171,141.992519726171
"RWA",2016,12.6156573518275,12.6156573518275,12.6156573518275
"SAU",2016,32.0325394292524,32.0325394292524,32.0325394292524
"SDN",2016,51.3477658082988,51.3477658082988,51.3477658082988
"SEN",2016,14.6161774853686,14.6161774853686,14.6161774853686
"SGP",2016,5.54834390498616,5.54834390498616,5.54834390498616
"SLB",2016,0.620761691297633,0.620761691297633,0.620761691297633
"SLE",2016,6.77177487770947,6.77177487770947,6.77177487770947
"SLV",2016,6.28837761841402,6.28837761841402,6.28837761841402
"SOM",2016,10.65985786669,10.65985786669,10.65985786669
"SRB",2016,9.74414859440514,9.74414859440514,9.74414859440514
"STP",2016,0.179147265273566,0.179147265273566,0.179147265273566
"SUR",2016,0.550942750509499,0.550942750509499,0.550942750509499
"SVK",2016,5.53556681773847,5.53556681773847,5.53556681773847
"SVN",2016,2.06518298600633,2.06518298600633,2.06518298600633
"SWE",2016,9.8146266974241,9.8146266974241,9.8146266974241
"SWZ",2016,1.27893304713146,1.27893304713146,1.27893304713146
"SYR",2016,22.8412398199891,22.8412398199891,22.8412398199891
"TCD",2016,13.2396513551594,13.2396513551594,13.2396513551594
"TGO",2016,6.78935689964082,6.78935689964082,6.78935689964082
"THA",2016,71.2072392284353,71.2072392284353,71.2072392284353
"TJK",2016,7.33380011645908,7.33380011645908,7.33380011645908
"TKM",2016,5.33970581467777,5.33970581467777,5.33970581467777
"TLS",2016,1.28930548499956,1.28930548499956,1.28930548499956
"TON",2016,0.107593382050362,0.107593382050362,0.107593382050362
"TTO",2016,1.35759947012054,1.35759947012054,1.35759947012054
"TUN",2016,11.0418288235853,11.0418288235853,11.0418288235853
"TUR",2016,77.7846620064338,77.7846620064338,77.7846620064338
"TWN",2016,23.4279877195927,23.4279877195927,23.4279877195927
"TZA",2016,53.3003751391259,53.3003751391259,53.3003751391259
"UGA",2016,40.9917162985857,40.9917162985857,40.9917162985857
"UKR",2016,43.7449597369125,43.7449597369125,43.7449597369125
"URY",2016,3.39239884542855,3.39239884542855,3.39239884542855
"USA",2016,324.370422874275,324.370422874275,324.370422874275
"UZB",2016,28.8950480127485,28.8950480127485,28.8950480127485
"VCT",2016,0.109,0.109,0.109
"VEN",2016,31.480617773805,31.480617773805,31.480617773805
"VNM",2016,92.6873533183666,92.6873533183666,92.6873533183666
"VUT",2016,0.274932496046606,0.274932496046606,0.274932496046606
"WSM",2016,0.186793205760721,0.186793205760721,0.186793205760721
"YEM",2016,28.9525847708534,28.9525847708534,28.9525847708534
"ZAF",2016,52.6162571358633,52.6162571358633,52.6162571358633
"ZMB",2016,15.6974837016664,15.6974837016664,15.6974837016664
"ZWE",2016,12.8372448429171,12.8372448429171,12.8372448429171
"ABW",2017,0.120364350991488,0.120364350991488,0.120364350991488
"AFG",2017,38.1573341620909,38.1573341620909,38.1573341620909
"AGO",2017,23.4182783738241,23.4182783738241,23.4182783738241
"ALB",2017,3.23839052006462,3.23839052006462,3.23839052006462
"ARE",2017,10.2112893731206,10.2112893731206,10.2112893731206
"ARG",2017,42.4427755160367,42.4427755160367,42.4427755160367
"ARM",2017,3.04488049794757,3.04488049794757,3.04488049794757
"AUS",2017,24.7564802109018,24.7564802109018,24.7564802109018
"AUT",2017,8.58003714265271,8.58003714265271,8.58003714265271
"AZE",2017,9.80124725784108,9.80124725784108,9.80124725784108
"BDI",2017,10.2009787735151,10.2009787735151,10.2009787735151
"BEL",2017,11.0531493082291,11.0531493082291,11.0531493082291
"BEN",2017,10.7761815746701,10.7761815746701,10.7761815746701
"BFA",2017,20.2914659265179,20.2914659265179,20.2914659265179
"BGD",2017,159.347798773346,159.347798773346,159.347798773346
"BGR",2017,7.16618624063654,7.16618624063654,7.16618624063654
"BHR",2017,1.7220636725271,1.7220636725271,1.7220636725271
"BHS",2017,0.371871863365577,0.371871863365577,0.371871863365577
"BIH",2017,3.72235089818955,3.72235089818955,3.72235089818955
"BLR",2017,9.32205213528824,9.32205213528824,9.32205213528824
"BLZ",2017,0.353698191796628,0.353698191796628,0.353698191796628
"BOL",2017,11.1091996819799,11.1091996819799,11.1091996819799
"BRA",2017,205.18081379897,205.18081379897,205.18081379897
"BRB",2017,0.27539956448065,0.27539956448065,0.27539956448065
"BRN",2017,0.439216790384365,0.439216790384365,0.439216790384365
"BTN",2017,0.817767834067004,0.817767834067004,0.817767834067004
"BWA",2017,2.13568543739278,2.13568543739278,2.13568543739278
"CAF",2017,5.03297458937834,5.03297458937834,5.03297458937834
"CAN",2017,36.4484321807251,36.4484321807251,36.4484321807251
"CHE",2017,7.95253924817478,7.95253924817478,7.95253924817478
"CHL",2017,18.0742432734377,18.0742432734377,18.0742432734377
"CHN",2017,1363.30803564488,1363.30803564488,1363.30803564488
"CIV",2017,22.5909420304348,22.5909420304348,22.5909420304348
"CMR",2017,22.7530384898773,22.7530384898773,22.7530384898773
"COD",2017,80.8997383455579,80.8997383455579,80.8997383455579
"COG",2017,4.81862007576343,4.81862007576343,4.81862007576343
"COL",2017,50.2435098582623,50.2435098582623,50.2435098582623
"COM",2017,0.871390350257772,0.871390350257772,0.871390350257772
"CPV",2017,0.518554807749934,0.518554807749934,0.518554807749934
"CRI",2017,5.11153364867912,5.11153364867912,5.11153364867912
"CUB",2017,11.1211911762184,11.1211911762184,11.1211911762184
"CYP",2017,1.19958045388839,1.19958045388839,1.19958045388839
"CZE",2017,10.8016796157006,10.8016796157006,10.8016796157006
"DEU",2017,81.7736686472155,81.7736686472155,81.7736686472155
"DJI",2017,0.998620316881316,0.998620316881316,0.998620316881316
"DNK",2017,5.70199834692555,5.70199834692555,5.70199834692555
"DOM",2017,10.6677049692588,10.6677049692588,10.6677049692588
"DZA",2017,38.7848245121768,38.7848245121768,38.7848245121768
"ECU",2017,15.7647899282461,15.7647899282461,15.7647899282461
"EGY",2017,89.8629343773883,89.8629343773883,89.8629343773883
"ERI",2017,6.37848965640625,6.37848965640625,6.37848965640625
"ESP",2017,48.0279482339297,48.0279482339297,48.0279482339297
"EST",2017,1.32597960708794,1.32597960708794,1.32597960708794
"ETH",2017,97.6159455678273,97.6159455678273,97.6159455678273
"FIN",2017,5.5144081574972,5.5144081574972,5.5144081574972
"FJI",2017,0.889177237052407,0.889177237052407,0.889177237052407
"FRA",2017,67.4921214440008,67.4921214440008,67.4921214440008
"GAB",2017,1.6983915727619,1.6983915727619,1.6983915727619
"GBR",2017,64.6693872571318,64.6693872571318,64.6693872571318
"GEO",2017,4.1829856787724,4.1829856787724,4.1829856787724
"GHA",2017,28.7205921785364,28.7205921785364,28.7205921785364
"GIN",2017,11.4118223731139,11.4118223731139,11.4118223731139
"GMB",2017,2.07192658834219,2.07192658834219,2.07192658834219
"GNB",2017,1.74114799834439,1.74114799834439,1.74114799834439
"GNQ",2017,0.848057428132906,0.848057428132906,0.848057428132906
"GRC",2017,11.405369300373,11.405369300373,11.405369300373
"GTM",2017,16.9375146427362,16.9375146427362,16.9375146427362
"GUY",2017,0.763792311005149,0.763792311005149,0.763792311005149
"HKG",2017,7.44652406076494,7.44652406076494,7.44652406076494
"HND",2017,8.6807136559923,8.6807136559923,8.6807136559923
"HRV",2017,4.34212515272328,4.34212515272328,4.34212515272328
"HTI",2017,10.8599196632585,10.8599196632585,10.8599196632585
"HUN",2017,9.77372318641423,9.77372318641423,9.77372318641423
"IDN",2017,253.522299631295,253.522299631295,253.522299631295
"IND",2017,1332.04093730539,1332.04093730539,1332.04093730539
"IRL",2017,4.84658339304974,4.84658339304974,4.84658339304974
"IRN",2017,79.5472797317555,79.5472797317555,79.5472797317555
"IRQ",2017,38.744538643894,38.744538643894,38.744538643894
"ISL",2017,0.352250981045178,0.352250981045178,0.352250981045178
"ISR",2017,8.60315846535535,8.60315846535535,8.60315846535535
"ITA",2017,61.382595306661,61.382595306661,61.382595306661
"JAM",2017,2.78557521503206,2.78557521503206,2.78557521503206
"JOR",2017,7.48205016464724,7.48205016464724,7.48205016464724
"JPN",2017,125.176158758452,125.176158758452,125.176158758452
"KAZ",2017,16.9990791732533,16.9990791732533,16.9990791732533
"KEN",2017,48.438128827333,48.438128827333,48.438128827333
"KGZ",2017,5.64013625650966,5.64013625650966,5.64013625650966
"KHM",2017,14.9785445945378,14.9785445945378,14.9785445945378
"KOR",2017,48.9411475726245,48.9411475726245,48.9411475726245
"KWT",2017,3.31597595471881,3.31597595471881,3.31597595471881
"LAO",2017,6.8672657551633,6.8672657551633,6.8672657551633
"LBN",2017,4.42515050309567,4.42515050309567,4.42515050309567
"LBR",2017,5.24473807160888,5.24473807160888,5.24473807160888
"LBY",2017,7.07120995818064,7.07120995818064,7.07120995818064
"LCA",2017,0.18476833890722,0.18476833890722,0.18476833890722
"LKA",2017,21.7772593743427,21.7772593743427,21.7772593743427
"LSO",2017,2.309533677004,2.309533677004,2.309533677004
"LTU",2017,3.21476031527044,3.21476031527044,3.21476031527044
"LUX",2017,0.566512588199737,0.566512588199737,0.566512588199737
"LVA",2017,2.15194864876136,2.15194864876136,2.15194864876136
"MAC",2017,0.595874847390387,0.595874847390387,0.595874847390387
"MAR",2017,33.7421271000783,33.7421271000783,33.7421271000783
"MDA",2017,3.29008733939396,3.29008733939396,3.29008733939396
"MDG",2017,25.2117355494504,25.2117355494504,25.2117355494504
"MDV",2017,0.345247983912399,0.345247983912399,0.345247983912399
"MEX",2017,121.574421789658,121.574421789658,121.574421789658
"MKD",2017,2.09756709798101,2.09756709798101,2.09756709798101
"MLI",2017,19.0731933106393,19.0731933106393,19.0731933106393
"MLT",2017,0.426786252888013,0.426786252888013,0.426786252888013
"MMR",2017,49.2737224282486,49.2737224282486,49.2737224282486
"MNE",2017,0.642790865715708,0.642790865715708,0.642790865715708
"MNG",2017,3.01014859079484,3.01014859079484,3.01014859079484
"MOZ",2017,27.2109518698319,27.2109518698319,27.2109518698319
"MRT",2017,4.05897385019929,4.05897385019929,4.05897385019929
"MUS",2017,1.33973488000594,1.33973488000594,1.33973488000594
"MWI",2017,18.5197773963659,18.5197773963659,18.5197773963659
"MYS",2017,31.3493633633218,31.3493633633218,31.3493633633218
"NAM",2017,2.54740370788685,2.54740370788685,2.54740370788685
"NCL",2017,0.276675699864692,0.276675699864692,0.276675699864692
"NER",2017,20.0207516658039,20.0207516658039,20.0207516658039
"NGA",2017,190.091104248067,190.091104248067,190.091104248067
"NIC",2017,6.18362243264842,6.18362243264842,6.18362243264842
"NLD",2017,16.9987490391854,16.9987490391854,16.9987490391854
"NOR",2017,5.23285438422717,5.23285438422717,5.23285438422717
"NPL",2017,34.547273346145,34.547273346145,34.547273346145
"NZL",2017,4.68321196368738,4.68321196368738,4.68321196368738
"OMN",2017,3.12966854637459,3.12966854637459,3.12966854637459
"PAK",2017,199.145702815975,199.145702815975,199.145702815975
"PAN",2017,3.8488202130047,3.8488202130047,3.8488202130047
"PER",2017,30.6389462698074,30.6389462698074,30.6389462698074
"PHL",2017,105.817229018827,105.817229018827,105.817229018827
"PNG",2017,7.89200460699154,7.89200460699154,7.89200460699154
"POL",2017,38.2877698892619,38.2877698892619,38.2877698892619
"PRI",2017,3.667029917161,3.667029917161,3.667029917161
"PRT",2017,10.8089456476784,10.8089456476784,10.8089456476784
"PRY",2017,7.26178090729911,7.26178090729911,7.26178090729911
"PSE",2017,4.68727869062748,4.68727869062748,4.68727869062748
"PYF",2017,0.290130523501287,0.290130523501287,0.290130523501287
"QAT",2017,2.39465826049246,2.39465826049246,2.39465826049246
"ROU",2017,20.9392008332753,20.9392008332753,20.9392008332753
"RUS",2017,141.715580643756,141.715580643756,141.715580643756
