"year","region","gdppc","gdppc.lb","gdppc.ub"
2100,"CA",90896.0866628643,90896.0866628643,90896.0866628643
2100,"IA",79937.8055698745,79937.8055698745,79937.8055698745
2100,"AF",64375.0253863493,64375.0253863493,64375.0253863493
2100,"LA",86614.7682498589,86614.7682498589,86614.7682498589
2101,"EU",101791.237761626,101787.263203405,101795.137534386
2101,"US",117969.700102767,117965.26864519,117974.235164135
2101,"OT",106575.647433817,106571.483815693,106579.81630009
2101,"EE",74977.3794663586,74974.4204987864,74980.3594688702
2101,"CA",91855.3560960651,91851.8791459669,91858.899339581
2101,"IA",81516.3592487136,81511.4874893661,81521.0256377179
2101,"AF",66225.3797038115,66219.3495828307,66231.5096647714
2101,"LA",88213.860349305,88209.036184549,88218.6366069407
2102,"EU",102980.128789363,102968.112543491,102991.924558884
2102,"US",119036.263959841,119022.919138732,119049.916736022
2102,"OT",107862.0813338,107849.508962789,107874.700853778
2102,"EE",75919.0403214428,75910.0718486159,75928.062850875
2102,"CA",92820.4751036451,92809.9859853455,92831.1336107686
2102,"IA",83113.7376445669,83098.9258693105,83127.949910062
2102,"AF",68112.0878258837,68093.6145944877,68130.900912364
2102,"LA",89830.4072104517,89815.7534026369,89844.9379315314
2103,"EU",104176.736179912,104152.544695909,104200.517673127
2103,"US",120108.922858535,120082.132746337,120136.323651899
2103,"OT",109157.100203426,109131.793314353,109182.565904694
2103,"EE",76867.2175765425,76849.0983509414,76885.4254340636
2103,"CA",93791.4156715517,93770.3215676735,93812.7916092204
2103,"IA",84729.9319888548,84699.9152506616,84758.7858699095
2103,"AF",70035.4032644478,69997.6806907899,70073.8878303341
2103,"LA",91464.3849424365,91434.7147517252,91493.8529166894
2104,"EU",105381.023709818,105340.45464983,105421.003120192
2104,"US",121187.644769492,121142.828449433,121233.471731875
2104,"OT",110460.664557351,110418.217670249,110503.48650593
2104,"EE",77821.8821334284,77791.4195210987,77852.4699398473
2104,"CA",94768.1490789993,94732.800261967,94803.8743723529
2104,"IA",86364.9298915921,86314.246492499,86413.740484795
2104,"AF",71995.5712919376,71931.3860380466,72061.1628623554
2104,"LA",93115.766496801,93065.7120889887,93165.561687949
2105,"EU",106592.954177651,106531.734767566,106653.453629006
2105,"US",122272.397006294,122204.930592411,122341.406946262
2105,"OT",111772.733803949,111708.662668351,111837.537381582
2105,"EE",78783.0040358457,78736.9538746855,78829.2326812779
2105,"CA",95750.645904666,95697.3364456437,95804.4440606125
2105,"IA",88018.7153549604,87941.7069173802,88093.0201716778
2105,"AF",73992.8288173713,73894.5594194844,74093.4220582646
2105,"LA",94784.5216845256,94708.5344123202,94860.2437734995
2106,"EU",107812.489413169,107726.277378633,107897.935020207
2106,"US",123363.1462307,123268.384116535,123460.194189859
2106,"OT",113093.266255712,113003.008822862,113184.792915873
2106,"EE",79750.5524775796,79685.6103185332,79815.749408134
2106,"CA",96738.8760330683,96663.844530268,96814.5744624318
2106,"IA",89691.2687883888,89582.080457065,89796.8307618638
2106,"AF",76027.4042683404,75887.0158504152,76171.3649351883
2106,"LA",96470.617194245,96362.9679915112,96578.0780743984
2107,"EU",109039.590286726,108923.974812191,109154.50642249
2107,"US",124459.858458073,124333.118561272,124589.723492592
2107,"OT",114422.21913993,114301.136562173,114545.327142276
2107,"EE",80724.4958107385,80637.2972255284,80812.057155497
2107,"CA",97732.8086611093,97632.2389869747,97834.3776112949
2107,"IA",91382.5670251161,91235.1477984611,91525.377465964
2107,"AF",78099.5174789996,77908.5568030744,78295.6943361536
2107,"LA",98174.0166116207,98028.7964993429,98319.2428348274
2108,"EU",110274.216718923,110124.719429031,110423.262624942
2108,"US",125562.499062999,125399.04262428,125730.149370287
2108,"OT",115759.54860964,115602.92626622,115919.213229276
2108,"EE",81704.8015542493,81591.922396007,81818.2486518635
2108,"CA",98732.4123047973,98602.4343715609,98863.9832938015
2108,"IA",93092.583340206,92900.6865296416,93278.8648389028
2108,"AF",80209.3795840949,79958.9704428741,80467.1162862381
2108,"LA",99894.6804398456,99705.8011424701,100083.915612397
2109,"EU",111516.327690481,111328.403653114,111704.229172399
2109,"US",126671.032785074,126466.080895693,126881.513123503
2109,"OT",117105.209754836,116908.258303355,117306.492775403
2109,"EE",82691.43640256,82549.3935605823,82834.415879068
2109,"CA",99737.6548061321,99574.3453492367,99903.3033256501
2109,"IA",94821.2874699879,94578.4712857912,95057.4967449831
2109,"AF",82357.1929190586,82038.0318755072,82686.3398463156
2109,"LA",101632.566121257,101393.760791981,101872.273248512
2110,"EU",112765.881252352,112534.920002637,112997.475280903
2110,"US",127785.423734873,127534.158246575,128043.885219307
2110,"OT",118459.156613942,118217.013066694,118707.154862843
2110,"EE",83684.3662345443,83509.6184103431,83860.618639915
2110,"CA",100748.503340153,100547.886719026,100952.310730188
2110,"IA",96568.6456328947,96268.273894939,96861.4763230207
2110,"AF",84543.1509261949,84145.5035976867,84954.0790894291
2110,"LA",103387.628060034,103092.452113519,103684.491838799
2111,"EU",114022.834536036,113744.161120623,114303.066537314
2111,"US",128905.635400096,128603.199808279,129217.308752062
2111,"OT",119821.34218553,119529.071009949,120121.241630303
2111,"EE",84683.5561226025,84472.4624955234,84896.9165964797
2111,"CA",101764.924422146,101522.973437811,102011.030847113
2111,"IA",98334.620551666,97969.8635233426,98691.0059515565
2111,"AF",86767.4380669707,86281.1367586999,87271.0573265737
2111,"LA",105159.817645946,104801.649696863,105520.746703613
2112,"EU",115287.143764127,114956.019805033,115621.076642616
2112,"US",130031.630651872,129673.130987883,130401.807460234
2112,"OT",121191.718440285,120844.312682725,121548.799911134
2112,"EE",85688.9703419542,85437.8186425608,85943.3577586891
2112,"CA",102786.883915007,102499.520644006,103079.555698735
2112,"IA",100119.17147689,99683.0068203917,100546.287214156
2112,"AF",89030.2297404201,88444.6692303425,89637.9826475678
2112,"LA",106949.083279144,106521.126184851,107381.212358627
2113,"EU",116558.764261062,116170.389038381,116951.570340697
2113,"US",131163.371751236,130743.877483349,131596.974297196
2113,"OT",122570.236333212,122162.618765264,122989.874630303
2113,"EE",86700.5723801161,86405.5852587919,86999.9248391382
2113,"CA",103814.347036757,103477.443680866,104157.866037548
2113,"IA",101922.254211852,101407.468062902,102427.52086481
2113,"AF",91331.6922076661,90635.8269273318,92055.5747896958
2113,"LA",108755.370395949,108250.652401555,109266.062485503
2114,"EU",117837.650464068,117387.162016849,118294.612003539
2114,"US",132300.820355762,131815.365298392,132802.834971539
2114,"OT",123956.845816064,123483.870102652,124444.550089784
2114,"EE",87718.3249465618,87375.6607764419,88066.6615794934
2114,"CA",104847.278368198,104456.658119405,105245.98821226
2114,"IA",103743.821138656,103143.009298679,104334.906793436
2114,"AF",93671.9825225523,92854.324099846,94524.5557594361
2114,"LA",110578.621495619,109989.997479603,111175.469902677
2115,"EU",119123.755934317,118606.232178903,119650.264005051
2115,"US",133443.937526358,132887.520757072,134019.896366302
2115,"OT",125351.49585,124807.947738443,125913.060557546
2115,"EE",88742.1899825552,88347.9436883641,89143.6111631746
2115,"CA",105885.641860726,105437.079780935,106343.99559691
2115,"IA",105583.821245596,104889.390489227,106268.643991505
2115,"AF",96051.2484683761,95099.863633462,97045.6496729288
2115,"LA",112418.776168077,111738.928986553,113109.606536232
2116,"EU",120417.033368264,119827.49323339,121018.589281847
2116,"US",134592.683734204,133960.270518093,135248.098426722
2116,"OT",126754.134418464,126134.732947728,127395.480260929
2116,"EE",89772.128671154,89322.3881286793,90230.8162063651
2116,"CA",106929.400844267,106418.624759209,107451.963635318
2116,"IA",107442.200155732,106646.369651492,108228.930517792
2116,"AF",98469.6285007037,97372.2188683308,99619.5844089715
2116,"LA",114275.771122561,113497.213050231,115068.643390901
2117,"EU",121717.434609172,121050.839187121,122399.650715788
2117,"US",135747.018867848,135033.542561388,136487.730575178
2117,"OT",128164.708540265,127464.107269616,128891.885598221
2117,"EE",90808.1014473785,90298.9218637,91328.3187491085
2117,"CA",107978.518035361,107401.209442165,108569.92365868
2117,"IA",109318.900156657,108413.703724377,110215.963464258
2117,"AF",100927.251696245,99671.0980128995,102247.160270678
2117,"LA",116149.540217167,115264.614482941,117052.755748073
2118,"EU",123024.910658821,122276.164371928,123793.510771236
2118,"US",136906.902240444,136107.265137078,137738.729686823
2118,"OT",129583.164282864,128795.736687622,130402.159197466
2118,"EE",91850.068008537,91277.4539855915,92436.1585610132
2118,"CA",109032.95554537,108384.75053326,109697.907845864
2118,"IA",111213.860231406,110191.147372657,112229.938922087
2118,"AF",103424.237707759,101996.188399498,104929.120585298
2118,"LA",118040.014489277,117040.896904471,119062.153182442
2119,"EU",124339.411689384,123503.363471195,125200.227271926
2119,"US",138072.292597124,137181.366193844,139001.143792663
2119,"OT",131009.446775863,130129.582205509,131926.297727075
2119,"EE",92897.9873247063,92257.8938169548,93554.3977091589
2119,"CA",110092.674888815,109369.165072406,110835.951403114
2119,"IA",113127.01609048,111978.453725631,114271.051947872
2119,"AF",105960.696724951,104347.16786792,107666.211059966
2119,"LA",119947.122186824,118825.822863802,121097.010532997
2120,"EU",125660.887055477,124732.331545859,126619.666139957
2120,"US",139243.148122517,138255.774068691,140274.931222541
2120,"OT",132443.500224677,131465.223701836,133464.30557657
2120,"EE",93951.8176493589,93240.1509358562,94683.1553722907
2120,"CA",111157.636991842,110354.370456483,111984.087472704
2120,"IA",115058.300204958,113775.374525027,116339.496529964
2120,"AF",108536.729441328,106723.705077996,110459.179643483
2120,"LA",121870.788800375,120619.153959455,123157.501862157
2121,"EU",126989.285306362,125962.964059865,128051.959470541
2121,"US",140419.42644839,139330.417499689,141559.827443195
2121,"OT",133885.267924386,132802.500851961,135016.262353199
2121,"EE",95011.5165301323,94224.1352003609,95822.4830757417
2121,"CA",112227.802200792,111340.28445943,113142.347875159
2121,"IA",117007.641840656,115581.660260223,118435.465555002
2121,"AF",111152.427026955,109125.454951604,113308.776386712
2121,"LA",123810.937096006,122420.650958399,125243.80043055
2122,"EU",128324.554198318,127195.156905095,129497.075550676
2122,"US",141601.084661427,140405.225638422,142855.839543568
2122,"OT",135334.692273774,134141.253949838,136582.205002726
2122,"EE",96077.0408197352,95209.7567725687,96972.4319938485
2122,"CA",113303.130290905,112326.825251927,114310.636759863
2122,"IA",118974.967093308,117397.060301917,120559.150774618
2122,"AF",113807.871107075,111551.938746559,116215.753301652
2122,"LA",125767.487148943,124230.073913443,127356.078671884
2123,"EU",129666.640707144,128428.806425742,130954.98432489
2123,"US",142788.079311124,141480.112544852,144162.973851074
2123,"OT",136791.714789526,135481.614565347,138162.17195792
2123,"EE",97148.3466869846,96196.9261421455,98133.0529426112
2123,"CA",114383.580475119,113313.911420636,115489.210193772
2123,"IA",120960.19892472,119221.32303414,122710.742772337
2123,"AF",116503.133746522,114002.781714579,119180.86171335
2123,"LA",127740.356377936,126047.182279061,129494.508167922
2124,"EU",131015.491040826,129663.809442144,132425.724639072
2124,"US",143980.366417808,142554.954622467,145481.418967929
2124,"OT",138256.276120588,136823.611357297,139756.201539039
2124,"EE",98225.3896279684,97185.5541493492,99304.2624964353
2124,"CA",115469.111412983,114301.461987022,116677.798264066
2124,"IA",122963.257199892,121054.195984547,124890.430930676
2124,"AF",119238.277439869,116477.600664392,122204.807851757
2124,"LA",129729.459580337,127871.735025576,131659.259623561
2125,"EU",132371.050652323,130900.063274074,133909.325761406
2125,"US",145177.901480772,143629.67660796,146811.427805815
2125,"OT",139728.316062689,138167.126308232,141364.331013565
2125,"EE",99308.1244773279,98175.5520075452,100486.242174339
2125,"CA",116559.681219673,115289.396817459,117876.367143478
2125,"IA",124984.058725036,122895.425952906,127098.455397919
2125,"AF",122013.355107262,118976.004303879,125288.341078207
2125,"LA",131734.708967867,129703.49075164,133850.502842027
2126,"EU",133733.264252495,132137.46576347,135405.811784297
2126,"US",146380.63948652,144704.203735814,148153.027957234
2126,"OT",141207.773573001,139512.041970657,142986.950467033
2126,"EE",100396.505419655,99166.8169049251,101679.042077701
2126,"CA",117655.247475102,116277.636826454,119084.932593316
2126,"IA",127022.517286502,124744.759137708,129335.028184706
2126,"AF",124828.410095834,121497.59358383,128432.211681435
2126,"LA",133756.014203035,131542.207794977,136068.406700184
2127,"EU",135102.07582315,133375.915296626,136915.612922209
2127,"US",147588.534917121,145778.461751972,149506.260029849
2127,"OT",142694.586784948,140858.249723344,144624.170048507
2127,"EE",101490.486000998,100159.120064291,102882.711930599
2127,"CA",118755.767233128,117266.10255659,120303.576986114
2127,"IA",129078.543690529,126601.941260845,131600.256760618
2127,"AF",127683.476186659,124041.962042849,131637.170717521
2127,"LA",135793.282436173,133387.644341302,138313.139123969
2128,"EU",136477.428630219,134615.310825824,138438.807267469
2128,"US",148801.541758668,146852.447095112,150871.164214867
2128,"OT",144188.693023143,142205.636985999,146276.062561955
2128,"EE",102590.019140472,101152.362449558,104097.301072667
2128,"CA",119861.197030848,118254.779551817,121532.683136931
2128,"IA",131152.045803837,128466.717690282,133894.299627835
2128,"AF",130578.577607151,126608.696152962,134903.969848785
2128,"LA",137846.418343088,135239.558531406,140584.867063954
2129,"EU",137859.265237034,135855.551890416,139975.45856365
2129,"US",150019.613509833,147926.143634665,152247.272838875
2129,"OT",145690.028818454,143554.089031072,147942.700473869
2129,"EE",103695.057141965,102146.447347179,105322.858451982
2129,"CA",120971.492897984,119243.617502776,122772.294134049
2129,"IA",133242.928594983,130338.833560661,136217.335974283
2129,"AF",133513.72904882,129197.375665469,138233.361181709
2129,"LA",139915.324163264,137097.708566327,142883.756284145
2130,"EU",139247.527517717,137096.538637355,141525.41329065
2130,"US",151242.703190522,148999.436924752,153634.171868536
2130,"OT",147198.529923192,144903.491801678,149624.155904956
2130,"EE",104805.551705938,103141.276172775,106559.43261799
2130,"CA",122086.610366345,120232.547598347,124022.452680624
2130,"IA",135351.09417648,132218.033891803,138569.543446596
2130,"AF",136488.935690313,131807.573956625,141626.097103956
2130,"LA",141999.899738631,138961.852810588,145209.971313753
2131,"EU",140642.156670676,138338.171841167,143088.546079175
2131,"US",152470.763350618,150072.136865321,155032.145046898
2131,"OT",148714.131326412,146253.731936094,151320.444651868
2131,"EE",105921.453941313,104136.750888242,107807.063114959
2131,"CA",123206.504479368,121221.499075548,125283.198453073
2131,"IA",137476.44184763,134104.063705032,140951.125315824
2131,"AF",139504.193225632,134438.858372727,145082.930120545
2131,"LA",144100.042552832,140831.749893453,147563.675973046
2132,"EU",142043.093232187,139580.352923385,144664.853296114
2132,"US",153703.746078812,151144.169225164,156441.224062438
2132,"OT",150236.767269314,147604.696791608,153031.345966536
2132,"EE",107042.714377443,105132.774028826,109065.587696452
2132,"CA",124331.129801736,122210.401694483,126554.572541226
2132,"IA",139618.868138036,135996.66813729,143362.27603806
2132,"AF",142559.487897456,137090.790574213,148604.612689253
2132,"LA",146215.647770996,142707.158808169,149945.033008633
2133,"EU",143450.277090072,140822.921247777,146254.361630491
2133,"US",154941.603011518,152215.433757239,157862.459522047
2133,"OT",151766.371260754,148956.274467696,154756.902294497
2133,"EE",108169.282976154,106129.248729499,110335.035634941
2133,"CA",125460.440429058,123199.185754946,127836.616189621
2133,"IA",141778.266851772,137895.592552997,145803.17313651
2133,"AF",145654.79653545,139762.926878366,152191.897055316
2133,"LA",148346.608279964,144587.839009154,152354.204069728
2134,"EU",144863.647497456,142065.376862753,147857.096754853
2134,"US",156184.285341869,153285.751239625,159295.905866409
2134,"OT",153302.87609284,150308.353828533,156497.155142596
2134,"EE",109301.109143864,107126.078750661,111615.435429315
2134,"CA",126594.389997622,124187.782107325,129129.370226007
2134,"IA",143954.529112172,139800.582653615,148273.99263021
2134,"AF",148790.086599477,142454.818600283,155845.53508549
2134,"LA",150492.814728961,146473.550507117,154791.349684576
2135,"EU",146283.143086607,143307.513497346,149473.077713495
2135,"US",157431.743828783,154355.209406063,160741.076138554
2135,"OT",154846.213856617,151660.824524853,158252.141787858
2135,"EE",110438.141743765,108123.168503132,112906.814797914
2135,"CA",127732.931694207,125176.122163146,130432.747994347
2135,"IA",146147.543407196,141711.38458488,150774.909004004
2135,"AF",151965.316227599,145166.012391714,159566.278101552
2135,"LA",152654.155570677,148364.053962061,157256.629237052
2136,"EU",147708.701882845,144549.203779302,151102.32504432
2136,"US",158683.928806109,155423.752779004,162197.997064191
2136,"OT",156396.315957831,153013.577015133,160021.889370258
2136,"EE",111580.329108063,109120.423072455,114209.199706442
2136,"CA",128876.018265949,126164.096734096,131746.715490892
2136,"IA",148357.19563536,143627.745041673,153306.095178819
2136,"AF",155180.43428877,147896.050577453,163354.876713287
2136,"LA",154830.517102732,150259.11077417,159750.200943419
2137,"EU",149140.261318513,145790.327529624,152744.860696207
2137,"US",159940.790191828,156491.313798356,163666.692373803
2137,"OT",157953.113132769,154366.502586138,161806.662489666
2137,"EE",112727.61905028,110117.812036288,115522.613266689
2137,"CA",130023.602030261,127151.597391829,133071.298289391
2137,"IA",150583.369152183,145549.411370498,155867.722482247
2137,"AF",158435.380440113,150644.471488938,167212.080651062
2137,"LA",157021.783509504,152158.483172537,162272.221829268
2138,"EU",150577.758247019,147030.979955164,154400.70556046
2138,"US",161202.277497332,157557.805867317,165147.164222405
2138,"OT",159516.53546416,155719.344007072,163606.590093177
2138,"EE",113879.958877596,111115.379313007,116847.080520588
2138,"CA",131175.63488481,128138.637104886,134406.5576808
2138,"IA",152825.944817123,147476.131669547,158459.960619419
2138,"AF",161730.085188663,153410.809794752,171138.638598023
2138,"LA",159227.836904288,154061.93430173,164822.847706637
2139,"EU",152021.128956919,148271.380343128,156070.39325517
2139,"US",162468.339836749,158623.132513977,166639.435813959
2139,"OT",161086.512397137,157071.900395805,165421.675947437
2139,"EE",115037.295403248,112113.043166139,118182.625697661
2139,"CA",132332.068317525,129125.151003597,135752.820618717
2139,"IA",155084.801040978,149407.654886324,161082.977644207
2139,"AF",165064.469957478,156194.596827718,175135.297646516
2139,"LA",161448.557371771,155969.228306173,167402.233151318
2140,"EU",153470.309186064,149511.433923295,157754.071203736
2140,"US",163738.925936334,159687.338379142,168143.529696439
2140,"OT",162662.972755259,158424.053001954,167251.733282834
2140,"EE",116199.57495896,113110.722534144,119529.272208843
2140,"CA",133492.853416661,130111.079853528,137110.130849841
2140,"IA",157359.813833702,151343.730912813,163736.939930744
2140,"AF",168438.447155992,158995.360908311,179202.799542328
2140,"LA",163683.823010782,157880.130412328,170010.531480343
2141,"EU",154925.234135776,150751.046767035,159451.799456511
2141,"US",165013.984143902,160750.28878762,169659.467753755
2141,"OT",164245.844756571,159775.684096289,169097.116264855
2141,"EE",117366.743407409,114108.337044548,120887.093274195
2141,"CA",134657.940880889,131096.359129727,138478.488502001
2141,"IA",159650.856852631,153284.110678175,166422.012145267
2141,"AF",171851.920254503,161812.627664112,183341.888308872
2141,"LA",165933.50997731,159794.407008681,172647.894362526
2142,"EU",156385.838485074,151990.127403448,161163.637668525
2142,"US",166293.462438318,161811.918296414,171187.271197824
2142,"OT",165835.05602971,161126.676995152,170957.881489773
2142,"EE",118538.746154726,115105.807027561,122256.373327125
2142,"CA",135827.281029425,132080.924930234,139857.476732581
2142,"IA",161957.801451067,155228.54623896,169138.3572183
2142,"AF",175304.783862674,164645.92034504,187553.306224461
2142,"LA",168197.492527754,161711.8257235,175314.381388499
2143,"EU",157852.056404925,153228.596022412,162889.645092401
2143,"US",167577.308439026,162872.162147727,172726.569847469
2143,"OT",167430.533630046,162476.916084042,172834.084918879
2143,"EE",119715.528163017,116103.053529177,123637.15411275
2143,"CA",137000.82381219,133064.71398361,141247.449329717
2143,"IA",164280.516727198,157176.790866826,171886.136317172
2143,"AF",178796.923811939,167494.760134138,191837.79365319
2143,"LA",170475.643062382,163632.155500384,178010.134713259
2144,"EU",159323.821572523,154466.361916766,164629.880571304
2144,"US",168865.469415617,163930.963232398,174277.346653559
2144,"OT",169032.204055844,163826.286840341,174725.781870069
2144,"EE",120897.033962903,117100.002131316,125029.476892558
2144,"CA",138178.51881999,134047.66365614,142648.672906549
2144,"IA",166618.869573328,159128.599133755,174665.508818888
2144,"AF",182328.217241678,170358.666453674,196196.088875852
2144,"LA",172767.832168984,165555.166671585,180735.294948775
2145,"EU",160801.067185596,155703.335266567,166384.340435966
2145,"US",170157.892297436,164988.423914357,175839.593411807
2145,"OT",170639.993264461,165174.675855206,176633.027009518
2145,"EE",122083.207666084,118096.576196635,126433.382438319
2145,"CA",139360.315294723,135029.711958709,144061.192733833
2145,"IA",168972.724725381,161083.726994767,177476.632283347
2145,"AF",185898.53268906,173237.157266333,200628.927920982
2145,"LA",175073.928666682,167480.63102911,183490.001141567
2146,"EU",162283.725976718,156939.42715134,168152.630515946
2146,"US",171454.523683223,166044.555783674,177413.30507572
2146,"OT",172253.826688546,166522.197142401,178555.874343424
2146,"EE",123273.992977901,119092.699195331,127848.911026044
2146,"CA",140546.162139605,136010.797553359,145485.053634254
2146,"IA",171341.944812651,163041.931868132,180319.662426922
2146,"AF",189507.730182417,176129.749371334,205137.044396083
2146,"LA",177393.799649885,169408.321893593,186274.389830375
2147,"EU",163771.730227646,158174.549561798,169934.776867397
2147,"US",172755.309850777,167099.309982543,178998.475687082
2147,"OT",173873.629252259,167868.822284957,180494.374905904
2147,"EE",124469.333209914,120088.295358215,129276.102430009
2147,"CA",141736.007929402,136990.859759524,146920.300390247
2147,"IA",173726.390407774,165002.972713066,183194.753096402
2147,"AF",193155.661338043,179035.958695245,209721.169319102
2147,"LA",179727.310532366,171338.014180957,189088.594560207
2148,"EU",165265.011783649,159408.615411031,171730.793698811
2148,"US",174060.196766652,168152.309765594,180596.029622235
2148,"OT",175499.325387491,169214.454307214,182448.434242364
2148,"EE",125669.171292479,121083.015372025,130714.995916833
2148,"CA",142929.800920687,137969.625676755,148366.677457842
2148,"IA",176125.92007689,166966.610104942,186102.056243304
2148,"AF",196842.169460279,181955.300577362,214382.030950226
2148,"LA",182074.325091426,173269.484466859,191932.749314696
2149,"EU",166763.502067852,160641.538545168,173540.694084798
2149,"US",175369.130095871,169203.733327019,182205.258673344
2149,"OT",177130.839050081,170558.997266186,184417.727360246
2149,"EE",126873.449787316,122076.754169186,132165.63023962
2149,"CA",144127.489062091,138946.774126055,149824.371811804
2149,"IA",178540.390429967,168932.606307998,189041.721898561
2149,"AF",200567.089644779,184887.290049462,219120.354624063
2149,"LA",184434.70551214,175202.511048926,194806.986419116
2150,"EU",168267.132095561,161873.234560389,175364.844387746
2150,"US",176682.055211658,170253.579126151,183825.891430979
2150,"OT",178768.093736028,171902.356262936,186402.2751303
2150,"EE",128082.110900079,123069.426264049,133628.043632161
2150,"CA",145329.020004565,139922.22901652,151293.392015309
2150,"IA",180969.656171261,170900.725345555,192013.898147592
2150,"AF",204330.24888482,187831.442109806,223936.862582269
2150,"LA",186808.312431654,177136.874006799,197711.436519362
2151,"EU",169775.832488592,163103.620944512,177203.117706641
2151,"US",177998.917205186,171301.798404969,185458.064394784
2151,"OT",180411.01249769,173244.437453353,188402.097265896
2151,"EE",129295.096492902,124060.947141068,135102.273803204
2151,"CA",146534.341111642,140895.915244582,152773.23199635
2151,"IA",183413.570149888,172870.673598532,195018.731105751
2151,"AF",208131.466180543,190787.271991253,228832.2738067
2151,"LA",189195.004983512,179072.355259988,200646.228561231
2152,"EU",171289.533489578,164332.614503089,179055.572551744
2152,"US",179319.660895334,172348.045573128,187102.110169695
2152,"OT",182059.517959965,174585.148058368,190417.212317128
2152,"EE",130512.348096941,125051.233269298,136588.197330917
2152,"CA",147743.399469692,141867.758704737,154263.771522891
2152,"IA",185871.983410475,174842.128616237,198056.364894176
2152,"AF",211970.552650998,193754.29542336,233807.303853137
2152,"LA",191594.640841994,181008.738623552,203611.48977
2153,"EU",172808.164976262,165560.133011107,180922.479720314
2153,"US",180644.230838456,173391.777876403,188758.411554698
2153,"OT",183713.532336445,175924.396373594,192447.637665153
2153,"EE",131733.806924888,126040.202116193,138085.757732133
2153,"CA",148956.141898171,142837.687990357,155765.008734181
2153,"IA",188344.745243867,176814.85310257,201126.941616021
2153,"AF",215847.311648873,196732.028888363,238862.664685657
2153,"LA",194007.076266444,182945.809861625,206607.345630324
2154,"EU",174331.656475762,166786.095221076,182803.882583003
2154,"US",181972.571338147,174432.922029598,190426.989398969
2154,"OT",185372.977445543,177262.066873573,194493.387825288
2154,"EE",132959.413883457,127027.772160708,139594.976988506
2154,"CA",150172.514959864,143806.044276573,157276.94085142
2154,"IA",190831.703237872,178788.611826142,204230.601333103
2154,"AF",219761.538877779,199719.989870946,243999.064511718
2154,"LA",196432.166145571,184883.356738796,209633.919866431
