"year","region","gdppc","gdppc.lb","gdppc.ub"
2100,"CA",91675.2597912639,91675.2597912639,91675.2597912639
2100,"IA",54974.809631623,54974.809631623,54974.809631623
2100,"AF",23482.8753039373,23482.8753039373,23482.8753039373
2100,"LA",58551.5597088572,58551.5597088572,58551.5597088572
2101,"EU",121010.193414008,121004.499057181,121016.18915233
2101,"US",141880.747875144,141874.8178853,141886.53889379
2101,"OT",115435.51316755,115430.321687001,115440.861669998
2101,"EE",83299.5952981768,83295.8998118759,83303.4026271522
2101,"CA",92676.1489126995,92672.3605474117,92679.9436221388
2101,"IA",55780.4594178288,55777.8230909058,55783.2372068397
2101,"AF",23940.1763971145,23938.4662534587,23941.9226022292
2101,"LA",59288.7026366892,59286.205567182,59291.2431133355
2102,"EU",122754.500289886,122737.295014926,122772.64621584
2102,"US",143527.938879522,143510.067531378,143545.427722377
2102,"OT",116998.980030051,116983.305413011,117015.159304154
2102,"EE",84411.6976361476,84400.5415254402,84423.2106038252
2102,"CA",93680.3814017921,93668.9834098466,93691.8171866371
2102,"IA",56589.904403678,56581.9396223231,56598.3115545754
2102,"AF",24401.0369510071,24395.8622720115,24406.3400812081
2102,"LA",60028.6351215129,60021.103120819,60036.3155367087
2103,"EU",124506.696265959,124472.044918869,124543.304328029
2103,"US",145180.730541741,145144.830971003,145215.924015446
2103,"OT",118568.860008029,118537.313561136,118601.484838482
2103,"EE",85528.2662054737,85505.8195714251,85551.4733096647
2103,"CA",94687.8670689017,94665.0073041432,94710.844891456
2103,"IA",57403.0507887298,57387.0113142149,57420.0120873598
2103,"AF",24865.3898376524,24854.9459130384,24876.1247470641
2103,"LA",60771.2830430722,60756.1296097386,60786.7671632151
2104,"EU",126266.579918133,126208.432420594,126328.118279133
2104,"US",146838.967318324,146778.893801249,146898.00578916
2104,"OT",120144.983360316,120092.082530222,120199.800030162
2104,"EE",86649.1819594305,86611.5517835786,86688.1610539563
2104,"CA",95698.5154766818,95660.3126339919,95736.9629722175
2104,"IA",58219.8044817661,58192.8916780817,58248.3173218417
2104,"AF",25333.1672388877,25315.6006804874,25351.2726997785
2104,"LA",61516.5721005312,61491.1515162753,61542.5857199782
2105,"EU",128033.949299028,127946.144368258,128127.040979859
2105,"US",148502.49332552,148412.037194193,148591.654510791
2105,"OT",121727.179973165,121647.35170964,121810.056242256
2105,"EE",87774.3255963203,87717.557853858,87833.2430204147
2105,"CA",96712.2359713994,96654.7813764032,96770.1194274281
2105,"IA",59040.0711413523,58999.4357113685,59083.2048859084
2105,"AF",25804.3006924537,25777.7120629115,25831.7790865684
2105,"LA",62264.4278401704,62226.044235562,62303.7509398354
2106,"EU",129808.6020229,129684.870937989,129940.023476542
2106,"US",150171.152394393,150044.045144902,150296.696564315
2106,"OT",123315.279427059,123202.863408651,123432.208259178
2106,"EE",88903.577605697,88823.6595423653,88986.6872757801
2106,"CA",97728.9377139779,97648.2378692684,97810.3518784143
2106,"IA",59863.7562158379,59806.4999573745,59924.651526028
2106,"AF",26278.7211376296,26241.1664686205,26317.6381071144
2106,"LA",63014.7756827617,62960.6845813689,63070.2424312357
2107,"EU",131590.335349346,131424.305759108,131767.014966771
2107,"US",151844.788125304,151674.704526952,152013.037188881
2107,"OT",124909.111062606,124758.362921924,125066.225875102
2107,"EE",90036.8183139704,89929.6807387159,90148.4607787073
2107,"CA",98748.5297107488,98640.5634050221,98857.4680040151
2107,"IA",60690.7649827789,60613.9425623131,60772.633114808
2107,"AF",26756.3589603638,26705.8512976968,26808.843019136
2107,"LA",63767.5409506084,63694.9565251565,63842.0416706787
2108,"EU",133378.94626574,133164.146033259,133607.962815452
2108,"US",153523.243941778,153303.805142141,153740.73013182
2108,"OT",126508.504045506,126313.598665209,126712.065909
2108,"EE",91173.9279293718,91035.4475202455,91318.5293889404
2108,"CA",99770.9208438949,99631.6897453332,99911.3685841248
2108,"IA",61521.0025877668,61421.6233295445,61627.1246587668
2108,"AF",27237.1440378699,27171.6555506915,27305.3861443033
2108,"LA",64522.6488942389,64428.7897114241,64619.1286353519
2109,"EU",135174.231568395,134904.092647456,135462.8125713
2109,"US",155206.363143727,154931.139767129,155479.687257212
2109,"OT",128113.287430545,127868.322259479,128369.68373356
2109,"EE",92314.7865862626,92140.7882070935,92496.8578767671
2109,"CA",100796.019901572,100621.506666868,100971.974299862
2109,"IA",62354.3740826477,62229.4038693785,62488.10030631
2109,"AF",27721.0057826549,27638.4691483589,27807.2566166408
2109,"LA",65280.0247187428,65162.0789916235,65401.4828512379
2110,"EU",136975.987942393,136643.850281158,137331.507983762
2110,"US",156893.988960003,156556.504197037,157229.846115961
2110,"OT",129723.290224604,129422.288610459,130039.033287299
2110,"EE",93459.2743887692,93245.5326001338,93683.4099327469
2110,"CA",101823.735607696,101609.906013033,102039.203647652
2110,"IA",63190.7844631176,63037.1475007404,63355.5333559098
2110,"AF",28207.8731859522,28106.1735446826,28314.4282484356
2110,"LA",66039.5936097391,65894.7206666385,66189.0497900218
2111,"EU",138784.012040078,138383.1275074,139213.991020351
2111,"US",158585.964600265,158179.697286063,158991.142672593
2111,"OT",131338.341448656,130975.255983604,131720.067087003
2111,"EE",94607.2714537274,94349.4941399143,94878.1481777068
2111,"CA",102853.976651381,102596.776250746,103113.371118748
2111,"IA",64030.1387056806,63844.7193239578,64229.3962644794
2111,"AF",28697.6748605314,28574.643323635,28826.8861412603
2111,"LA",66801.2807589652,66626.6127827481,66981.8279893978
2112,"EU",140598.100558165,140121.636888079,141110.201884374
2112,"US",160282.133306129,159800.520985155,160763.539281138
2112,"OT",132958.270198732,132526.98607457,133412.736240481
2112,"EE",95758.6579529219,95452.504458995,96081.0341729984
2112,"CA",103886.651716015,103581.948739077,104194.223676935
2112,"IA",64872.3418039576,64651.9862856976,65109.6606559386
2112,"AF",29190.3390828603,29043.7668696245,29344.6143138509
2112,"LA",67565.0113894795,67357.6564520759,67779.8063470476
2113,"EU",142418.050313457,141859.095063467,143020.079033054
2113,"US",161982.338401597,161418.7803768,162547.069544118
2113,"OT",134582.905705833,134077.244075261,135116.990459627
2113,"EE",96913.314154608,96554.3976477371,97292.0284310097
2113,"CA",104921.669507963,104565.308347212,105281.624020873
2113,"IA",65717.2988043333,65458.8172195117,65996.2973299648
2113,"AF",29685.7938345943,29513.4338900906,29867.5957100931
2113,"LA",68330.7107804655,68087.7528144129,68582.9624767625
2114,"EU",144243.658317142,143595.222836031,144943.559196039
2114,"US",163686.423342731,163034.283719919,164341.682954988
2114,"OT",136212.07739477,135625.789251503,136832.778073779
2114,"EE",98071.1204642993,97655.0102988623,98511.0904259263
2114,"CA",105958.938784885,105546.701143965,106375.578556116
2114,"IA",66564.9148409325,66265.0828837696,66889.2762709239
2114,"AF",30183.9668433723,29983.5669257588,30395.8122074418
2114,"LA",69098.3042916322,68816.804550852,69391.2733704519
2115,"EU",146074.721847641,145329.745248666,146880.577394264
2115,"US",165394.231766563,164646.843164712,166147.329959124
2115,"OT",137845.614941922,137172.33293915,138560.039271774
2115,"EE",99231.9574648135,98754.1815489844,99738.1819541787
2115,"CA",106998.368383659,106525.934938692,107475.997640117
2115,"IA",67415.0951699145,67070.6559970194,67788.5670445594
2115,"AF",30684.7856228984,30454.0885375665,30929.2782071949
2115,"LA",69867.7173872002,69544.7159036007,70204.7154035638
2116,"EU",147911.038522004,147062.39165741,148831.066959185
2116,"US",167105.607539223,166256.273464696,167963.755265838
2116,"OT",139483.348331878,138716.657188288,140298.718367971
2116,"EE",100395.705955562,99851.753117161,100973.282353385
2116,"CA",108039.867247894,107502.885290969,108582.918082613
2116,"IA",68267.745203078,67875.4112708236,68694.1403136714
2116,"AF",31188.1775122899,30924.8182170813,31467.9830739565
2116,"LA",70638.8756594682,70271.3926942237,71023.2643406483
2117,"EU",149752.406365828,148792.895798765,150794.95955235
2117,"US",168820.394803263,167862.39261528,169790.86972568
2117,"OT",141125.107912979,140258.603441719,142048.758168491
2117,"EE",101562.246991074,100947.569340517,102216.351605819
2117,"CA",109083.344455034,108477.429940819,109696.609316751
2117,"IA",69122.7705407677,68679.2254401164,69605.964055172
2117,"AF",31694.0697146769,31395.6487276853,32011.9120388938
2117,"LA",71411.7048519517,70996.742340345,71846.8953410587
2118,"EU",151598.623881679,150520.995851708,152772.185185309
2118,"US",170538.438024178,169465.021874841,171628.851087597
2118,"OT",142770.724451709,141797.956087745,143810.100148074
2118,"EE",102731.461918749,102041.477206991,103467.348755198
2118,"CA",110128.709243022,109449.44883394,110816.800934683
2118,"IA",69980.0770040771,69481.9757555519,70524.0054750256
2118,"AF",32202.3893350344,31866.4745069495,32561.0495175645
2118,"LA",72186.130882088,71720.6652726003,72675.5829647887
2119,"EU",153449.490116013,152246.434494508,154762.672239851
2119,"US",172259.582036087,171063.985783243,173477.829102014
2119,"OT",144420.02918596,143334.503316582,145582.673455694
2119,"EE",103903.232415822,103133.329481425,104726.23191711
2119,"CA",111175.871036549,110418.981908896,111943.189212293
2119,"IA",70839.5706663392,70283.5311799209,71448.2310178319
2119,"AF",32713.0634172358,32337.2254297115,33115.3787618821
2119,"LA",72962.0798635022,72443.0257372694,73509.3011784415
2120,"EU",155304.804724583,153968.958956449,156766.347488545
2120,"US",173983.672086586,172659.112177873,175337.771678379
2120,"OT",146072.853877134,144868.037156292,147366.415786343
2120,"EE",105077.440525539,104222.991576605,105992.955210727
2120,"CA",112224.739472841,111385.934614519,113075.693767354
2120,"IA",71701.1578839021,71083.7732646726,72378.6063765546
2120,"AF",33226.0189803144,32807.8557264894,33674.8822998797
2120,"LA",73739.4781278282,73163.7305163792,74348.0233613288
2121,"EU",157164.368036315,155688.321064575,158783.136115594
2121,"US",175710.553880739,174250.232207234,177208.543379381
2121,"OT",147729.030861087,146398.35376336,149161.263511141
2121,"EE",106253.968692545,105310.320147712,107267.446798155
2121,"CA",113275.22442701,112350.209579356,114214.464597057
2121,"IA",72564.7453261831,71882.585699086,73315.0965023878
2121,"AF",33741.1830539206,33278.2826516707,34239.5420720497
2121,"LA",74518.2522460803,73882.68813361,75191.7223116955
2122,"EU",159027.98111565,157404.277285572,160812.961737976
2122,"US",177440.073624217,175837.180342169,179089.626023452
2122,"OT",149388.393097904,147925.254595493,150967.151693843
2122,"EE",107432.699797452,106395.17457857,108549.658621502
2122,"CA",114327.236036937,113311.705942292,115359.57799405
2122,"IA",73430.2400049987,72679.8543305665,74257.6656147584
2122,"AF",34258.4827129664,33748.4241269519,34809.3392374587
2122,"LA",75298.3290495707,74599.8088684006,76040.3702530675
2123,"EU",160895.445823354,159116.620208782,162855.746426863
2123,"US",179172.078065557,177419.70794472,180981.127760152
2123,"OT",151050.774220491,149448.543531549,152784.014107594
2123,"EE",108613.51719062,107477.416999438,109839.541692799
2123,"CA",115380.684727697,114270.330089359,116511.070040364
2123,"IA",74297.5493031667,73475.4671827019,75206.2772114564
2123,"AF",34777.8451114482,34218.1509471777,35384.2541833898
2123,"LA",76079.6356503693,75315.0047684387,76893.9388407192
2124,"EU",162766.564875771,160825.129441532,164911.410729313
2124,"US",180906.414537542,178997.441585988,182883.217247828
2124,"OT",152716.008581994,150968.028391176,154611.78325193
2124,"EE",109796.304725105,108556.89724795,111137.091729704
2124,"CA",116435.481235507,115225.914056368,117668.909633128
2124,"IA",75166.5810023789,74269.3144711316,76160.8940788892
2124,"AF",35299.1975154409,34687.3999315184,35964.2481732619
2124,"LA",76862.099461303,76028.1896605738,77752.3991682574
2125,"EU",164641.141902531,162529.579034778,166979.873690217
2125,"US",182642.930997691,180570.096623826,184795.840039692
2125,"OT",154383.931302026,152483.520952592,156450.390370014
2125,"EE",110980.946788812,109633.477711369,112442.262470849
2125,"CA",117491.536631203,116178.343000221,118833.069162229
2125,"IA",76037.243310342,75061.2886172854,77121.4783024546
2125,"AF",35822.4673352563,35156.0897392845,36549.2744764367
2125,"LA",77645.6482154902,76739.2791601881,78615.7217743185
2126,"EU",166518.981502712,164229.747730976,169061.052874499
2126,"US",184381.476067858,182137.687590644,186718.940578507
2126,"OT",156054.378311702,153994.836967037,158299.765466095
2126,"EE",112167.328335816,110707.027569186,113755.006800027
2126,"CA",118548.762343236,117127.522047706,120003.639259629
2126,"IA",76909.4448871862,75851.2842600485,78087.9912770276
2126,"AF",36347.5821567632,35624.1391685971,37139.3061115111
2126,"LA",78430.2099854086,77448.1906790624,79483.8766493756
2127,"EU",168399.889299444,165925.418980394,171154.864389545
2127,"US",186121.89907292,183700.135539796,188652.462207779
2127,"OT",157727.186397485,155501.796169996,160159.83732319
2127,"EE",113355.33491687,111777.419775817,115075.276778114
2127,"CA",119607.070180171,118073.363169027,121180.51390822
2127,"IA",77783.0948711415,76639.1982654081,79060.3937175548
2127,"AF",36874.4697718635,36091.4810424995,37734.3141385613
2127,"LA",79215.7132014955,78154.8434317734,80356.8332426524
2128,"EU",170283.67199296,167616.380953482,173261.222907864
2128,"US",187864.050078561,185257.401103164,190596.347183164
2128,"OT",159402.193243842,157004.222289281,162030.533520971
2128,"EE",114544.852709091,112844.547900195,116403.023654616
2128,"CA",120666.372352711,119015.775665959,122363.46744992
2128,"IA",78658.1029034814,77424.9297341402,80038.6456697531
2128,"AF",37403.0582081231,36558.0047072727,38334.270039241
2128,"LA",80002.0866702767,78859.2194575784,81234.5604691404
2129,"EU",172170.137412105,169302.426549397,175380.041689963
2129,"US",189607.779928142,186809.34208323,192550.508447396
2129,"OT",161079.237474699,158501.943050059,163911.780453857
2129,"EE",115735.768544827,113908.325247188,117738.197879331
2129,"CA",121726.581495209,119954.671925192,123552.556110078
2129,"IA",79534.379152736,78208.380007593,81022.7065209057
2129,"AF",37933.2757575556,37023.6303953845,38939.1444602176
2129,"LA",80789.2595920241,79561.2572110325,82117.0267167157
2130,"EU",174059.094564293,170983.353400829,177511.232607423
2130,"US",191352.940278655,188355.825098332,194514.454641347
2130,"OT",162758.158693708,159994.790176933,165803.503349293
2130,"EE",116927.969939698,114968.635688675,119080.749114144
2130,"CA",122787.6106867,120890.013955109,124747.784296337
2130,"IA",80411.8343381748,78989.4526716255,82012.5350107519
2130,"AF",38465.0510045587,37488.2228475672,39548.9072258235
2130,"LA",81577.1615779417,80260.8885185417,83004.1998533539
2131,"EU",175950.353683923,172658.963875231,179654.706166173
2131,"US",193099.38363576,189896.713267162,196488.314950151
2131,"OT",164438.79752332,161482.599393156,167705.626286222
2131,"EE",118121.345119822,116025.351810584,120430.626244947
2131,"CA",123849.373471419,121821.751786977,125949.01847022
2131,"IA",81290.3797525626,79768.053558758,83008.0892424649
2131,"AF",38998.3128530045,37951.7030418118,40163.5243955694
2131,"LA",82365.7226668777,80958.0444409056,83896.0472344365
2132,"EU",177843.726279261,174329.065072577,181810.371529946
2132,"US",194846.963387891,191431.873080157,198472.175236632
2132,"OT",166120.995642676,162965.21041708,169618.072213721
2132,"EE",119315.78304822,117078.340562364,121787.777393662
2132,"CA",124911.783878816,122749.951301624,127156.399300089
2132,"IA",82169.9272841907,80544.0907485929,84009.3266937125
2132,"AF",39532.9905524832,38413.9938251979,40782.9415238208
2132,"LA",83154.8733415647,81652.657731917,84792.5357101494
2133,"EU",179739.025177791,175993.468819768,183978.136543906
2133,"US",196595.533839446,192960.881141026,200465.965643811
2133,"OT",167804.595824303,164442.457035057,171540.762969817
2133,"EE",120511.173450408,118127.492008699,123152.149930381
2133,"CA",125974.756443079,123674.544769667,128369.583016775
2133,"IA",83050.3894381866,81317.4745665638,85016.2042277965
2133,"AF",40069.0137237055,38875.0199187584,41407.1236975599
2133,"LA",83944.5445443868,82344.6507337155,85693.6316329664
2134,"EU",181636.064570044,177651.953495111,186157.907758437
2134,"US",198344.950243052,194483.652797579,202469.615254054
2134,"OT",169489.44196964,165914.179897074,173473.619300451
2134,"EE",121707.406839169,119172.699008576,124523.69048561
2134,"CA",127038.206222132,124595.466265872,129588.434604656
2134,"IA",83931.6793571061,82088.1175810692,86028.6781048651
2134,"AF",40606.3123830652,39334.7079203507,42036.0351796293
2134,"LA",84734.6676926747,83033.9801989165,86599.3008652178
2135,"EU",183534.660051916,179304.321164942,188349.590453088
2135,"US",200095.068830903,196000.344381946,204483.05210414
2135,"OT",171175.379143379,167380.229782438,175416.560878601
2135,"EE",122904.374538518,120213.857207872,125902.344962612
2135,"CA",128102.048816141,125512.651658354,130812.893353335
2135,"IA",84813.7108408116,82855.9345990494,87046.7039931942
2135,"AF",41144.8169663656,39792.9863056143,42669.6394232146
2135,"LA",85525.1746935305,83720.5714355389,87509.5087867376
2136,"EU",185434.62866548,180950.395019305,190553.088660657
2136,"US",201845.746845172,197510.838346983,206506.203200509
2136,"OT",172862.253606646,168840.461628681,177369.506323544
2136,"EE",124101.968706868,121250.865030234,127288.049954281
2136,"CA",129166.200385496,126426.038597082,132043.045451873
2136,"IA",85696.3983656428,83620.8426600625,88070.2369805319
2136,"AF",41684.4583517171,40249.7854270888,43307.8990865249
2136,"LA",86315.9979581822,84404.3637339814,88424.2203025888
2137,"EU",187335.788938308,182590.003003716,192768.305191403
2137,"US",203596.842567506,199015.025385292,208538.994534695
2137,"OT",174549.912849011,170294.735384764,179332.373203921
2137,"EE",125300.082359376,122283.623666343,128680.727689383
2137,"CA",130230.577668301,127335.563751707,133279.001844587
2137,"IA",86579.6571028822,84382.7610289165,89099.2315855024
2137,"AF",42225.1678816084,40705.0375115691,43950.7760476609
2137,"LA",87107.0704158706,85085.2980535912,89343.3998508614
2138,"EU",189237.960921316,184222.977799929,194995.141657389
2138,"US",205348.215347598,200512.796285265,210581.351098925
2138,"OT",176238.205619348,171742.913777894,181305.077587348
2138,"EE",126498.609389511,123312.037061611,130080.247798107
2138,"CA",131295.097997338,128241.140989554,134520.718807873
2138,"IA",87463.4029365248,85141.6111869132,90133.6417690634
2138,"AF",42766.8773841607,41158.6766557724,44598.2314196582
2138,"LA",87898.3255272705,85763.317014197,90267.0114105407
2139,"EU",191140.966225127,185849.156803883,197233.498496924
2139,"US",207099.725630834,202004.043495224,212633.196901889
2139,"OT",177926.981955546,173184.863457309,183287.535014341
2139,"EE",127697.444589816,124336.011902373,131486.546690873
2139,"CA",132359.679316535,129142.610292843,135768.147370877
2139,"IA",88347.5524803536,85897.3168217599,91173.420946014
2139,"AF",43309.5191935693,41610.6426228626,45250.2255656973
2139,"LA",88689.6972974473,86438.3648868304,91195.0185094429
2140,"EU",193044.628055001,187468.382100963,199483.274999117
2140,"US",208851.234985038,203488.662650625,214694.454984662
2140,"OT",179616.093213085,174620.454972238,185279.660049731
2140,"EE",128896.48367189,125355.393219447,132899.560070739
2140,"CA",133424.240196918,130039.910533885,137021.239379708
2140,"IA",89232.0230943314,86649.803816203,92218.5219965466
2140,"AF",43853.0261697419,42060.8736173096,45906.7275634629
2140,"LA",89481.1202883538,87110.3886319948,92127.3842322136
2141,"EU",194948.771244303,189080.500438664,201744.369328517
2141,"US",210602.606126294,204966.537645829,216765.047436786
2141,"OT",181305.392092474,176049.562747864,187281.397619989
2141,"EE",130095.623285591,126370.032475683,134319.238891968
2141,"CA",134488.699852061,130932.982446814,138279.948907982
2141,"IA",90116.7329003127,87399.0002354382,93268.8972778393
2141,"AF",44397.3317171416,42509.3094953613,46567.7637066107
2141,"LA",90272.529630867,87779.3376772794,93064.0712283876
2142,"EU",196853.222286558,190685.363196797,204016.678549839
2142,"US",212353.702943865,206437.292341546,218844.895412495
2142,"OT",182994.732665583,177472.065059383,189292.664689349
2142,"EE",131294.761037461,127379.840659669,135745.617107616
2142,"CA",135552.978153025,131821.768614584,139544.226342127
2142,"IA",91001.6007970843,88144.8363133516,94324.4986356845
2142,"AF",44942.3698028417,42955.8919451935,47233.2979083428
2142,"LA",91063.8610363711,88445.1612901873,94005.0792311625
2143,"EU",198757.809366092,192282.826355334,206300.098652757
2143,"US",214104.390524212,207900.820689477,220933.919147073
2143,"OT",184683.97040086,178887.844004241,191313.375125407
2143,"EE",132493.795508388,128384.731689108,137178.635180582
2143,"CA",136616.995642799,132706.213455279,140813.41067048
2143,"IA",91886.5464747411,88887.2444376428,95385.2774161481
2143,"AF",45488.0749738046,43400.5644750778,47903.2934953194
2143,"LA",91855.0508078881,89107.8103408085,94950.3164711543
2144,"EU",200662.36238728,193872.750460003,208594.524576767
2144,"US",215854.535174115,209357.020077105,223032.037973355
2144,"OT",186372.962187448,180296.785472637,193343.441915661
2144,"EE",133692.626270508,129384.697580309,138618.23296495
2144,"CA",137680.673550238,133586.26320775,142087.741704984
2144,"IA",92771.4904284062,89626.1591338835,96451.1844772564
2144,"AF",46034.382373391,43843.2724003063,48577.7132210021
2144,"LA",92646.0358507592,89767.2372889635,95899.8169563128
2145,"EU",202566.713002415,195455.000585748,210899.850236099
2145,"US",217604.004442898,210805.791302094,225139.170338342
2145,"OT",188061.56635822,181698.779116366,195382.77718686
2145,"EE",134891.153903357,130379.726328702,140064.349719044
2145,"CA",138743.933803497,134461.865916624,143367.479546646
2145,"IA",93656.3539713011,90361.5170485619,97522.1702007044
2145,"AF",46581.2277571125,44283.9628289386,49256.5561634264
2145,"LA",93436.7536828835,90423.3961707327,96853.4863418092
2146,"EU",204470.694638217,197029.446298157,213215.968544674
2146,"US",219352.667143781,212247.038545285,227255.233819948
2146,"OT",189749.642711748,183093.718316092,197431.292224409
2146,"EE",136089.280009279,131369.745001664,141516.924118539
2146,"CA",139806.699042972,135332.971416698,144652.197589846
2146,"IA",94541.0592471769,91093.2569311636,98598.1845035836
2146,"AF",47128.5475076363,44722.5846464367,49939.7922274057
2146,"LA",94227.1424445147,91076.2425844017,97811.2851712325
2147,"EU",206374.142521001,198595.961612955,215542.7714411
2147,"US",221100.393374339,213680.669342372,229380.14514385
2147,"OT",191437.052533197,184481.500147135,199488.897491834
2147,"EE",137286.907228101,132354.682330723,142975.894269605
2147,"CA",140868.892633752,136199.531316763,145941.666542459
2147,"IA",95425.5292421126,91821.319615339,99679.1768501229
2147,"AF",47676.2786490543,45159.1127276873,50627.3750478448
2147,"LA",95017.1409076223,91725.7336758523,98773.1736021878
2148,"EU",208276.893700524,200154.42550095,217880.149913689
2148,"US",222847.054536106,215106.594554302,231513.820200445
2148,"OT",193123.658614183,185862.025343834,201555.502650287
2148,"EE",138483.93925108,133334.46958782,144441.197722085
2148,"CA",141930.438677567,137061.498982872,147235.876585028
2148,"IA",96309.6877956914,92545.6479992038,100765.096263439
2148,"AF",48224.3588604264,45593.5813803987,51319.315687938
2148,"LA",95806.688484821,92371.8281234277,99739.1114147141
2149,"EU",210178.787072521,201704.750422538,220227.994025497
2149,"US",224592.523353306,216524.728336486,233656.174061912
2149,"OT",194809.325271593,187235.198262578,203631.016578095
2149,"EE",139680.280834133,134309.040559388,145912.771482707
2149,"CA",142991.262024264,137918.8749915,148535.355325165
2149,"IA",97193.4596115614,93266.1870248229,101855.891337295
2149,"AF",48772.7264886112,46025.9483843065,52015.5795995349
2149,"LA",96595.7252378731,93014.4861223019,100709.058019736
2150,"EU",212079.663399963,203246.824422696,222586.192939371
2150,"US",226336.673890733,217934.988106843,235807.120999365
2150,"OT",196493.918365383,188600.926843584,205715.347390342
2150,"EE",140875.837810368,135278.331519572,147390.552028315
2150,"CA",144051.28828279,138771.631141736,149839.785739235
2150,"IA",98076.7702673937,93982.883656921,102951.510247855
2150,"AF",49321.320560395,46456.1730895148,52716.1318097069
2150,"LA",97384.1918857683,93653.6693683796,101682.968839126
2151,"EU",213979.365333045,204780.539781904,224954.634942994
2151,"US",228079.381570789,219337.329629274,237966.574500086
2151,"OT",198177.305315378,189959.122571472,207808.402458474
2151,"EE",142070.517101904,136242.281202661,148874.475319126
2151,"CA",145110.4438317,139619.65868517,151148.930819133
2151,"IA",98959.5462242428,94695.6868608693,104051.900765442
2151,"AF",49870.0807939315,46884.2163950339,53420.9369317209
2151,"LA",98172.029812387,94289.3410417546,102660.799741401
2152,"EU",215877.737427928,206305.79296734,227333.207473926
2152,"US",229820.523189674,220731.819832153,240134.447284851
2152,"OT",199859.355117068,191309.700434744,209910.088429928
2152,"EE",143264.226731014,137200.830774764,150364.476812004
2152,"CA",146168.655829189,140462.887525222,152462.723766131
2152,"IA",99841.7148353224,95404.5475799886,105157.01026629
2152,"AF",50418.9476095053,47310.0407268303,54129.9591759812
2152,"LA",98959.181073751,94921.4657897548,103642.508774637
2153,"EU",217774.626164258,207822.484582772,229721.797144625
2153,"US",231559.976932763,222118.390143127,242310.651325317
2153,"OT",201539.938356439,192652.578884205,212020.311247771
2153,"EE",144456.875830588,138153.923804796,151860.491473738
2153,"CA",147225.85222265,141301.278529213,153781.594590749
