"Region","year","value","value.lb","value.ub"
"CHL",2038,21.0433580335646,21.0433580335646,21.0433580335646
"CHN",2038,1376.62835631672,1376.62835631672,1376.62835631672
"CIV",2038,33.4221656043383,33.4221656043383,33.4221656043383
"CMR",2038,32.4225938618208,32.4225938618208,32.4225938618208
"COD",2038,133.55303319726,133.55303319726,133.55303319726
"COG",2038,7.19778529515115,7.19778529515115,7.19778529515115
"COL",2038,65.1009309329188,65.1009309329188,65.1009309329188
"COM",2038,1.39152498767751,1.39152498767751,1.39152498767751
"CPV",2038,0.6708380605974,0.6708380605974,0.6708380605974
"CRI",2038,6.46299826936041,6.46299826936041,6.46299826936041
"CUB",2038,10.8970970177389,10.8970970177389,10.8970970177389
"CYP",2038,1.3954881748062,1.3954881748062,1.3954881748062
"CZE",2038,10.219248630622,10.219248630622,10.219248630622
"DEU",2038,73.2570356758178,73.2570356758178,73.2570356758178
"DJI",2038,1.31561212806855,1.31561212806855,1.31561212806855
"DNK",2038,5.62914019412583,5.62914019412583,5.62914019412583
"DOM",2038,14.0192441082583,14.0192441082583,14.0192441082583
"DZA",2038,50.6242311464401,50.6242311464401,50.6242311464401
"ECU",2038,21.2679513729902,21.2679513729902,21.2679513729902
"EGY",2038,123.559182244464,123.559182244464,123.559182244464
"ERI",2038,9.92600004976356,9.92600004976356,9.92600004976356
"ESP",2038,46.3892468620765,46.3892468620765,46.3892468620765
"EST",2038,1.18166156119389,1.18166156119389,1.18166156119389
"ETH",2038,152.006265449815,152.006265449815,152.006265449815
"FIN",2038,5.38706473812614,5.38706473812614,5.38706473812614
"FJI",2038,1.05871082637403,1.05871082637403,1.05871082637403
"FRA",2038,69.5239989211841,69.5239989211841,69.5239989211841
"GAB",2038,2.24069935576548,2.24069935576548,2.24069935576548
"GBR",2038,65.6024820483855,65.6024820483855,65.6024820483855
"GEO",2038,4.0118738994573,4.0118738994573,4.0118738994573
"GHA",2038,44.4658343075597,44.4658343075597,44.4658343075597
"GIN",2038,16.8809022724456,16.8809022724456,16.8809022724456
"GMB",2038,3.24290838995073,3.24290838995073,3.24290838995073
"GNB",2038,2.44681197586082,2.44681197586082,2.44681197586082
"GNQ",2038,1.25971337812784,1.25971337812784,1.25971337812784
"GRC",2038,10.5216837740001,10.5216837740001,10.5216837740001
"GTM",2038,26.7620329879224,26.7620329879224,26.7620329879224
"GUY",2038,0.919947672871789,0.919947672871789,0.919947672871789
"HKG",2038,7.98636389404887,7.98636389404887,7.98636389404887
"HND",2038,12.4818177164669,12.4818177164669,12.4818177164669
"HRV",2038,4.15430957801603,4.15430957801603,4.15430957801603
"HTI",2038,13.9222147183599,13.9222147183599,13.9222147183599
"HUN",2038,8.47132322344961,8.47132322344961,8.47132322344961
"IDN",2038,296.775388728014,296.775388728014,296.775388728014
"IND",2038,1750.56939233779,1750.56939233779,1750.56939233779
"IRL",2038,5.26252838951281,5.26252838951281,5.26252838951281
"IRN",2038,96.2945908706979,96.2945908706979,96.2945908706979
"IRQ",2038,67.2086805924334,67.2086805924334,67.2086805924334
"ISL",2038,0.393589001877053,0.393589001877053,0.393589001877053
"ISR",2038,10.9343618043293,10.9343618043293,10.9343618043293
"ITA",2038,56.4281504240439,56.4281504240439,56.4281504240439
"JAM",2038,3.33686033417602,3.33686033417602,3.33686033417602
"JOR",2038,11.4827974854427,11.4827974854427,11.4827974854427
"JPN",2038,107.796892947644,107.796892947644,107.796892947644
"KAZ",2038,20.1365102871704,20.1365102871704,20.1365102871704
"KEN",2038,77.7900950284676,77.7900950284676,77.7900950284676
"KGZ",2038,7.12744454360767,7.12744454360767,7.12744454360767
"KHM",2038,19.0558086808406,19.0558086808406,19.0558086808406
"KOR",2038,46.0208259836188,46.0208259836188,46.0208259836188
"KWT",2038,4.67376399054458,4.67376399054458,4.67376399054458
"LAO",2038,9.06930368974617,9.06930368974617,9.06930368974617
"LBN",2038,5.15371746503418,5.15371746503418,5.15371746503418
"LBR",2038,8.95299654983222,8.95299654983222,8.95299654983222
"LBY",2038,9.45727231929964,9.45727231929964,9.45727231929964
"LCA",2038,0.22317354365945,0.22317354365945,0.22317354365945
"LKA",2038,25.416304607555,25.416304607555,25.416304607555
"LSO",2038,2.66880941530323,2.66880941530323,2.66880941530323
"LTU",2038,3.06127737238469,3.06127737238469,3.06127737238469
"LUX",2038,0.621384327430967,0.621384327430967,0.621384327430967
"LVA",2038,1.96108719159993,1.96108719159993,1.96108719159993
"MAC",2038,0.671174193032903,0.671174193032903,0.671174193032903
"MAR",2038,41.956608744565,41.956608744565,41.956608744565
"MDA",2038,2.91815736182664,2.91815736182664,2.91815736182664
"MDG",2038,42.0711506792465,42.0711506792465,42.0711506792465
"MDV",2038,0.448892443634226,0.448892443634226,0.448892443634226
"MEX",2038,157.816842394416,157.816842394416,157.816842394416
"MKD",2038,2.2089877661633,2.2089877661633,2.2089877661633
"MLI",2038,33.3584519911751,33.3584519911751,33.3584519911751
"MLT",2038,0.437798904274945,0.437798904274945,0.437798904274945
"MMR",2038,54.3787945645147,54.3787945645147,54.3787945645147
"MNE",2038,0.684593682333006,0.684593682333006,0.684593682333006
"MNG",2038,3.84868295297838,3.84868295297838,3.84868295297838
"MOZ",2038,39.9913973301364,39.9913973301364,39.9913973301364
"MRT",2038,6.01857624323076,6.01857624323076,6.01857624323076
"MUS",2038,1.49175735909112,1.49175735909112,1.49175735909112
"MWI",2038,34.9838621941557,34.9838621941557,34.9838621941557
"MYS",2038,42.3247442213397,42.3247442213397,42.3247442213397
"NAM",2038,3.26563360920341,3.26563360920341,3.26563360920341
"NCL",2038,0.347921956200681,0.347921956200681,0.347921956200681
"NER",2038,43.1827124935265,43.1827124935265,43.1827124935265
"NGA",2038,328.636745397833,328.636745397833,328.636745397833
"NIC",2038,8.30130900368406,8.30130900368406,8.30130900368406
"NLD",2038,16.6585684615118,16.6585684615118,16.6585684615118
"NOR",2038,5.59835845873761,5.59835845873761,5.59835845873761
"NPL",2038,50.9188777013193,50.9188777013193,50.9188777013193
"NZL",2038,5.02518257922628,5.02518257922628,5.02518257922628
"OMN",2038,4.31251873761855,4.31251873761855,4.31251873761855
"PAK",2038,291.335300703145,291.335300703145,291.335300703145
"PAN",2038,5.06521249006831,5.06521249006831,5.06521249006831
"PER",2038,38.4081251677564,38.4081251677564,38.4081251677564
"PHL",2038,149.348871861598,149.348871861598,149.348871861598
"PNG",2038,11.2009946406068,11.2009946406068,11.2009946406068
"POL",2038,34.4439956122781,34.4439956122781,34.4439956122781
"PRI",2038,3.76578458895389,3.76578458895389,3.76578458895389
"PRT",2038,10.132689041481,10.132689041481,10.132689041481
"PRY",2038,9.90709273159865,9.90709273159865,9.90709273159865
"PSE",2038,7.26709187810655,7.26709187810655,7.26709187810655
"PYF",2038,0.359743357860815,0.359743357860815,0.359743357860815
"QAT",2038,3.03116241536864,3.03116241536864,3.03116241536864
"ROU",2038,19.8033590660357,19.8033590660357,19.8033590660357
"RUS",2038,135.743287955456,135.743287955456,135.743287955456
"RWA",2038,21.0059630961513,21.0059630961513,21.0059630961513
"SAU",2038,47.579132984337,47.579132984337,47.579132984337
"SDN",2038,85.7814370834705,85.7814370834705,85.7814370834705
"SEN",2038,25.2399706660595,25.2399706660595,25.2399706660595
"SGP",2038,6.00557408339751,6.00557408339751,6.00557408339751
"SLB",2038,0.947699573252313,0.947699573252313,0.947699573252313
"SLE",2038,10.1809621196471,10.1809621196471,10.1809621196471
"SLV",2038,7.7310884286458,7.7310884286458,7.7310884286458
"SOM",2038,18.2441679994022,18.2441679994022,18.2441679994022
"SRB",2038,9.73099506866074,9.73099506866074,9.73099506866074
"STP",2038,0.247304189169317,0.247304189169317,0.247304189169317
"SUR",2038,0.689072391431343,0.689072391431343,0.689072391431343
"SVK",2038,5.16262212592701,5.16262212592701,5.16262212592701
"SVN",2038,1.93187460879376,1.93187460879376,1.93187460879376
"SWE",2038,10.1289997038402,10.1289997038402,10.1289997038402
"SWZ",2038,1.52065354366351,1.52065354366351,1.52065354366351
"SYR",2038,33.6981461192538,33.6981461192538,33.6981461192538
"TCD",2038,22.7351386604156,22.7351386604156,22.7351386604156
"TGO",2038,9.72712608533285,9.72712608533285,9.72712608533285
"THA",2038,76.4083651240767,76.4083651240767,76.4083651240767
"TJK",2038,9.79256820221641,9.79256820221641,9.79256820221641
"TKM",2038,6.71227466927103,6.71227466927103,6.71227466927103
"TLS",2038,2.38556777632159,2.38556777632159,2.38556777632159
"TON",2038,0.14115807335839,0.14115807335839,0.14115807335839
"TTO",2038,1.41439694742451,1.41439694742451,1.41439694742451
"TUN",2038,13.0811992947068,13.0811992947068,13.0811992947068
"TUR",2038,99.3152835087203,99.3152835087203,99.3152835087203
"TWN",2038,21.026373784689,21.026373784689,21.026373784689
"TZA",2038,94.5712721225833,94.5712721225833,94.5712721225833
"UGA",2038,82.5457156935257,82.5457156935257,82.5457156935257
"UKR",2038,39.6449371867059,39.6449371867059,39.6449371867059
"URY",2038,3.71332227313324,3.71332227313324,3.71332227313324
"USA",2038,338.909599843851,338.909599843851,338.909599843851
"UZB",2038,36.4662845848309,36.4662845848309,36.4662845848309
"VCT",2038,0.125791387253278,0.125791387253278,0.125791387253278
"VEN",2038,42.2143688770971,42.2143688770971,42.2143688770971
"VNM",2038,109.16881027058,109.16881027058,109.16881027058
"VUT",2038,0.415901587444594,0.415901587444594,0.415901587444594
"WSM",2038,0.239949715183058,0.239949715183058,0.239949715183058
"YEM",2038,53.3370801063423,53.3370801063423,53.3370801063423
"ZAF",2038,58.9582777587614,58.9582777587614,58.9582777587614
"ZMB",2038,29.0922229780052,29.0922229780052,29.0922229780052
"ZWE",2038,15.5602113442894,15.5602113442894,15.5602113442894
"ABW",2039,0.137597660788749,0.137597660788749,0.137597660788749
"AFG",2039,71.0404729539904,71.0404729539904,71.0404729539904
"AGO",2039,40.5067089563062,40.5067089563062,40.5067089563062
"ALB",2039,3.54718697418386,3.54718697418386,3.54718697418386
"ARE",2039,13.3591620681893,13.3591620681893,13.3591620681893
"ARG",2039,51.8473718998938,51.8473718998938,51.8473718998938
"ARM",2039,3.08379492457457,3.08379492457457,3.08379492457457
"AUS",2039,27.8025490744654,27.8025490744654,27.8025490744654
"AUT",2039,8.14614430422925,8.14614430422925,8.14614430422925
"AZE",2039,11.1461166058128,11.1461166058128,11.1461166058128
"BDI",2039,14.6494103259126,14.6494103259126,14.6494103259126
"BEL",2039,10.8371010908759,10.8371010908759,10.8371010908759
"BEN",2039,17.4216529808337,17.4216529808337,17.4216529808337
"BFA",2039,37.1083339590426,37.1083339590426,37.1083339590426
"BGD",2039,205.936761785964,205.936761785964,205.936761785964
"BGR",2039,6.55064238392791,6.55064238392791,6.55064238392791
"BHR",2039,2.4623996381949,2.4623996381949,2.4623996381949
"BHS",2039,0.451369698146456,0.451369698146456,0.451369698146456
"BIH",2039,3.52946330767294,3.52946330767294,3.52946330767294
"BLR",2039,8.73940084218439,8.73940084218439,8.73940084218439
"BLZ",2039,0.495851205531006,0.495851205531006,0.495851205531006
"BOL",2039,15.983715496916,15.983715496916,15.983715496916
"BRA",2039,242.413431402945,242.413431402945,242.413431402945
"BRB",2039,0.280398862016459,0.280398862016459,0.280398862016459
"BRN",2039,0.562909573036721,0.562909573036721,0.562909573036721
"BTN",2039,1.13206521566316,1.13206521566316,1.13206521566316
"BWA",2039,2.37874307381177,2.37874307381177,2.37874307381177
"CAF",2039,7.14030403322624,7.14030403322624,7.14030403322624
"CAN",2039,37.9663993911495,37.9663993911495,37.9663993911495
"CHE",2039,7.90014173422589,7.90014173422589,7.90014173422589
"CHL",2039,21.1369707955187,21.1369707955187,21.1369707955187
"CHN",2039,1372.58072764244,1372.58072764244,1372.58072764244
"CIV",2039,33.9405624862748,33.9405624862748,33.9405624862748
"CMR",2039,32.8677410979521,32.8677410979521,32.8677410979521
"COD",2039,136.125736912802,136.125736912802,136.125736912802
"COG",2039,7.31297099289837,7.31297099289837,7.31297099289837
"COL",2039,65.7205170679251,65.7205170679251,65.7205170679251
"COM",2039,1.41801043973378,1.41801043973378,1.41801043973378
"CPV",2039,0.676891716146699,0.676891716146699,0.676891716146699
"CRI",2039,6.51826285315154,6.51826285315154,6.51826285315154
"CUB",2039,10.8544651160614,10.8544651160614,10.8544651160614
"CYP",2039,1.40272532110771,1.40272532110771,1.40272532110771
"CZE",2039,10.1760329389253,10.1760329389253,10.1760329389253
"DEU",2039,72.7709048654304,72.7709048654304,72.7709048654304
"DJI",2039,1.32874056002968,1.32874056002968,1.32874056002968
"DNK",2039,5.61856015440412,5.61856015440412,5.61856015440412
"DOM",2039,14.1628861712915,14.1628861712915,14.1628861712915
"DZA",2039,51.0949273433471,51.0949273433471,51.0949273433471
"ECU",2039,21.5086140479874,21.5086140479874,21.5086140479874
"EGY",2039,125.059976528552,125.059976528552,125.059976528552
"ERI",2039,10.1063613883567,10.1063613883567,10.1063613883567
"ESP",2039,46.2814982969385,46.2814982969385,46.2814982969385
"EST",2039,1.17430789911048,1.17430789911048,1.17430789911048
"ETH",2039,154.694364376226,154.694364376226,154.694364376226
"FIN",2039,5.37150991225033,5.37150991225033,5.37150991225033
"FJI",2039,1.06434044563768,1.06434044563768,1.06434044563768
"FRA",2039,69.5289992807721,69.5289992807721,69.5289992807721
"GAB",2039,2.26373130619242,2.26373130619242,2.26373130619242
"GBR",2039,65.5517213858744,65.5517213858744,65.5517213858744
"GEO",2039,3.99891602352897,3.99891602352897,3.99891602352897
"GHA",2039,45.2922377449487,45.2922377449487,45.2922377449487
"GIN",2039,17.1286333808364,17.1286333808364,17.1286333808364
"GMB",2039,3.29946108706628,3.29946108706628,3.29946108706628
"GNB",2039,2.47820460402499,2.47820460402499,2.47820460402499
"GNQ",2039,1.27920587795243,1.27920587795243,1.27920587795243
"GRC",2039,10.4717232723477,10.4717232723477,10.4717232723477
"GTM",2039,27.2603765933016,27.2603765933016,27.2603765933016
"GUY",2039,0.923965064504616,0.923965064504616,0.923965064504616
"HKG",2039,7.99617591951023,7.99617591951023,7.99617591951023
"HND",2039,12.6611209982601,12.6611209982601,12.6611209982601
"HRV",2039,4.1431397727282,4.1431397727282,4.1431397727282
"HTI",2039,14.0520023964736,14.0520023964736,14.0520023964736
"HUN",2039,8.40288516329079,8.40288516329079,8.40288516329079
"IDN",2039,298.021577928174,298.021577928174,298.021577928174
"IND",2039,1769.13722410092,1769.13722410092,1769.13722410092
"IRL",2039,5.27375222574736,5.27375222574736,5.27375222574736
"IRN",2039,96.8969116828067,96.8969116828067,96.8969116828067
"IRQ",2039,68.7394085590721,68.7394085590721,68.7394085590721
"ISL",2039,0.394792660447624,0.394792660447624,0.394792660447624
"ISR",2039,11.0367019756913,11.0367019756913,11.0367019756913
"ITA",2039,56.1463716689657,56.1463716689657,56.1463716689657
"JAM",2039,3.3563731151614,3.3563731151614,3.3563731151614
"JOR",2039,11.6806934606654,11.6806934606654,11.6806934606654
"JPN",2039,106.815983528452,106.815983528452,106.815983528452
"KAZ",2039,20.2663366281974,20.2663366281974,20.2663366281974
"KEN",2039,79.3052910154903,79.3052910154903,79.3052910154903
"KGZ",2039,7.18449395467814,7.18449395467814,7.18449395467814
"KHM",2039,19.2033332937703,19.2033332937703,19.2033332937703
"KOR",2039,45.719426026318,45.719426026318,45.719426026318
"KWT",2039,4.73843457384147,4.73843457384147,4.73843457384147
"LAO",2039,9.1567304542453,9.1567304542453,9.1567304542453
"LBN",2039,5.17581137438834,5.17581137438834,5.17581137438834
"LBR",2039,9.14494071998188,9.14494071998188,9.14494071998188
"LBY",2039,9.56650533025841,9.56650533025841,9.56650533025841
"LCA",2039,0.224582325366525,0.224582325366525,0.224582325366525
"LKA",2039,25.5562669320138,25.5562669320138,25.5562669320138
"LSO",2039,2.68187273639936,2.68187273639936,2.68187273639936
"LTU",2039,3.05011834765097,3.05011834765097,3.05011834765097
"LUX",2039,0.623189541507521,0.623189541507521,0.623189541507521
"LVA",2039,1.95252490393087,1.95252490393087,1.95252490393087
"MAC",2039,0.673582774787362,0.673582774787362,0.673582774787362
"MAR",2039,42.2323979633108,42.2323979633108,42.2323979633108
"MDA",2039,2.89750560482206,2.89750560482206,2.89750560482206
"MDG",2039,42.9337326103905,42.9337326103905,42.9337326103905
"MDV",2039,0.452928081201466,0.452928081201466,0.452928081201466
"MEX",2039,159.329670234513,159.329670234513,159.329670234513
"MKD",2039,2.21199184041255,2.21199184041255,2.21199184041255
"MLI",2039,34.0946033344938,34.0946033344938,34.0946033344938
"MLT",2039,0.437399269738932,0.437399269738932,0.437399269738932
"MMR",2039,54.4398629917509,54.4398629917509,54.4398629917509
"MNE",2039,0.685795785757521,0.685795785757521,0.685795785757521
"MNG",2039,3.88318681108304,3.88318681108304,3.88318681108304
"MOZ",2039,40.5882448698837,40.5882448698837,40.5882448698837
"MRT",2039,6.11156969734373,6.11156969734373,6.11156969734373
"MUS",2039,1.49637154343291,1.49637154343291,1.49637154343291
"MWI",2039,35.9870475944534,35.9870475944534,35.9870475944534
"MYS",2039,42.7858602468314,42.7858602468314,42.7858602468314
"NAM",2039,3.2946875598442,3.2946875598442,3.2946875598442
"NCL",2039,0.350947820188474,0.350947820188474,0.350947820188474
"NER",2039,44.697295147615,44.697295147615,44.697295147615
"NGA",2039,336.861453852928,336.861453852928,336.861453852928
"NIC",2039,8.38819975413235,8.38819975413235,8.38819975413235
"NLD",2039,16.6097125890575,16.6097125890575,16.6097125890575
"NOR",2039,5.60717229129536,5.60717229129536,5.60717229129536
"NPL",2039,51.7339158554303,51.7339158554303,51.7339158554303
"NZL",2039,5.0305883819871,5.0305883819871,5.0305883819871
"OMN",2039,4.36494075364131,4.36494075364131,4.36494075364131
"PAK",2039,295.817175974625,295.817175974625,295.817175974625
"PAN",2039,5.11733803589847,5.11733803589847,5.11733803589847
"PER",2039,38.7019387795,38.7019387795,38.7019387795
"PHL",2039,151.379136117987,151.379136117987,151.379136117987
"PNG",2039,11.3495126929299,11.3495126929299,11.3495126929299
"POL",2039,34.1784743836001,34.1784743836001,34.1784743836001
"PRI",2039,3.76138972996681,3.76138972996681,3.76138972996681
"PRT",2039,10.0912598255562,10.0912598255562,10.0912598255562
"PRY",2039,10.0273168960094,10.0273168960094,10.0273168960094
"PSE",2039,7.38803946229704,7.38803946229704,7.38803946229704
"PYF",2039,0.362362147056226,0.362362147056226,0.362362147056226
"QAT",2039,3.0604398153679,3.0604398153679,3.0604398153679
"ROU",2039,19.729040079105,19.729040079105,19.729040079105
"RUS",2039,135.499925826515,135.499925826515,135.499925826515
"RWA",2039,21.4370579757228,21.4370579757228,21.4370579757228
"SAU",2039,48.3129082745554,48.3129082745554,48.3129082745554
"SDN",2039,87.6087557441808,87.6087557441808,87.6087557441808
"SEN",2039,25.777756064587,25.777756064587,25.777756064587
"SGP",2039,6.01278271535343,6.01278271535343,6.01278271535343
"SLB",2039,0.962730586737932,0.962730586737932,0.962730586737932
"SLE",2039,10.3348185081896,10.3348185081896,10.3348185081896
"SLV",2039,7.78485723646584,7.78485723646584,7.78485723646584
"SOM",2039,18.6285350877794,18.6285350877794,18.6285350877794
"SRB",2039,9.7269967128908,9.7269967128908,9.7269967128908
"STP",2039,0.250135882791408,0.250135882791408,0.250135882791408
"SUR",2039,0.694514703949413,0.694514703949413,0.694514703949413
"SVK",2039,5.13121553262263,5.13121553262263,5.13121553262263
"SVN",2039,1.92291653517028,1.92291653517028,1.92291653517028
"SWE",2039,10.1279998025666,10.1279998025666,10.1279998025666
"SWZ",2039,1.52930217751577,1.52930217751577,1.52930217751577
"SYR",2039,34.1796332581596,34.1796332581596,34.1796332581596
"TCD",2039,23.2042299784893,23.2042299784893,23.2042299784893
"TGO",2039,9.85127082935831,9.85127082935831,9.85127082935831
"THA",2039,76.4381767463609,76.4381767463609,76.4381767463609
"TJK",2039,9.88583990655927,9.88583990655927,9.88583990655927
"TKM",2039,6.75798171421913,6.75798171421913,6.75798171421913
"TLS",2039,2.44162525237344,2.44162525237344,2.44162525237344
"TON",2039,0.14257195574028,0.14257195574028,0.14257195574028
"TTO",2039,1.41319796552479,1.41319796552479,1.41319796552479
"TUN",2039,13.1404653909262,13.1404653909262,13.1404653909262
"TUR",2039,100.156082668577,100.156082668577,100.156082668577
"TWN",2039,20.8221955480273,20.8221955480273,20.8221955480273
"TZA",2039,96.7211984952934,96.7211984952934,96.7211984952934
"UGA",2039,84.9367288896097,84.9367288896097,84.9367288896097
"UKR",2039,39.5062259291651,39.5062259291651,39.5062259291651
"URY",2039,3.7231481364037,3.7231481364037,3.7231481364037
"USA",2039,338.9137998959,338.9137998959,338.9137998959
"UZB",2039,36.7167819234831,36.7167819234831,36.7167819234831
"VCT",2039,0.12639424900353,0.12639424900353,0.12639424900353
"VEN",2039,42.6454830620339,42.6454830620339,42.6454830620339
"VNM",2039,109.6045355804,109.6045355804,109.6045355804
"VUT",2039,0.422400024874207,0.422400024874207,0.422400024874207
"WSM",2039,0.241966383005297,0.241966383005297,0.241966383005297
"YEM",2039,54.6157139012866,54.6157139012866,54.6157139012866
"ZAF",2039,59.190182794606,59.190182794606,59.190182794606
"ZMB",2039,29.816593400066,29.816593400066,29.816593400066
"ZWE",2039,15.6513388306927,15.6513388306927,15.6513388306927
"ABW",2040,0.138,0.138,0.138
"AFG",2040,72.827,72.827,72.827
"AGO",2040,41.337,41.337,41.337
"ALB",2040,3.552,3.552,3.552
"ARE",2040,13.488,13.488,13.488
"ARG",2040,52.239,52.239,52.239
"ARM",2040,3.081,3.081,3.081
"AUS",2040,27.898,27.898,27.898
"AUT",2040,8.114,8.114,8.114
"AZE",2040,11.186,11.186,11.186
"BDI",2040,14.847,14.847,14.847
"BEL",2040,10.814,10.814,10.814
"BEN",2040,17.736,17.736,17.736
"BFA",2040,38.011,38.011,38.011
"BGD",2040,207.6,207.6,207.6
"BGR",2040,6.528,6.528,6.528
"BHR",2040,2.498,2.498,2.498
"BHS",2040,0.454,0.454,0.454
"BIH",2040,3.514,3.514,3.514
"BLR",2040,8.71,8.71,8.71
"BLZ",2040,0.502,0.502,0.502
"BOL",2040,16.211,16.211,16.211
"BRA",2040,243.654,243.654,243.654
"BRB",2040,0.28,0.28,0.28
"BRN",2040,0.568,0.568,0.568
"BTN",2040,1.146,1.146,1.146
"BWA",2040,2.387,2.387,2.387
"CAF",2040,7.232,7.232,7.232
"CAN",2040,37.963,37.963,37.963
"CHE",2040,7.885,7.885,7.885
"CHL",2040,21.231,21.231,21.231
"CHN",2040,1368.545,1368.545,1368.545
"CIV",2040,34.467,34.467,34.467
"CMR",2040,33.319,33.319,33.319
"COD",2040,138.748,138.748,138.748
"COG",2040,7.43,7.43,7.43
"COL",2040,66.346,66.346,66.346
"COM",2040,1.445,1.445,1.445
"CPV",2040,0.683,0.683,0.683
"CRI",2040,6.574,6.574,6.574
"CUB",2040,10.812,10.812,10.812
"CYP",2040,1.41,1.41,1.41
"CZE",2040,10.133,10.133,10.133
"DEU",2040,72.288,72.288,72.288
"DJI",2040,1.342,1.342,1.342
"DNK",2040,5.608,5.608,5.608
"DOM",2040,14.308,14.308,14.308
"DZA",2040,51.57,51.57,51.57
"ECU",2040,21.752,21.752,21.752
"EGY",2040,126.579,126.579,126.579
"ERI",2040,10.29,10.29,10.29
"ESP",2040,46.174,46.174,46.174
"EST",2040,1.167,1.167,1.167
"ETH",2040,157.43,157.43,157.43
"FIN",2040,5.356,5.356,5.356
"FJI",2040,1.07,1.07,1.07
"FRA",2040,69.534,69.534,69.534
"GAB",2040,2.287,2.287,2.287
"GBR",2040,65.501,65.501,65.501
"GEO",2040,3.986,3.986,3.986
"GHA",2040,46.134,46.134,46.134
"GIN",2040,17.38,17.38,17.38
"GMB",2040,3.357,3.357,3.357
"GNB",2040,2.51,2.51,2.51
"GNQ",2040,1.299,1.299,1.299
"GRC",2040,10.422,10.422,10.422
"GTM",2040,27.768,27.768,27.768
"GUY",2040,0.928,0.928,0.928
"HKG",2040,8.006,8.006,8.006
"HND",2040,12.843,12.843,12.843
"HRV",2040,4.132,4.132,4.132
"HTI",2040,14.183,14.183,14.183
"HUN",2040,8.335,8.335,8.335
"IDN",2040,299.273,299.273,299.273
"IND",2040,1787.902,1787.902,1787.902
"IRL",2040,5.285,5.285,5.285
"IRN",2040,97.503,97.503,97.503
"IRQ",2040,70.305,70.305,70.305
"ISL",2040,0.396,0.396,0.396
"ISR",2040,11.14,11.14,11.14
"ITA",2040,55.866,55.866,55.866
"JAM",2040,3.376,3.376,3.376
"JOR",2040,11.882,11.882,11.882
"JPN",2040,105.844,105.844,105.844
"KAZ",2040,20.397,20.397,20.397
"KEN",2040,80.85,80.85,80.85
"KGZ",2040,7.242,7.242,7.242
"KHM",2040,19.352,19.352,19.352
"KOR",2040,45.42,45.42,45.42
"KWT",2040,4.804,4.804,4.804
"LAO",2040,9.245,9.245,9.245
"LBN",2040,5.198,5.198,5.198
"LBR",2040,9.341,9.341,9.341
"LBY",2040,9.677,9.677,9.677
"LCA",2040,0.226,0.226,0.226
"LKA",2040,25.697,25.697,25.697
"LSO",2040,2.695,2.695,2.695
"LTU",2040,3.039,3.039,3.039
"LUX",2040,0.625,0.625,0.625
"LVA",2040,1.944,1.944,1.944
"MAC",2040,0.676,0.676,0.676
"MAR",2040,42.51,42.51,42.51
"MDA",2040,2.877,2.877,2.877
"MDG",2040,43.814,43.814,43.814
"MDV",2040,0.457,0.457,0.457
"MEX",2040,160.857,160.857,160.857
"MKD",2040,2.215,2.215,2.215
"MLI",2040,34.847,34.847,34.847
"MLT",2040,0.437,0.437,0.437
"MMR",2040,54.501,54.501,54.501
"MNE",2040,0.687,0.687,0.687
"MNG",2040,3.918,3.918,3.918
"MOZ",2040,41.194,41.194,41.194
"MRT",2040,6.206,6.206,6.206
"MUS",2040,1.501,1.501,1.501
"MWI",2040,37.019,37.019,37.019
"MYS",2040,43.252,43.252,43.252
"NAM",2040,3.324,3.324,3.324
"NCL",2040,0.354,0.354,0.354
"NER",2040,46.265,46.265,46.265
"NGA",2040,345.292,345.292,345.292
"NIC",2040,8.476,8.476,8.476
"NLD",2040,16.561,16.561,16.561
"NOR",2040,5.616,5.616,5.616
"NPL",2040,52.562,52.562,52.562
"NZL",2040,5.036,5.036,5.036
"OMN",2040,4.418,4.418,4.418
"PAK",2040,300.368,300.368,300.368
"PAN",2040,5.17,5.17,5.17
"PER",2040,38.998,38.998,38.998
"PHL",2040,153.437,153.437,153.437
"PNG",2040,11.5,11.5,11.5
"POL",2040,33.915,33.915,33.915
"PRI",2040,3.757,3.757,3.757
"PRT",2040,10.05,10.05,10.05
"PRY",2040,10.149,10.149,10.149
"PSE",2040,7.511,7.511,7.511
"PYF",2040,0.365,0.365,0.365
"QAT",2040,3.09,3.09,3.09
"ROU",2040,19.655,19.655,19.655
"RUS",2040,135.257,135.257,135.257
"RWA",2040,21.877,21.877,21.877
"SAU",2040,49.058,49.058,49.058
"SDN",2040,89.475,89.475,89.475
"SEN",2040,26.327,26.327,26.327
"SGP",2040,6.02,6.02,6.02
"SLB",2040,0.978,0.978,0.978
"SLE",2040,10.491,10.491,10.491
"SLV",2040,7.839,7.839,7.839
"SOM",2040,19.021,19.021,19.021
"SRB",2040,9.723,9.723,9.723
"STP",2040,0.253,0.253,0.253
"SUR",2040,0.7,0.7,0.7
"SVK",2040,5.1,5.1,5.1
"SVN",2040,1.914,1.914,1.914
"SWE",2040,10.127,10.127,10.127
"SWZ",2040,1.538,1.538,1.538
"SYR",2040,34.668,34.668,34.668
"TCD",2040,23.683,23.683,23.683
"TGO",2040,9.977,9.977,9.977
"THA",2040,76.468,76.468,76.468
"TJK",2040,9.98,9.98,9.98
"TKM",2040,6.804,6.804,6.804
"TLS",2040,2.499,2.499,2.499
