"Region","year","value","value.lb","value.ub"
"MNG",2017,2.99694049726537,2.99694049726537,2.99694049726537
"MOZ",2017,26.4886470658407,26.4886470658407,26.4886470658407
"MRT",2017,3.97044538142073,3.97044538142073,3.97044538142073
"MUS",2017,1.34113004668973,1.34113004668973,1.34113004668973
"MWI",2017,17.9835979325225,17.9835979325225,17.9835979325225
"MYS",2017,31.364833533092,31.364833533092,31.364833533092
"NAM",2017,2.51640476524799,2.51640476524799,2.51640476524799
"NCL",2017,0.278829532202207,0.278829532202207,0.278829532202207
"NER",2017,19.1578396881446,19.1578396881446,19.1578396881446
"NGA",2017,185.200149625322,185.200149625322,185.200149625322
"NIC",2017,6.05301001515645,6.05301001515645,6.05301001515645
"NLD",2017,17.2295886087868,17.2295886087868,17.2295886087868
"NOR",2017,5.35241062170248,5.35241062170248,5.35241062170248
"NPL",2017,33.3975636736288,33.3975636736288,33.3975636736288
"NZL",2017,4.76329197272657,4.76329197272657,4.76329197272657
"OMN",2017,3.14020370040548,3.14020370040548,3.14020370040548
"PAK",2017,193.230635689616,193.230635689616,193.230635689616
"PAN",2017,3.83956626735026,3.83956626735026,3.83956626735026
"PER",2017,30.2508025640003,30.2508025640003,30.2508025640003
"PHL",2017,103.207656856929,103.207656856929,103.207656856929
"PNG",2017,7.73341855183509,7.73341855183509,7.73341855183509
"POL",2017,38.683896422351,38.683896422351,38.683896422351
"PRI",2017,3.62029627914589,3.62029627914589,3.62029627914589
"PRT",2017,10.9661610465298,10.9661610465298,10.9661610465298
"PRY",2017,7.08046872131012,7.08046872131012,7.08046872131012
"PSE",2017,4.52216630437959,4.52216630437959,4.52216630437959
"PYF",2017,0.289740693803185,0.289740693803185,0.289740693803185
"QAT",2017,2.48987426832063,2.48987426832063,2.48987426832063
"ROU",2017,20.9252663075998,20.9252663075998,20.9252663075998
"RUS",2017,142.34871626085,142.34871626085,142.34871626085
