"Region","year","value","value.lb","value.ub"
"MAC",2015,0.588,0.588,0.588
"MAR",2015,33.355,33.355,33.355
"MDA",2015,3.375,3.375,3.375
"MDG",2015,23.728,23.728,23.728
"MDV",2015,0.339,0.339,0.339
"MEX",2015,119.973,119.973,119.973
"MKD",2015,2.093,2.093,2.093
"MLI",2015,17.774,17.774,17.774
"MLT",2015,0.425,0.425,0.425
"MMR",2015,49.194,49.194,49.194
"MNE",2015,0.641,0.641,0.641
"MNG",2015,2.959,2.959,2.959
"MOZ",2015,25.991,25.991,25.991
"MRT",2015,3.87,3.87,3.87
"MUS",2015,1.333,1.333,1.333
"MWI",2015,17.309,17.309,17.309
"MYS",2015,30.694,30.694,30.694
"NAM",2015,2.47,2.47,2.47
"NCL",2015,0.271,0.271,0.271
"NER",2015,18.451,18.451,18.451
"NGA",2015,178.837,178.837,178.837
"NIC",2015,6.102,6.102,6.102
"NLD",2015,16.937,16.937,16.937
"NOR",2015,5.152,5.152,5.152
"NPL",2015,32.808,32.808,32.808
"NZL",2015,4.611,4.611,4.611
"OMN",2015,3.088,3.088,3.088
"PAK",2015,190.015,190.015,190.015
"PAN",2015,3.776,3.776,3.776
"PER",2015,30.365,30.365,30.365
"PHL",2015,101.325,101.325,101.325
"PNG",2015,7.568,7.568,7.568
"POL",2015,38.395,38.395,38.395
"PRI",2015,3.703,3.703,3.703
"PRT",2015,10.805,10.805,10.805
"PRY",2015,6.986,6.986,6.986
"PSE",2015,4.48,4.48,4.48
"PYF",2015,0.286,0.286,0.286
"QAT",2015,2.306,2.306,2.306
"ROU",2015,21.137,21.137,21.137
"RUS",2015,142.671,142.671,142.671
"RWA",2015,12.167,12.167,12.167
"SAU",2015,31.078,31.078,31.078
"SDN",2015,49.206,49.206,49.206
"SEN",2015,14.043,14.043,14.043
"SGP",2015,5.523,5.523,5.523
"SLB",2015,0.603,0.603,0.603
"SLE",2015,6.588,6.588,6.588
"SLV",2015,6.304,6.304,6.304
"SOM",2015,10.289,10.289,10.289
"SRB",2015,9.78,9.78,9.78
"STP",2015,0.176,0.176,0.176
"SUR",2015,0.549,0.549,0.549
"SVK",2015,5.539,5.539,5.539
"SVN",2015,2.065,2.065,2.065
"SWE",2015,9.776,9.776,9.776
"SWZ",2015,1.263,1.263,1.263
"SYR",2015,22.268,22.268,22.268
"TCD",2015,12.811,12.811,12.811
"TGO",2015,6.652,6.652,6.652
"THA",2015,71.114,71.114,71.114
"TJK",2015,7.238,7.238,7.238
"TKM",2015,5.329,5.329,5.329
"TLS",2015,1.245,1.245,1.245
"TON",2015,0.106,0.106,0.106
"TTO",2015,1.361,1.361,1.361
"TUN",2015,10.998,10.998,10.998
"TUR",2015,77.042,77.042,77.042
"TWN",2015,23.47,23.47,23.47
"TZA",2015,51.352,51.352,51.352
"UGA",2015,39.119,39.119,39.119
"UKR",2015,44.123,44.123,44.123
"URY",2015,3.402,3.402,3.402
"USA",2015,322.835,322.835,322.835
"UZB",2015,28.867,28.867,28.867
"VCT",2015,0.11,0.11,0.11
"VEN",2015,31.164,31.164,31.164
"VNM",2015,92.375,92.375,92.375
"VUT",2015,0.267,0.267,0.267
"WSM",2015,0.185,0.185,0.185
"YEM",2015,27.896,27.896,27.896
"ZAF",2015,52.493,52.493,52.493
"ZMB",2015,14.963,14.963,14.963
"ZWE",2015,12.77,12.77,12.77
"ABW",2016,0.11936791509296,0.11936791509296,0.11936791509296
"AFG",2016,36.6749215911673,36.6749215911673,36.6749215911673
"AGO",2016,22.6233969444616,22.6233969444616,22.6233969444616
"ALB",2016,3.24617640691776,3.24617640691776,3.24617640691776
"ARE",2016,9.99014004786557,9.99014004786557,9.99014004786557
"ARG",2016,42.345668898768,42.345668898768,42.345668898768
"ARM",2016,3.06995808732281,3.06995808732281,3.06995808732281
"AUS",2016,24.4985873114592,24.4985873114592,24.4985873114592
"AUT",2016,8.58381851565573,8.58381851565573,8.58381851565573
"AZE",2016,9.78893552442908,9.78893552442908,9.78893552442908
"BDI",2016,9.87996095421115,9.87996095421115,9.87996095421115
"BEL",2016,11.0574967583034,11.0574967583034,11.0574967583034
"BEN",2016,10.4051150386005,10.4051150386005,10.4051150386005
"BFA",2016,19.4253252490057,19.4253252490057,19.4253252490057
"BGD",2016,159.083213929548,159.083213929548,159.083213929548
"BGR",2016,7.22675674253868,7.22675674253868,7.22675674253868
"BHR",2016,1.68101545293042,1.68101545293042,1.68101545293042
"BHS",2016,0.37010679729494,0.37010679729494,0.37010679729494
"BIH",2016,3.73958435953031,3.73958435953031,3.73958435953031
"BLR",2016,9.39857784142903,9.39857784142903,9.39857784142903
"BLZ",2016,0.344859112756603,0.344859112756603,0.344859112756603
"BOL",2016,10.782126284876,10.782126284876,10.782126284876
"BRA",2016,204.646392325051,204.646392325051,204.646392325051
"BRB",2016,0.276597408189192,0.276597408189192,0.276597408189192
"BRN",2016,0.439407535456757,0.439407535456757,0.439407535456757
"BTN",2016,0.81090618405624,0.81090618405624,0.81090618405624
"BWA",2016,2.15194320173855,2.15194320173855,2.15194320173855
"CAF",2016,4.90313748011805,4.90313748011805,4.90313748011805
"CAN",2016,36.2313443030643,36.2313443030643,36.2313443030643
"CHE",2016,7.93979701243747,7.93979701243747,7.93979701243747
"CHL",2016,18.007274688702,18.007274688702,18.007274688702
"CHN",2016,1366.56723663846,1366.56723663846,1366.56723663846
"CIV",2016,21.790642878566,21.790642878566,21.790642878566
"CMR",2016,22.0440627970325,22.0440627970325,22.0440627970325
"COD",2016,77.3793485164209,77.3793485164209,77.3793485164209
"COG",2016,4.65982374926759,4.65982374926759,4.65982374926759
"COL",2016,49.899014944603,49.899014944603,49.899014944603
"COM",2016,0.837225432006291,0.837225432006291,0.837225432006291
"CPV",2016,0.519356059574637,0.519356059574637,0.519356059574637
"CRI",2016,5.06437336519423,5.06437336519423,5.06437336519423
"CUB",2016,11.1685176755758,11.1685176755758,11.1685176755758
"CYP",2016,1.19086926662608,1.19086926662608,1.19086926662608
"CZE",2016,10.8020697404354,10.8020697404354,10.8020697404354
"DEU",2016,82.0811553185598,82.0811553185598,82.0811553185598
"DJI",2016,0.982932158191623,0.982932158191623,0.982932158191623
"DNK",2016,5.70417579271469,5.70417579271469,5.70417579271469
"DOM",2016,10.6286173309021,10.6286173309021,10.6286173309021
"DZA",2016,38.5356026644873,38.5356026644873,38.5356026644873
"ECU",2016,15.6132358308022,15.6132358308022,15.6132358308022
"EGY",2016,89.3785832490593,89.3785832490593,89.3785832490593
"ERI",2016,6.24953028597147,6.24953028597147,6.24953028597147
"ESP",2016,48.0018857326576,48.0018857326576,48.0018857326576
"EST",2016,1.33299398041598,1.33299398041598,1.33299398041598
"ETH",2016,94.5929856199941,94.5929856199941,94.5929856199941
"FIN",2016,5.51757905006295,5.51757905006295,5.51757905006295
"FJI",2016,0.902531359660417,0.902531359660417,0.902531359660417
"FRA",2016,67.3715555442262,67.3715555442262,67.3715555442262
"GAB",2016,1.65826834180206,1.65826834180206,1.65826834180206
"GBR",2016,64.5791536210283,64.5791536210283,64.5791536210283
"GEO",2016,4.23290596025165,4.23290596025165,4.23290596025165
"GHA",2016,27.8071738330066,27.8071738330066,27.8071738330066
"GIN",2016,11.0677635078733,11.0677635078733,11.0677635078733
"GMB",2016,2.00224785490619,2.00224785490619,2.00224785490619
"GNB",2016,1.69322659168038,1.69322659168038,1.69322659168038
"GNQ",2016,0.81843158552766,0.81843158552766,0.81843158552766
"GRC",2016,11.4451974749943,11.4451974749943,11.4451974749943
"GTM",2016,16.2804998522887,16.2804998522887,16.2804998522887
"GUY",2016,0.765187421883066,0.765187421883066,0.765187421883066
"HKG",2016,7.41733120996424,7.41733120996424,7.41733120996424
"HND",2016,8.40497027300661,8.40497027300661,8.40497027300661
"HRV",2016,4.36617875285154,4.36617875285154,4.36617875285154
"HTI",2016,10.6578918293423,10.6578918293423,10.6578918293423
"HUN",2016,9.82807420572923,9.82807420572923,9.82807420572923
"IDN",2016,253.424789625916,253.424789625916,253.424789625916
"IND",2016,1323.58507243487,1323.58507243487,1323.58507243487
"IRL",2016,4.81981658450327,4.81981658450327,4.81981658450327
"IRN",2016,79.1271841152191,79.1271841152191,79.1271841152191
"IRQ",2016,37.0714232248386,37.0714232248386,37.0714232248386
"ISL",2016,0.349671751802826,0.349671751802826,0.349671751802826
"ISR",2016,8.49499422883536,8.49499422883536,8.49499422883536
"ITA",2016,61.5243360084678,61.5243360084678,61.5243360084678
"JAM",2016,2.79913991953762,2.79913991953762,2.79913991953762
"JOR",2016,7.24401257033264,7.24401257033264,7.24401257033264
"JPN",2016,125.845534475513,125.845534475513,125.845534475513
"KAZ",2016,17.0083758651741,17.0083758651741,17.0083758651741
"KEN",2016,46.5417096601708,46.5417096601708,46.5417096601708
"KGZ",2016,5.65506998626,5.65506998626,5.65506998626
"KHM",2016,15.0331377749099,15.0331377749099,15.0331377749099
"KOR",2016,49.0000376680544,49.0000376680544,49.0000376680544
"KWT",2016,3.25616214119736,3.25616214119736,3.25616214119736
"LAO",2016,6.72066395927878,6.72066395927878,6.72066395927878
"LBN",2016,4.41718184078269,4.41718184078269,4.41718184078269
"LBR",2016,5.02409980580965,5.02409980580965,5.02409980580965
"LBY",2016,7.03876982560849,7.03876982560849,7.03876982560849
"LCA",2016,0.184379058066714,0.184379058066714,0.184379058066714
"LKA",2016,21.8738154862413,21.8738154862413,21.8738154862413
"LSO",2016,2.29188361996023,2.29188361996023,2.29188361996023
"LTU",2016,3.24189489792554,3.24189489792554,3.24189489792554
"LUX",2016,0.560778098550256,0.560778098550256,0.560778098550256
"LVA",2016,2.17186591552424,2.17186591552424,2.17186591552424
"MAC",2016,0.593303464060753,0.593303464060753,0.593303464060753
"MAR",2016,33.6005577188,33.6005577188,33.6005577188
"MDA",2016,3.33862429186211,3.33862429186211,3.33862429186211
"MDG",2016,24.3253561543244,24.3253561543244,24.3253561543244
"MDV",2016,0.343480014585958,0.343480014585958,0.343480014585958
"MEX",2016,121.190055606342,121.190055606342,121.190055606342
"MKD",2016,2.09975624044761,2.09975624044761,2.09975624044761
"MLI",2016,18.2606154218583,18.2606154218583,18.2606154218583
"MLT",2016,0.426588087234541,0.426588087234541,0.426588087234541
"MMR",2016,49.3862908490777,49.3862908490777,49.3862908490777
"MNE",2016,0.643185052242426,0.643185052242426,0.643185052242426
"MNG",2016,2.99472679398731,2.99472679398731,2.99472679398731
"MOZ",2016,26.5000643383255,26.5000643383255,26.5000643383255
"MRT",2016,3.94669897579394,3.94669897579394,3.94669897579394
"MUS",2016,1.33973166579782,1.33973166579782,1.33973166579782
"MWI",2016,17.8201106748424,17.8201106748424,17.8201106748424
"MYS",2016,31.1315463595795,31.1315463595795,31.1315463595795
"NAM",2016,2.50329045176827,2.50329045176827,2.50329045176827
"NCL",2016,0.274697705769746,0.274697705769746,0.274697705769746
"NER",2016,19.0796740922723,19.0796740922723,19.0796740922723
"NGA",2016,183.161170707498,183.161170707498,183.161170707498
"NIC",2016,6.15390927783278,6.15390927783278,6.15390927783278
"NLD",2016,17.0019007058076,17.0019007058076,17.0019007058076
"NOR",2016,5.20567009226398,5.20567009226398,5.20567009226398
"NPL",2016,33.3774835660851,33.3774835660851,33.3774835660851
"NZL",2016,4.65822279436516,4.65822279436516,4.65822279436516
"OMN",2016,3.14486663450272,3.14486663450272,3.14486663450272
"PAK",2016,193.360315739896,193.360315739896,193.360315739896
"PAN",2016,3.82396582012239,3.82396582012239,3.82396582012239
"PER",2016,30.576823975278,30.576823975278,30.576823975278
"PHL",2016,102.948156548145,102.948156548145,102.948156548145
"PNG",2016,7.6978658967918,7.6978658967918,7.6978658967918
"POL",2016,38.3979995312988,38.3979995312988,38.3979995312988
"PRI",2016,3.69092146042533,3.69092146042533,3.69092146042533
"PRT",2016,10.8259188438587,10.8259188438587,10.8259188438587
"PRY",2016,7.08627948441182,7.08627948441182,7.08627948441182
"PSE",2016,4.55298303310224,4.55298303310224,4.55298303310224
"PYF",2016,0.288938973543751,0.288938973543751,0.288938973543751
"QAT",2016,2.3550670023611,2.3550670023611,2.3550670023611
"ROU",2016,21.062273497322,21.062273497322,21.062273497322
"RUS",2016,142.530322851086,142.530322851086,142.530322851086
"RWA",2016,12.4681215882568,12.4681215882568,12.4681215882568
"SAU",2016,31.7792331285326,31.7792331285326,31.7792331285326
"SDN",2016,50.341198773711,50.341198773711,50.341198773711
"SEN",2016,14.3508073698535,14.3508073698535,14.3508073698535
"SGP",2016,5.56165511057342,5.56165511057342,5.56165511057342
"SLB",2016,0.614734327874378,0.614734327874378,0.614734327874378
"SLE",2016,6.72884739919344,6.72884739919344,6.72884739919344
"SLV",2016,6.31972138982913,6.31972138982913,6.31972138982913
"SOM",2016,10.4716025242983,10.4716025242983,10.4716025242983
"SRB",2016,9.77038109768358,9.77038109768358,9.77038109768358
"STP",2016,0.177764272540474,0.177764272540474,0.177764272540474
"SUR",2016,0.553524796987303,0.553524796987303,0.553524796987303
"SVK",2016,5.55253370312562,5.55253370312562,5.55253370312562
"SVN",2016,2.07076769074924,2.07076769074924,2.07076769074924
"SWE",2016,9.8566580168501,9.8566580168501,9.8566580168501
"SWZ",2016,1.27516345014016,1.27516345014016,1.27516345014016
"SYR",2016,22.6373430468238,22.6373430468238,22.6373430468238
"TCD",2016,13.1380679223342,13.1380679223342,13.1380679223342
"TGO",2016,6.77255073949203,6.77255073949203,6.77255073949203
"THA",2016,71.4570738241193,71.4570738241193,71.4570738241193
"TJK",2016,7.29819056177163,7.29819056177163,7.29819056177163
"TKM",2016,5.38116853823483,5.38116853823483,5.38116853823483
"TLS",2016,1.27034671593234,1.27034671593234,1.27034671593234
"TON",2016,0.106397014862936,0.106397014862936,0.106397014862936
"TTO",2016,1.3631929218795,1.3631929218795,1.3631929218795
"TUN",2016,11.0917867461964,11.0917867461964,11.0917867461964
"TUR",2016,77.8201224084227,77.8201224084227,77.8201224084227
"TWN",2016,23.4987295782156,23.4987295782156,23.4987295782156
"TZA",2016,52.6831729569306,52.6831729569306,52.6831729569306
"UGA",2016,40.3123385296821,40.3123385296821,40.3123385296821
"UKR",2016,43.8836165685839,43.8836165685839,43.8836165685839
"URY",2016,3.40678651207806,3.40678651207806,3.40678651207806
"USA",2016,325.377825854107,325.377825854107,325.377825854107
"UZB",2016,29.121666805201,29.121666805201,29.121666805201
"VCT",2016,0.11,0.11,0.11
"VEN",2016,31.5615280666042,31.5615280666042,31.5615280666042
"VNM",2016,93.1678719374062,93.1678719374062,93.1678719374062
"VUT",2016,0.272193954497125,0.272193954497125,0.272193954497125
"WSM",2016,0.185398281405923,0.185398281405923,0.185398281405923
"YEM",2016,28.6680646076769,28.6680646076769,28.6680646076769
"ZAF",2016,52.9459166237116,52.9459166237116,52.9459166237116
"ZMB",2016,15.3440876923218,15.3440876923218,15.3440876923218
"ZWE",2016,12.8304254421327,12.8304254421327,12.8304254421327
"ABW",2017,0.120751687742712,0.120751687742712,0.120751687742712
"AFG",2017,37.6195635094891,37.6195635094891,37.6195635094891
"AGO",2017,23.2507195433005,23.2507195433005,23.2507195433005
"ALB",2017,3.25236458791034,3.25236458791034,3.25236458791034
"ARE",2017,10.2435490276062,10.2435490276062,10.2435490276062
"ARG",2017,42.6484879173287,42.6484879173287,42.6484879173287
"ARM",2017,3.06193718580856,3.06193718580856,3.06193718580856
"AUS",2017,24.8625012534047,24.8625012534047,24.8625012534047
"AUT",2017,8.61172747892872,8.61172747892872,8.61172747892872
"AZE",2017,9.87359698108496,9.87359698108496,9.87359698108496
"BDI",2017,10.1237946957827,10.1237946957827,10.1237946957827
"BEL",2017,11.1102439400173,11.1102439400173,11.1102439400173
"BEN",2017,10.6718993559892,10.6718993559892,10.6718993559892
"BFA",2017,19.9399313585741,19.9399313585741,19.9399313585741
"BGD",2017,160.83960796051,160.83960796051,160.83960796051
"BGR",2017,7.18673634454771,7.18673634454771,7.18673634454771
"BHR",2017,1.72938369216088,1.72938369216088,1.72938369216088
"BHS",2017,0.374259675966989,0.374259675966989,0.374259675966989
"BIH",2017,3.73417655061248,3.73417655061248,3.73417655061248
"BLR",2017,9.36626714467191,9.36626714467191,9.36626714467191
"BLZ",2017,0.349787669562563,0.349787669562563,0.349787669562563
"BOL",2017,10.918967523529,10.918967523529,10.918967523529
"BRA",2017,206.153806998074,206.153806998074,206.153806998074
"BRB",2017,0.277196109481806,0.277196109481806,0.277196109481806
"BRN",2017,0.445909889644759,0.445909889644759,0.445909889644759
"BTN",2017,0.825055005446239,0.825055005446239,0.825055005446239
"BWA",2017,2.1741124617412,2.1741124617412,2.1741124617412
"CAF",2017,4.9897793999457,4.9897793999457,4.9897793999457
"CAN",2017,36.6085757712976,36.6085757712976,36.6085757712976
"CHE",2017,7.97979450616594,7.97979450616594,7.97979450616594
"CHL",2017,18.1456039011957,18.1456039011957,18.1456039011957
"CHN",2017,1369.72173816849,1369.72173816849,1369.72173816849
"CIV",2017,22.1232873811302,22.1232873811302,22.1232873811302
"CMR",2017,22.4359714021659,22.4359714021659,22.4359714021659
"COD",2017,79.3969683851024,79.3969683851024,79.3969683851024
"COG",2017,4.76078872489329,4.76078872489329,4.76078872489329
"COL",2017,50.4725470777937,50.4725470777937,50.4725470777937
"COM",2017,0.852732875910122,0.852732875910122,0.852732875910122
"CPV",2017,0.522733946931966,0.522733946931966,0.522733946931966
"CRI",2017,5.12854980645645,5.12854980645645,5.12854980645645
"CUB",2017,11.1470765924619,11.1470765924619,11.1470765924619
"CYP",2017,1.20490196278211,1.20490196278211,1.20490196278211
"CZE",2017,10.8443039662854,10.8443039662854,10.8443039662854
"DEU",2017,82.0383329894981,82.0383329894981,82.0383329894981
"DJI",2017,0.998094656619051,0.998094656619051,0.998094656619051
"DNK",2017,5.72946319320168,5.72946319320168,5.72946319320168
"DOM",2017,10.736314993989,10.736314993989,10.736314993989
"DZA",2017,39.0243258800947,39.0243258800947,39.0243258800947
"ECU",2017,15.793529841804,15.793529841804,15.793529841804
"EGY",2017,90.6921931747992,90.6921931747992,90.6921931747992
"ERI",2017,6.41218663524457,6.41218663524457,6.41218663524457
"ESP",2017,48.1925255979905,48.1925255979905,48.1925255979905
"EST",2017,1.33099097514999,1.33099097514999,1.33099097514999
"ETH",2017,96.6330395319929,96.6330395319929,96.6330395319929
"FIN",2017,5.54226808186666,5.54226808186666,5.54226808186666
"FJI",2017,0.908096828506667,0.908096828506667,0.908096828506667
"FRA",2017,67.7755188360273,67.7755188360273,67.7755188360273
"GAB",2017,1.68289711959789,1.68289711959789,1.68289711959789
"GBR",2017,64.9828147092208,64.9828147092208,64.9828147092208
"GEO",2017,4.20795980937856,4.20795980937856,4.20795980937856
"GHA",2017,28.3778228339346,28.3778228339346,28.3778228339346
"GIN",2017,11.2412029977253,11.2412029977253,11.2412029977253
"GMB",2017,2.04645047089149,2.04645047089149,2.04645047089149
"GNB",2017,1.72193170617031,1.72193170617031,1.72193170617031
"GNQ",2017,0.838335744917797,0.838335744917797,0.838335744917797
"GRC",2017,11.4413962129109,11.4413962129109,11.4413962129109
"GTM",2017,16.5783509782569,16.5783509782569,16.5783509782569
"GUY",2017,0.767381114820515,0.767381114820515,0.767381114820515
"HKG",2017,7.47409350337042,7.47409350337042,7.47409350337042
"HND",2017,8.53182672586049,8.53182672586049,8.53182672586049
"HRV",2017,4.35936814586148,4.35936814586148,4.35936814586148
"HTI",2017,10.7587287597994,10.7587287597994,10.7587287597994
"HUN",2017,9.80321146791031,9.80321146791031,9.80321146791031
"IDN",2017,255.469951777036,255.469951777036,255.469951777036
"IND",2017,1339.42445367799,1339.42445367799,1339.42445367799
"IRL",2017,4.87321835709098,4.87321835709098,4.87321835709098
"IRN",2017,79.9181975135784,79.9181975135784,79.9181975135784
"IRQ",2017,37.9638237545609,37.9638237545609,37.9638237545609
"ISL",2017,0.354406765243064,0.354406765243064,0.354406765243064
"ISR",2017,8.67471173794279,8.67471173794279,8.67471173794279
"ITA",2017,61.5687039896364,61.5687039896364,61.5687039896364
"JAM",2017,2.80830978105703,2.80830978105703,2.80830978105703
"JOR",2017,7.42440833604094,7.42440833604094,7.42440833604094
"JPN",2017,125.586602810576,125.586602810576,125.586602810576
"KAZ",2017,17.1519536090975,17.1519536090975,17.1519536090975
"KEN",2017,47.5383122962656,47.5383122962656,47.5383122962656
"KGZ",2017,5.70050205873416,5.70050205873416,5.70050205873416
"KHM",2017,15.1745941958923,15.1745941958923,15.1745941958923
"KOR",2017,49.0942561540659,49.0942561540659,49.0942561540659
"KWT",2017,3.33519719715854,3.33519719715854,3.33519719715854
"LAO",2017,6.8053825604262,6.8053825604262,6.8053825604262
"LBN",2017,4.44757132768186,4.44757132768186,4.44757132768186
"LBR",2017,5.19694849881337,5.19694849881337,5.19694849881337
"LBY",2017,7.14203267376337,7.14203267376337,7.14203267376337
"LCA",2017,0.185768508489446,0.185768508489446,0.185768508489446
"LKA",2017,22.0135175489362,22.0135175489362,22.0135175489362
"LSO",2017,2.31092412117994,2.31092412117994,2.31092412117994
"LTU",2017,3.22884255889267,3.22884255889267,3.22884255889267
"LUX",2017,0.568665598216348,0.568665598216348,0.568665598216348
"LVA",2017,2.15979924680217,2.15979924680217,2.15979924680217
"MAC",2017,0.59865476269811,0.59865476269811,0.59865476269811
"MAR",2017,33.8479232203391,33.8479232203391,33.8479232203391
"MDA",2017,3.30264064065535,3.30264064065535,3.30264064065535
"MDG",2017,24.9377508443496,24.9377508443496,24.9377508443496
"MDV",2017,0.348019234277197,0.348019234277197,0.348019234277197
"MEX",2017,122.419457526846,122.419457526846,122.419457526846
"MKD",2017,2.10653429015703,2.10653429015703,2.10653429015703
"MLI",2017,18.7605533692477,18.7605533692477,18.7605533692477
"MLT",2017,0.428182108636293,0.428182108636293,0.428182108636293
"MMR",2017,49.5793333298714,49.5793333298714,49.5793333298714
"MNE",2017,0.645377552929942,0.645377552929942,0.645377552929942
"MNG",2017,3.03088495120834,3.03088495120834,3.03088495120834
"MOZ",2017,27.0190993011192,27.0190993011192,27.0190993011192
"MRT",2017,4.02491803760542,4.02491803760542,4.02491803760542
"MUS",2017,1.3464973265877,1.3464973265877,1.3464973265877
"MWI",2017,18.3463137364163,18.3463137364163,18.3463137364163
"MYS",2017,31.5753299908337,31.5753299908337,31.5753299908337
"NAM",2017,2.53702958943895,2.53702958943895,2.53702958943895
"NCL",2017,0.278445865517203,0.278445865517203,0.278445865517203
"NER",2017,19.7297687641498,19.7297687641498,19.7297687641498
"NGA",2017,187.589897252476,187.589897252476,187.589897252476
"NIC",2017,6.20626014418164,6.20626014418164,6.20626014418164
"NLD",2017,17.0670501039228,17.0670501039228,17.0670501039228
"NOR",2017,5.25989928367463,5.25989928367463,5.25989928367463
"NPL",2017,33.95685226787,33.95685226787,33.95685226787
"NZL",2017,4.70592921317353,4.70592921317353,4.70592921317353
"OMN",2017,3.20278048860377,3.20278048860377,3.20278048860377
"PAK",2017,196.764527553258,196.764527553258,196.764527553258
"PAN",2017,3.87254094106576,3.87254094106576,3.87254094106576
"PER",2017,30.7901256188091,30.7901256188091,30.7901256188091
"PHL",2017,104.59731494361,104.59731494361,104.59731494361
"PNG",2017,7.82996027550081,7.82996027550081,7.82996027550081
"POL",2017,38.4009992969299,38.4009992969299,38.4009992969299
"PRI",2017,3.67888231893823,3.67888231893823,3.67888231893823
"PRT",2017,10.8468781873036,10.8468781873036,10.8468781873036
"PRY",2017,7.18799841557341,7.18799841557341,7.18799841557341
"PSE",2017,4.62715502225823,4.62715502225823,4.62715502225823
"PYF",2017,0.291908148365442,0.291908148365442,0.291908148365442
"QAT",2017,2.40517805100177,2.40517805100177,2.40517805100177
"ROU",2017,20.9878111783125,20.9878111783125,20.9878111783125
"RUS",2017,142.389784413334,142.389784413334,142.389784413334
