"Region","year","value","value.lb","value.ub"
"GNQ",2015,23921.9256919197,23921.9256919197,23921.9256919197
"GRC",2015,30293.3281253224,30293.3281253224,30293.3281253224
"GTM",2015,7251.03086969115,7251.03086969115,7251.03086969115
"GUM",2015,NA,NA,NA
"GUY",2015,4856.04274080311,4856.04274080311,4856.04274080311
"HKG",2015,39241.4778708597,39241.4778708597,39241.4778708597
"HND",2015,4243.0014369222,4243.0014369222,4243.0014369222
"HRV",2015,18003.5674647004,18003.5674647004,18003.5674647004
"HTI",2015,1612.99847021071,1612.99847021071,1612.99847021071
"HUN",2015,18599.5909058404,18599.5909058404,18599.5909058404
"IDN",2015,5639.1730035898,5639.1730035898,5639.1730035898
"IND",2015,5008.5476292122,5008.5476292122,5008.5476292122
"IRL",2015,35517.2149691845,35517.2149691845,35517.2149691845
"IRN",2015,12260.1950377365,12260.1950377365,12260.1950377365
"IRQ",2015,6682.81125609161,6682.81125609161,6682.81125609161
"ISL",2015,39477.7940375604,39477.7940375604,39477.7940375604
"ISR",2015,24973.6638258761,24973.6638258761,24973.6638258761
"ITA",2015,30026.9048972592,30026.9048972592,30026.9048972592
"JAM",2015,9859.03275603605,9859.03275603605,9859.03275603605
"JOR",2015,5862.57066087097,5862.57066087097,5862.57066087097
"JPN",2015,32225.9545281044,32225.9545281044,32225.9545281044
"KAZ",2015,17128.7818953606,17128.7818953606,17128.7818953606
"KEN",2015,1424.59359845334,1424.59359845334,1424.59359845334
"KGZ",2015,3880.983470259,3880.983470259,3880.983470259
"KHM",2015,2592.43080317505,2592.43080317505,2592.43080317505
"KOR",2015,26908.7031504144,26908.7031504144,26908.7031504144
"KWT",2015,44940.0042510683,44940.0042510683,44940.0042510683
"LAO",2015,3714.41443679942,3714.41443679942,3714.41443679942
"LBN",2015,15932.3851070816,15932.3851070816,15932.3851070816
"LBR",2015,507.272020207939,507.272020207939,507.272020207939
"LBY",2015,18612.6327611271,18612.6327611271,18612.6327611271
"LCA",2015,14258.9007793623,14258.9007793623,14258.9007793623
"LKA",2015,4499.83987334667,4499.83987334667,4499.83987334667
"LSO",2015,1373.22401426478,1373.22401426478,1373.22401426478
"LTU",2015,17657.6045107335,17657.6045107335,17657.6045107335
"LUX",2015,99440.2242033774,99440.2242033774,99440.2242033774
"LVA",2015,15688.7139474105,15688.7139474105,15688.7139474105
"MAC",2015,NA,NA,NA
"MAR",2015,3764.1622909124,3764.1622909124,3764.1622909124
"MDA",2015,4197.40787252278,4197.40787252278,4197.40787252278
"MDG",2015,875.583092704922,875.583092704922,875.583092704922
"MDV",2015,5381.69860040806,5381.69860040806,5381.69860040806
"MEX",2015,12751.1913594691,12751.1913594691,12751.1913594691
"MKD",2015,9707.78235561994,9707.78235561994,9707.78235561994
"MLI",2015,1270.09515348904,1270.09515348904,1270.09515348904
"MLT",2015,24653.2308149072,24653.2308149072,24653.2308149072
"MMR",2015,NA,NA,NA
"MNE",2015,NA,NA,NA
"MNG",2015,4013.65205988035,4013.65205988035,4013.65205988035
"MOZ",2015,1036.36095599246,1036.36095599246,1036.36095599246
"MRT",2015,1864.89427145725,1864.89427145725,1864.89427145725
"MTQ",2015,NA,NA,NA
"MUS",2015,10384.9674782938,10384.9674782938,10384.9674782938
"MWI",2015,779.934457031835,779.934457031835,779.934457031835
"MYS",2015,12328.838150136,12328.838150136,12328.838150136
"NAM",2015,5373.83333210463,5373.83333210463,5373.83333210463
"NCL",2015,NA,NA,NA
"NER",2015,637.612042886294,637.612042886294,637.612042886294
"NGA",2015,2806.2529240648,2806.2529240648,2806.2529240648
"NIC",2015,2435.13494963813,2435.13494963813,2435.13494963813
"NLD",2015,44214.3290125889,44214.3290125889,44214.3290125889
"NOR",2015,53295.3681434037,53295.3681434037,53295.3681434037
"NPL",2015,1382.37876507324,1382.37876507324,1382.37876507324
"NZL",2015,30098.4714613097,30098.4714613097,30098.4714613097
"OMN",2015,22436.1273051077,22436.1273051077,22436.1273051077
"PAK",2015,2673.79588102171,2673.79588102171,2673.79588102171
"PAN",2015,12945.3194718552,12945.3194718552,12945.3194718552
"PER",2015,9236.74981807604,9236.74981807604,9236.74981807604
"PHL",2015,3319.42859141758,3319.42859141758,3319.42859141758
"PNG",2015,3783.57021634375,3783.57021634375,3783.57021634375
"POL",2015,20491.4765613734,20491.4765613734,20491.4765613734
"PRI",2015,24294.3663796995,24294.3663796995,24294.3663796995
"PRK",2015,NA,NA,NA
"PRT",2015,21398.8668723477,21398.8668723477,21398.8668723477
"PRY",2015,3979.83479069017,3979.83479069017,3979.83479069017
"PSE",2015,NA,NA,NA
"PYF",2015,NA,NA,NA
"QAT",2015,NA,NA,NA
"REU",2015,NA,NA,NA
"ROU",2015,12751.1813090865,12751.1813090865,12751.1813090865
"RUS",2015,18085.8092245071,18085.8092245071,18085.8092245071
"RWA",2015,1302.35095881069,1302.35095881069,1302.35095881069
"SAU",2015,21598.3643030136,21598.3643030136,21598.3643030136
"SDN",2015,2708.7633818997,2708.7633818997,2708.7633818997
"SEN",2015,1737.089967636,1737.089967636,1737.089967636
"SGP",2015,53036.6649766092,53036.6649766092,53036.6649766092
"SLB",2015,2718.1590398464,2718.1590398464,2718.1590398464
"SLE",2015,1172.70204709786,1172.70204709786,1172.70204709786
"SLV",2015,6829.90467216699,6829.90467216699,6829.90467216699
"SOM",2015,533.21512036799,533.21512036799,533.21512036799
"SRB",2015,10737.8664541259,10737.8664541259,10737.8664541259
"STP",2015,2175.82671353196,2175.82671353196,2175.82671353196
"SUR",2015,13867.8977891832,13867.8977891832,13867.8977891832
"SVK",2015,23143.5641957188,23143.5641957188,23143.5641957188
"SVN",2015,25778.2415900561,25778.2415900561,25778.2415900561
"SWE",2015,38688.5381794806,38688.5381794806,38688.5381794806
"SWZ",2015,3679.22614611644,3679.22614611644,3679.22614611644
"SYR",2015,4811.51067001003,4811.51067001003,4811.51067001003
"TCD",2015,1592.63993375676,1592.63993375676,1592.63993375676
"TGO",2015,767.70511516486,767.70511516486,767.70511516486
"THA",2015,9081.09568639475,9081.09568639475,9081.09568639475
"TJK",2015,3509.80692428504,3509.80692428504,3509.80692428504
"TKM",2015,10246.1708099139,10246.1708099139,10246.1708099139
"TLS",2015,1738.79420959487,1738.79420959487,1738.79420959487
"TON",2015,8546.87997821098,8546.87997821098,8546.87997821098
"TTO",2015,34059.5119429601,34059.5119429601,34059.5119429601
"TUN",2015,7397.8817392212,7397.8817392212,7397.8817392212
"TUR",2015,11146.5079015449,11146.5079015449,11146.5079015449
"TZA",2015,1565.97690535078,1565.97690535078,1565.97690535078
"UGA",2015,1454.82039501744,1454.82039501744,1454.82039501744
"UKR",2015,9007.37103626668,9007.37103626668,9007.37103626668
"URY",2015,13657.2947696383,13657.2947696383,13657.2947696383
"USA",2015,42510.6640970584,42510.6640970584,42510.6640970584
"UZB",2015,4285.72436454226,4285.72436454226,4285.72436454226
"VCT",2015,10249.6047508626,10249.6047508626,10249.6047508626
"VEN",2015,10830.5520561937,10830.5520561937,10830.5520561937
"VNM",2015,4383.67166016249,4383.67166016249,4383.67166016249
"VUT",2015,7915.19266845743,7915.19266845743,7915.19266845743
"WSM",2015,7631.14054788365,7631.14054788365,7631.14054788365
"YEM",2015,3473.92604473568,3473.92604473568,3473.92604473568
"ZAF",2015,8745.90756526453,8745.90756526453,8745.90756526453
"ZMB",2015,2467.61887587012,2467.61887587012,2467.61887587012
"ZWE",2015,136.698128745203,136.698128745203,136.698128745203
"AFG",2016,NA,NA,NA
"AGO",2016,NA,NA,NA
"ALB",2016,NA,NA,NA
"ARE",2016,NA,NA,NA
"ARG",2016,14974.3706016275,14974.3706016275,14974.3706016275
"ARM",2016,9343.41756628209,9343.41756628209,9343.41756628209
"AUS",2016,47566.1768006537,47566.1768006537,47566.1768006537
"AUT",2016,38644.4585657957,38644.4585657957,38644.4585657957
"AZE",2016,20903.068148425,20903.068148425,20903.068148425
"BDI",2016,461.991350283991,461.991350283991,461.991350283991
"BEL",2016,39717.0851638832,39717.0851638832,39717.0851638832
"BEN",2016,1220.34435413941,1220.34435413941,1220.34435413941
"BFA",2016,921.895756039293,921.895756039293,921.895756039293
"BGD",2016,1752.29112134651,1752.29112134651,1752.29112134651
"BGR",2016,14284.5554529343,14284.5554529343,14284.5554529343
"BHR",2016,29414.6482938688,29414.6482938688,29414.6482938688
"BHS",2016,30407.8704223456,30407.8704223456,30407.8704223456
"BIH",2016,10959.4880334852,10959.4880334852,10959.4880334852
"BLR",2016,18660.5908196858,18660.5908196858,18660.5908196858
"BLZ",2016,9708.16380573981,9708.16380573981,9708.16380573981
"BOL",2016,4339.08381520553,4339.08381520553,4339.08381520553
"BRA",2016,11142.8218090771,11142.8218090771,11142.8218090771
"BRB",2016,20921.5252573558,20921.5252573558,20921.5252573558
"BRN",2016,35815.919942076,35815.919942076,35815.919942076
"BTN",2016,6932.26946414924,6932.26946414924,6932.26946414924
"BWA",2016,10472.4683121811,10472.4683121811,10472.4683121811
"CAF",2016,794.674108624814,794.674108624814,794.674108624814
"CAN",2016,38763.0509616208,38763.0509616208,38763.0509616208
"CHE",2016,41468.8095457503,41468.8095457503,41468.8095457503
"CHL",2016,13724.9145197675,13724.9145197675,13724.9145197675
"CHN",2016,12983.0163313887,12983.0163313887,12983.0163313887
"CIV",2016,1403.05692199031,1403.05692199031,1403.05692199031
"CMR",2016,2039.44698419675,2039.44698419675,2039.44698419675
"COD",2016,494.48103601805,494.48103601805,494.48103601805
"COG",2016,2935.98360125907,2935.98360125907,2935.98360125907
"COL",2016,8982.04438313833,8982.04438313833,8982.04438313833
"COM",2016,1020.75968514314,1020.75968514314,1020.75968514314
"CPV",2016,5127.86736580855,5127.86736580855,5127.86736580855
"CRI",2016,12872.9165535873,12872.9165535873,12872.9165535873
"CUB",2016,14782.2660693643,14782.2660693643,14782.2660693643
"CYP",2016,23287.5390209067,23287.5390209067,23287.5390209067
"CZE",2016,24638.1193583792,24638.1193583792,24638.1193583792
"DEU",2016,32683.9415709213,32683.9415709213,32683.9415709213
"DJI",2016,2096.4663614985,2096.4663614985,2096.4663614985
"DNK",2016,33797.6278683161,33797.6278683161,33797.6278683161
"DOM",2016,12150.8427669747,12150.8427669747,12150.8427669747
"DZA",2016,6562.74431115854,6562.74431115854,6562.74431115854
"ECU",2016,7543.77692911601,7543.77692911601,7543.77692911601
"EGY",2016,6024.54031706314,6024.54031706314,6024.54031706314
"ERI",2016,713.214882636318,713.214882636318,713.214882636318
"ESP",2016,31461.5786389527,31461.5786389527,31461.5786389527
"EST",2016,19201.178329359,19201.178329359,19201.178329359
"ETH",2016,1030.75694940737,1030.75694940737,1030.75694940737
"FIN",2016,34831.6801672235,34831.6801672235,34831.6801672235
"FJI",2016,5341.24866319982,5341.24866319982,5341.24866319982
"FRA",2016,34357.0338684245,34357.0338684245,34357.0338684245
"GAB",2016,10362.7879087902,10362.7879087902,10362.7879087902
"GBR",2016,37470.1794291252,37470.1794291252,37470.1794291252
"GEO",2016,9800.61637925484,9800.61637925484,9800.61637925484
"GHA",2016,1506.440469503,1506.440469503,1506.440469503
"GIN",2016,914.632634166669,914.632634166669,914.632634166669
"GLP",2016,NA,NA,NA
"GMB",2016,2107.07358884988,2107.07358884988,2107.07358884988
"GNB",2016,1111.71044095873,1111.71044095873,1111.71044095873
"GNQ",2016,24095.3799168998,24095.3799168998,24095.3799168998
"GRC",2016,31048.6470652129,31048.6470652129,31048.6470652129
"GTM",2016,7511.16425031335,7511.16425031335,7511.16425031335
"GUM",2016,NA,NA,NA
"GUY",2016,4964.05626472083,4964.05626472083,4964.05626472083
"HKG",2016,39617.8507967917,39617.8507967917,39617.8507967917
"HND",2016,4398.01160635963,4398.01160635963,4398.01160635963
"HRV",2016,18404.8762654331,18404.8762654331,18404.8762654331
"HTI",2016,1682.24556712705,1682.24556712705,1682.24556712705
"HUN",2016,19052.3427934306,19052.3427934306,19052.3427934306
"IDN",2016,6062.23502669409,6062.23502669409,6062.23502669409
"IND",2016,5465.834004358,5465.834004358,5465.834004358
"IRL",2016,36069.9819391302,36069.9819391302,36069.9819391302
"IRN",2016,12504.2425391665,12504.2425391665,12504.2425391665
"IRQ",2016,7331.05248454078,7331.05248454078,7331.05248454078
"ISL",2016,40200.3973336328,40200.3973336328,40200.3973336328
"ISR",2016,24765.9305947581,24765.9305947581,24765.9305947581
"ITA",2016,31013.7765190532,31013.7765190532,31013.7765190532
"JAM",2016,10273.6232199809,10273.6232199809,10273.6232199809
"JOR",2016,6185.69383606234,6185.69383606234,6185.69383606234
"JPN",2016,32362.799246924,32362.799246924,32362.799246924
"KAZ",2016,17940.3755937876,17940.3755937876,17940.3755937876
"KEN",2016,1506.02983706501,1506.02983706501,1506.02983706501
"KGZ",2016,4433.80800256269,4433.80800256269,4433.80800256269
"KHM",2016,2791.87559726676,2791.87559726676,2791.87559726676
"KOR",2016,26988.0370488217,26988.0370488217,26988.0370488217
"KWT",2016,44573.603520027,44573.603520027,44573.603520027
"LAO",2016,3890.98728832867,3890.98728832867,3890.98728832867
"LBN",2016,16385.1887229164,16385.1887229164,16385.1887229164
"LBR",2016,550.070651041274,550.070651041274,550.070651041274
"LBY",2016,18278.3232167919,18278.3232167919,18278.3232167919
"LCA",2016,14516.0418291434,14516.0418291434,14516.0418291434
"LKA",2016,4535.08194406103,4535.08194406103,4535.08194406103
"LSO",2016,1392.20698180527,1392.20698180527,1392.20698180527
"LTU",2016,18234.2828192137,18234.2828192137,18234.2828192137
"LUX",2016,102497.980163731,102497.980163731,102497.980163731
"LVA",2016,16249.3696286013,16249.3696286013,16249.3696286013
"MAC",2016,NA,NA,NA
"MAR",2016,3858.75435733463,3858.75435733463,3858.75435733463
"MDA",2016,4727.22080008449,4727.22080008449,4727.22080008449
"MDG",2016,916.018337904178,916.018337904178,916.018337904178
"MDV",2016,5485.67600587931,5485.67600587931,5485.67600587931
"MEX",2016,13091.7423895454,13091.7423895454,13091.7423895454
"MKD",2016,10266.8329205759,10266.8329205759,10266.8329205759
"MLI",2016,1331.21880699799,1331.21880699799,1331.21880699799
"MLT",2016,25545.7256213599,25545.7256213599,25545.7256213599
"MMR",2016,NA,NA,NA
"MNE",2016,NA,NA,NA
"MNG",2016,4199.12376455829,4199.12376455829,4199.12376455829
"MOZ",2016,1089.74039472286,1089.74039472286,1089.74039472286
"MRT",2016,1931.20307507782,1931.20307507782,1931.20307507782
"MTQ",2016,NA,NA,NA
"MUS",2016,10477.5295136244,10477.5295136244,10477.5295136244
"MWI",2016,818.443982545063,818.443982545063,818.443982545063
"MYS",2016,12551.4264475499,12551.4264475499,12551.4264475499
"NAM",2016,5568.25691849233,5568.25691849233,5568.25691849233
"NCL",2016,NA,NA,NA
"NER",2016,668.482170615967,668.482170615967,668.482170615967
"NGA",2016,2960.01942716528,2960.01942716528,2960.01942716528
"NIC",2016,2513.48370421327,2513.48370421327,2513.48370421327
"NLD",2016,45091.9436731923,45091.9436731923,45091.9436731923
"NOR",2016,54307.5988259699,54307.5988259699,54307.5988259699
"NPL",2016,1423.21502860786,1423.21502860786,1423.21502860786
"NZL",2016,30548.0791504744,30548.0791504744,30548.0791504744
"OMN",2016,22721.2137257183,22721.2137257183,22721.2137257183
"PAK",2016,2744.23023193693,2744.23023193693,2744.23023193693
"PAN",2016,13426.9166240188,13426.9166240188,13426.9166240188
"PER",2016,9617.73795938017,9617.73795938017,9617.73795938017
"PHL",2016,3445.75288674789,3445.75288674789,3445.75288674789
"PNG",2016,4067.59780465814,4067.59780465814,4067.59780465814
"POL",2016,21315.5536651112,21315.5536651112,21315.5536651112
"PRI",2016,24469.4299596678,24469.4299596678,24469.4299596678
"PRK",2016,NA,NA,NA
"PRT",2016,21907.5406318245,21907.5406318245,21907.5406318245
"PRY",2016,4082.15023978472,4082.15023978472,4082.15023978472
"PSE",2016,NA,NA,NA
"PYF",2016,NA,NA,NA
"QAT",2016,NA,NA,NA
"REU",2016,NA,NA,NA
"ROU",2016,13369.8087491427,13369.8087491427,13369.8087491427
"RUS",2016,18625.8359376296,18625.8359376296,18625.8359376296
"RWA",2016,1343.49518609114,1343.49518609114,1343.49518609114
"SAU",2016,21433.0646135887,21433.0646135887,21433.0646135887
"SDN",2016,2823.03952760871,2823.03952760871,2823.03952760871
"SEN",2016,1803.71836249404,1803.71836249404,1803.71836249404
"SGP",2016,54099.0186385394,54099.0186385394,54099.0186385394
"SLB",2016,2912.8010867943,2912.8010867943,2912.8010867943
"SLE",2016,1227.79338176613,1227.79338176613,1227.79338176613
"SLV",2016,6953.29428239883,6953.29428239883,6953.29428239883
"SOM",2016,563.379737150675,563.379737150675,563.379737150675
"SRB",2016,11373.3201820236,11373.3201820236,11373.3201820236
"STP",2016,2247.43623214311,2247.43623214311,2247.43623214311
"SUR",2016,14458.9311244975,14458.9311244975,14458.9311244975
"SVK",2016,23445.9849948109,23445.9849948109,23445.9849948109
"SVN",2016,25689.0173131075,25689.0173131075,25689.0173131075
"SWE",2016,39756.3598585474,39756.3598585474,39756.3598585474
"SWZ",2016,3765.78538897696,3765.78538897696,3765.78538897696
"SYR",2016,5008.1863539407,5008.1863539407,5008.1863539407
"TCD",2016,1622.83946740236,1622.83946740236,1622.83946740236
"TGO",2016,774.188844261761,774.188844261761,774.188844261761
"THA",2016,9339.55219869386,9339.55219869386,9339.55219869386
"TJK",2016,4027.65263939051,4027.65263939051,4027.65263939051
"TKM",2016,11064.5094683142,11064.5094683142,11064.5094683142
"TLS",2016,1926.78003179538,1926.78003179538,1926.78003179538
"TON",2016,8701.08651284143,8701.08651284143,8701.08651284143
"TTO",2016,33132.860617838,33132.860617838,33132.860617838
"TUN",2016,7608.18665920113,7608.18665920113,7608.18665920113
"TUR",2016,11450.9425192759,11450.9425192759,11450.9425192759
"TZA",2016,1629.90623830925,1629.90623830925,1629.90623830925
"UGA",2016,1515.74960265017,1515.74960265017,1515.74960265017
"UKR",2016,9675.58648453776,9675.58648453776,9675.58648453776
"URY",2016,14231.8577392913,14231.8577392913,14231.8577392913
"USA",2016,42931.2524815298,42931.2524815298,42931.2524815298
"UZB",2016,4916.38465929782,4916.38465929782,4916.38465929782
"VCT",2016,10817.5307092698,10817.5307092698,10817.5307092698
"VEN",2016,11383.0008173352,11383.0008173352,11383.0008173352
"VNM",2016,4769.88469822112,4769.88469822112,4769.88469822112
"VUT",2016,8298.18804223379,8298.18804223379,8298.18804223379
"WSM",2016,7922.37707953847,7922.37707953847,7922.37707953847
"YEM",2016,3880.65513570751,3880.65513570751,3880.65513570751
"ZAF",2016,9007.25315691456,9007.25315691456,9007.25315691456
"ZMB",2016,2571.92558575993,2571.92558575993,2571.92558575993
"ZWE",2016,142.237378277253,142.237378277253,142.237378277253
"AFG",2017,NA,NA,NA
"AGO",2017,NA,NA,NA
"ALB",2017,NA,NA,NA
"ARE",2017,NA,NA,NA
"ARG",2017,15523.5365179079,15523.5365179079,15523.5365179079
"ARM",2017,10181.882542578,10181.882542578,10181.882542578
"AUS",2017,48761.4321221152,48761.4321221152,48761.4321221152
"AUT",2017,38817.2067899968,38817.2067899968,38817.2067899968
"AZE",2017,22613.7723594792,22613.7723594792,22613.7723594792
"BDI",2017,485.542314903011,485.542314903011,485.542314903011
"BEL",2017,40992.2097022806,40992.2097022806,40992.2097022806
"BEN",2017,1249.95268701806,1249.95268701806,1249.95268701806
"BFA",2017,933.763460819799,933.763460819799,933.763460819799
"BGD",2017,1814.15326608963,1814.15326608963,1814.15326608963
"BGR",2017,14783.6894854725,14783.6894854725,14783.6894854725
"BHR",2017,30629.1399096921,30629.1399096921,30629.1399096921
"BHS",2017,30848.3525062104,30848.3525062104,30848.3525062104
"BIH",2017,11741.4949053097,11741.4949053097,11741.4949053097
"BLR",2017,19438.7898208053,19438.7898208053,19438.7898208053
"BLZ",2017,9993.70497585196,9993.70497585196,9993.70497585196
"BOL",2017,4447.07461376285,4447.07461376285,4447.07461376285
"BRA",2017,11471.9914318842,11471.9914318842,11471.9914318842
"BRB",2017,20543.3135617582,20543.3135617582,20543.3135617582
"BRN",2017,33925.7933431956,33925.7933431956,33925.7933431956
"BTN",2017,7437.22871763333,7437.22871763333,7437.22871763333
"BWA",2017,10866.9034426608,10866.9034426608,10866.9034426608
"CAF",2017,829.24454498212,829.24454498212,829.24454498212
"CAN",2017,39353.4809956321,39353.4809956321,39353.4809956321
"CHE",2017,41794.1014742034,41794.1014742034,41794.1014742034
"CHL",2017,14034.1279989509,14034.1279989509,14034.1279989509
"CHN",2017,14031.9601078156,14031.9601078156,14031.9601078156
"CIV",2017,1426.99612184021,1426.99612184021,1426.99612184021
"CMR",2017,2100.81214243088,2100.81214243088,2100.81214243088
"COD",2017,567.209801238947,567.209801238947,567.209801238947
"COG",2017,3142.49098918929,3142.49098918929,3142.49098918929
"COL",2017,9240.57914739467,9240.57914739467,9240.57914739467
"COM",2017,1056.91152775724,1056.91152775724,1056.91152775724
"CPV",2017,5329.43681970852,5329.43681970852,5329.43681970852
"CRI",2017,13136.7943513811,13136.7943513811,13136.7943513811
"CUB",2017,15360.0880038126,15360.0880038126,15360.0880038126
"CYP",2017,24252.1940627061,24252.1940627061,24252.1940627061
"CZE",2017,24694.213933775,24694.213933775,24694.213933775
"DEU",2017,32706.6256515416,32706.6256515416,32706.6256515416
"DJI",2017,2102.99402892624,2102.99402892624,2102.99402892624
"DNK",2017,33839.0633877564,33839.0633877564,33839.0633877564
"DOM",2017,12476.2055639939,12476.2055639939,12476.2055639939
"DZA",2017,6659.53923035174,6659.53923035174,6659.53923035174
"ECU",2017,7811.00862718027,7811.00862718027,7811.00862718027
"EGY",2017,6217.49991106631,6217.49991106631,6217.49991106631
"ERI",2017,766.383921475109,766.383921475109,766.383921475109
"ESP",2017,32306.809614917,32306.809614917,32306.809614917
"EST",2017,19585.0974614188,19585.0974614188,19585.0974614188
"ETH",2017,1081.44374151465,1081.44374151465,1081.44374151465
"FIN",2017,35378.7780221468,35378.7780221468,35378.7780221468
"FJI",2017,5639.3951823343,5639.3951823343,5639.3951823343
"FRA",2017,35270.6901502996,35270.6901502996,35270.6901502996
"GAB",2017,10429.2994088811,10429.2994088811,10429.2994088811
"GBR",2017,38492.6958709953,38492.6958709953,38492.6958709953
"GEO",2017,10982.9692750303,10982.9692750303,10982.9692750303
"GHA",2017,1555.30954219497,1555.30954219497,1555.30954219497
"GIN",2017,938.624737835445,938.624737835445,938.624737835445
"GLP",2017,NA,NA,NA
"GMB",2017,2214.75791080552,2214.75791080552,2214.75791080552
"GNB",2017,1150.94238397764,1150.94238397764,1150.94238397764
"GNQ",2017,24270.09183194,24270.09183194,24270.09183194
"GRC",2017,31822.7987559519,31822.7987559519,31822.7987559519
"GTM",2017,7780.63001096951,7780.63001096951,7780.63001096951
"GUM",2017,NA,NA,NA
"GUY",2017,5074.47234602363,5074.47234602363,5074.47234602363
"HKG",2017,39997.8335913388,39997.8335913388,39997.8335913388
"HND",2017,4558.68478416182,4558.68478416182,4558.68478416182
"HRV",2017,18815.1304462334,18815.1304462334,18815.1304462334
"HTI",2017,1754.46548796102,1754.46548796102,1754.46548796102
"HUN",2017,19516.1155831878,19516.1155831878,19516.1155831878
"IDN",2017,6517.03600784758,6517.03600784758,6517.03600784758
"IND",2017,5964.8711712252,5964.8711712252,5964.8711712252
"IRL",2017,36631.3518168019,36631.3518168019,36631.3518168019
"IRN",2017,12753.1479717118,12753.1479717118,12753.1479717118
"IRQ",2017,8042.17394021143,8042.17394021143,8042.17394021143
"ISL",2017,40936.2271925419,40936.2271925419,40936.2271925419
"ISR",2017,24559.92530775,24559.92530775,24559.92530775
"ITA",2017,32033.0829056434,32033.0829056434,32033.0829056434
"JAM",2017,10705.6479756101,10705.6479756101,10705.6479756101
"JOR",2017,6526.6263635644,6526.6263635644,6526.6263635644
"JPN",2017,32500.2250649645,32500.2250649645,32500.2250649645
