"Region","year","value","value.lb","value.ub"
"AFG",2015,35.7540762313576,35.7540762313576,35.7540762313576
"AGO",2015,22.0126917654379,22.0126917654379,22.0126917654379
"ALB",2015,3.23985574982168,3.23985574982168,3.23985574982168
"ARE",2015,9.74275773092062,9.74275773092062,9.74275773092062
"ARG",2015,42.045094547379,42.045094547379,42.045094547379
"ARM",2015,3.07764501397087,3.07764501397087,3.07764501397087
"AUS",2015,24.1398664053964,24.1398664053964,24.1398664053964
"AUT",2015,8.55565011385948,8.55565011385948,8.55565011385948
"AZE",2015,9.70522879797381,9.70522879797381,9.70522879797381
"BDI",2015,9.642009306137,9.642009306137,9.642009306137
"BEL",2015,11.004739333746,11.004739333746,11.004739333746
"BEN",2015,10.1445585666076,10.1445585666076,10.1445585666076
"BFA",2015,18.9243113953797,18.9243113953797,18.9243113953797
"BGD",2015,157.346172557387,157.346172557387,157.346172557387
"BGR",2015,7.26733631497271,7.26733631497271,7.26733631497271
"BHR",2015,1.63433999300888,1.63433999300888,1.63433999300888
"BHS",2015,0.365760341409734,0.365760341409734,0.365760341409734
"BIH",2015,3.74508783591513,3.74508783591513,3.74508783591513
"BLR",2015,9.43114387451239,9.43114387451239,9.43114387451239
"BLZ",2015,0.339757684870014,0.339757684870014,0.339757684870014
"BOL",2015,10.6468341836509,10.6468341836509,10.6468341836509
"BRA",2015,203.150115113888,203.150115113888,203.150115113888
"BRB",2015,0.276003201924941,0.276003201924941,0.276003201924941
"BRN",2015,0.433126150271529,0.433126150271529,0.433126150271529
"BTN",2015,0.796705489422771,0.796705489422771,0.796705489422771
"BWA",2015,2.12975691754974,2.12975691754974,2.12975691754974
"CAF",2015,4.81836274534976,4.81836274534976,4.81836274534976
"CAN",2015,35.8582294125101,35.8582294125101,35.8582294125101
"CHE",2015,7.8996144540609,7.8996144540609,7.8996144540609
"CHL",2015,17.8700864470934,17.8700864470934,17.8700864470934
"CHN",2015,1363.41997988635,1363.41997988635,1363.41997988635
"CIV",2015,21.462839425873,21.462839425873,21.462839425873
"CMR",2015,21.6592612541407,21.6592612541407,21.6592612541407
"COD",2015,75.4132715247642,75.4132715247642,75.4132715247642
"COG",2015,4.56103230278678,4.56103230278678,4.56103230278678
"COL",2015,49.3324065924204,49.3324065924204,49.3324065924204
"COM",2015,0.821822673689596,0.821822673689596,0.821822673689596
"CPV",2015,0.515755782793986,0.515755782793986,0.515755782793986
"CRI",2015,5.00111038392947,5.00111038392947,5.00111038392947
"CUB",2015,11.190266433316,11.190266433316,11.190266433316
"CYP",2015,1.17652376699911,1.17652376699911,1.17652376699911
"CZE",2015,10.7598639898844,10.7598639898844,10.7598639898844
"DEU",2015,82.1235579123802,82.1235579123802,82.1235579123802
"DJI",2015,0.968072565827372,0.968072565827372,0.968072565827372
"DNK",2015,5.67851740234462,5.67851740234462,5.67851740234462
"DOM",2015,10.5221297569695,10.5221297569695,10.5221297569695
"DZA",2015,38.0534152281492,38.0534152281492,38.0534152281492
"ECU",2015,15.4354457126635,15.4354457126635,15.4354457126635
"EGY",2015,88.0839076867617,88.0839076867617,88.0839076867617
"ERI",2015,6.0913568215085,6.0913568215085,6.0913568215085
"ESP",2015,47.8115238214715,47.8115238214715,47.8115238214715
"EST",2015,1.3345128639871,1.3345128639871,1.3345128639871
"ETH",2015,92.5963440490855,92.5963440490855,92.5963440490855
"FIN",2015,5.4928941684878,5.4928941684878,5.4928941684878
"FJI",2015,0.896550925376434,0.896550925376434,0.896550925376434
"FRA",2015,64.69581638405,64.69581638405,64.69581638405
"GAB",2015,1.63365969216782,1.63365969216782,1.63365969216782
"GBR",2015,64.1778781908763,64.1778781908763,64.1778781908763
"GEO",2015,4.25809974142074,4.25809974142074,4.25809974142074
"GHA",2015,27.2484282742631,27.2484282742631,27.2484282742631
"GIN",2015,10.8974840737579,10.8974840737579,10.8974840737579
"GLP",2015,0.473340417738222,0.473340417738222,0.473340417738222
"GMB",2015,1.95881748196003,1.95881748196003,1.95881748196003
"GNB",2015,1.66456961030532,1.66456961030532,1.66456961030532
"GNQ",2015,0.798805303706578,0.798805303706578,0.798805303706578
"GRC",2015,11.4492033362915,11.4492033362915,11.4492033362915
"GTM",2015,15.9880080979929,15.9880080979929,15.9880080979929
"GUM",2015,0.190531467412774,0.190531467412774,0.190531467412774
"GUY",2015,0.763036296989772,0.763036296989772,0.763036296989772
"HKG",2015,7.36095828794097,7.36095828794097,7.36095828794097
"HND",2015,8.28042653784443,8.28042653784443,8.28042653784443
"HRV",2015,4.37271126979166,4.37271126979166,4.37271126979166
"HTI",2015,10.5577567815437,10.5577567815437,10.5577567815437
"HUN",2015,9.85258915447698,9.85258915447698,9.85258915447698
"IDN",2015,251.395840440504,251.395840440504,251.395840440504
"IND",2015,1307.93291876326,1307.93291876326,1307.93291876326
"IRL",2015,4.76746881718551,4.76746881718551,4.76746881718551
"IRN",2015,78.3440537166597,78.3440537166597,78.3440537166597
"IRQ",2015,36.1997864095575,36.1997864095575,36.1997864095575
"ISL",2015,0.344936042908754,0.344936042908754,0.344936042908754
"ISR",2015,8.31947419704676,8.31947419704676,8.31947419704676
"ITA",2015,61.4804886283278,61.4804886283278,61.4804886283278
"JAM",2015,2.79039948998374,2.79039948998374,2.79039948998374
"JOR",2015,7.06834019805342,7.06834019805342,7.06834019805342
"JPN",2015,126.104531362411,126.104531362411,126.104531362411
"KAZ",2015,16.8662415308768,16.8662415308768,16.8662415308768
"KEN",2015,45.5664013138289,45.5664013138289,45.5664013138289
"KGZ",2015,5.60972643588397,5.60972643588397,5.60972643588397
"KHM",2015,14.8925548952447,14.8925548952447,14.8925548952447
"KOR",2015,48.906107646599,48.906107646599,48.906107646599
"KWT",2015,3.17949247890774,3.17949247890774,3.17949247890774
"LAO",2015,6.63689616596396,6.63689616596396,6.63689616596396
"LBN",2015,4.38710106107335,4.38710106107335,4.38710106107335
"LBR",2015,4.85712830689739,4.85712830689739,4.85712830689739
"LBY",2015,6.93729465687877,6.93729465687877,6.93729465687877
"LCA",2015,0.182615346297098,0.182615346297098,0.182615346297098
"LKA",2015,21.7347382698718,21.7347382698718,21.7347382698718
"LSO",2015,2.27318358707629,2.27318358707629,2.27318358707629
"LTU",2015,3.25491438838784,3.25491438838784,3.25491438838784
"LUX",2015,0.55304805573004,0.55304805573004,0.55304805573004
"LVA",2015,2.18407991209628,2.18407991209628,2.18407991209628
"MAC",2015,0.587903981696825,0.587903981696825,0.587903981696825
"MAR",2015,33.3547297814494,33.3547297814494,33.3547297814494
"MDA",2015,3.37530611404348,3.37530611404348,3.37530611404348
"MDG",2015,23.7275693897133,23.7275693897133,23.7275693897133
"MDV",2015,0.338769141940987,0.338769141940987,0.338769141940987
"MEX",2015,119.972560080272,119.972560080272,119.972560080272
"MKD",2015,2.09283169431042,2.09283169431042,2.09283169431042
"MLI",2015,17.7735112716464,17.7735112716464,17.7735112716464
"MLT",2015,0.425056557676627,0.425056557676627,0.425056557676627
"MMR",2015,49.1937615839919,49.1937615839919,49.1937615839919
"MNE",2015,0.641198623442811,0.641198623442811,0.641198623442811
"MNG",2015,2.95857128873139,2.95857128873139,2.95857128873139
"MOZ",2015,25.9905963820647,25.9905963820647,25.9905963820647
"MRT",2015,3.87038342088024,3.87038342088024,3.87038342088024
"MTQ",2015,0.413587372187313,0.413587372187313,0.413587372187313
"MUS",2015,1.33305425011076,1.33305425011076,1.33305425011076
"MWI",2015,17.3090633750714,17.3090633750714,17.3090633750714
"MYS",2015,30.6937658942751,30.6937658942751,30.6937658942751
"NAM",2015,2.47003976934334,2.47003976934334,2.47003976934334
"NCL",2015,0.270747519927081,0.270747519927081,0.270747519927081
"NER",2015,18.4505351459129,18.4505351459129,18.4505351459129
"NGA",2015,178.837178151264,178.837178151264,178.837178151264
"NIC",2015,6.10162115901441,6.10162115901441,6.10162115901441
"NLD",2015,16.9371362732067,16.9371362732067,16.9371362732067
"NOR",2015,5.15207059350199,5.15207059350199,5.15207059350199
"NPL",2015,32.8083995643093,32.8083995643093,32.8083995643093
"NZL",2015,4.61142044329717,4.61142044329717,4.61142044329717
"OMN",2015,3.0883198881203,3.0883198881203,3.0883198881203
"PAK",2015,190.015168266055,190.015168266055,190.015168266055
"PAN",2015,3.77558914092049,3.77558914092049,3.77558914092049
"PER",2015,30.3647377006068,30.3647377006068,30.3647377006068
"PHL",2015,101.324598505722,101.324598505722,101.324598505722
"PNG",2015,7.56841504718455,7.56841504718455,7.56841504718455
"POL",2015,38.394801469645,38.394801469645,38.394801469645
"PRI",2015,3.70278026606816,3.70278026606816,3.70278026606816
"PRK",2015,24.9089882294125,24.9089882294125,24.9089882294125
"PRT",2015,10.8049971657367,10.8049971657367,10.8049971657367
"PRY",2015,6.98596262581085,6.98596262581085,6.98596262581085
"PSE",2015,4.47979347362035,4.47979347362035,4.47979347362035
"PYF",2015,0.285857795832637,0.285857795832637,0.285857795832637
"QAT",2015,2.30645631863779,2.30645631863779,2.30645631863779
"REU",2015,0.894706313776335,0.894706313776335,0.894706313776335
"ROU",2015,21.1371970257994,21.1371970257994,21.1371970257994
"RUS",2015,142.670925486839,142.670925486839,142.670925486839
"RWA",2015,12.1673580349123,12.1673580349123,12.1673580349123
"SAU",2015,31.0781256794995,31.0781256794995,31.0781256794995
"SDN",2015,48.8598746714828,48.8598746714828,48.8598746714828
"SEN",2015,14.0429634954324,14.0429634954324,14.0429634954324
"SGP",2015,5.52302399985428,5.52302399985428,5.52302399985428
"SLB",2015,0.602721890912764,0.602721890912764,0.602721890912764
"SLE",2015,6.58813694210491,6.58813694210491,6.58813694210491
"SLV",2015,6.30385347653166,6.30385347653166,6.30385347653166
"SOM",2015,10.2886472202401,10.2886472202401,10.2886472202401
"SRB",2015,9.77957079968965,9.77957079968965,9.77957079968965
"STP",2015,0.175935908101249,0.175935908101249,0.175935908101249
"SUR",2015,0.548569594363586,0.548569594363586,0.548569594363586
"SVK",2015,5.53859378372523,5.53859378372523,5.53859378372523
"SVN",2015,2.06542465006323,2.06542465006323,2.06542465006323
"SWE",2015,9.77553446350368,9.77553446350368,9.77553446350368
"SWZ",2015,1.263071112654,1.263071112654,1.263071112654
"SYR",2015,22.2682107605145,22.2682107605145,22.2682107605145
"TCD",2015,12.8111758214147,12.8111758214147,12.8111758214147
"TGO",2015,6.65206551143638,6.65206551143638,6.65206551143638
"THA",2015,71.1136850872378,71.1136850872378,71.1136850872378
"TJK",2015,7.23780160519051,7.23780160519051,7.23780160519051
"TKM",2015,5.32907599711241,5.32907599711241,5.32907599711241
"TLS",2015,1.24467521824586,1.24467521824586,1.24467521824586
"TON",2015,0.106466539372611,0.106466539372611,0.106466539372611
"TTO",2015,1.36068596545633,1.36068596545633,1.36068596545633
"TUN",2015,10.9984179659228,10.9984179659228,10.9984179659228
"TUR",2015,77.0417698642808,77.0417698642808,77.0417698642808
