"year","region","gdppc","gdppc.lb","gdppc.ub"
2100,"CA",173545.496795133,173545.496795133,173545.496795133
2100,"IA",169964.994551493,169964.994551493,169964.994551493
2100,"AF",160463.158150156,160463.158150156,160463.158150156
2100,"LA",179722.729609039,179722.729609039,179722.729609039
2101,"EU",197061.021081195,197050.975437081,197071.12922369
2101,"US",224602.036280757,224591.22782599,224612.745750043
2101,"OT",209976.625769121,209966.085859054,209987.147529433
2101,"EE",152991.110141151,152983.737844956,152998.555944968
2101,"CA",176719.228040483,176710.778555217,176727.662069023
2101,"IA",174585.172204182,174574.722914636,174595.625672046
2101,"AF",166173.147762385,166158.887096047,166187.353453587
2101,"LA",184572.625648913,184561.658756174,184583.571640207
2102,"EU",201509.284791614,201478.536457067,201540.262343852
2102,"US",229079.555261545,229046.579143689,229112.314987521
2102,"OT",214593.35563294,214561.111053711,214625.52593173
2102,"EE",156145.66261873,156123.153363538,156168.420643457
2102,"CA",179948.698003735,179922.991642607,179974.469438417
2102,"IA",179310.643887853,179278.55534675,179342.77889994
2102,"AF",172050.803384478,172006.730136592,172094.779557628
2102,"LA",189532.363781011,189498.691062647,189566.007997276
2103,"EU",206045.163271187,205982.424807406,206108.45704242
2103,"US",233638.797912367,233571.744759578,233705.557478612
2103,"OT",219299.425275,219233.668297643,219364.996488647
2103,"EE",159358.883175184,159313.06888048,159405.290640269
2103,"CA",183234.731337747,183182.594163361,183287.167653232
2103,"IA",184143.285204243,184077.600915723,184209.137451494
2103,"AF",178099.88756319,178009.102055901,178190.630810088
2103,"LA",194603.890980355,194534.974665994,194672.826095013
2104,"EU",210670.057160855,210563.391470917,210777.820566956
2104,"US",238281.00642336,238167.404514022,238394.408200644
2104,"OT",224096.246327134,223984.506678242,224207.617851417
2104,"EE",162631.674921835,162553.972886405,162710.533348026
2104,"CA",186578.161502058,186490.044284731,186667.040311751
2104,"IA",189084.993602573,188972.964271967,189197.440366076
2104,"AF",184324.216015696,184168.416879741,184480.230009247
2104,"LA",199789.176831474,199671.653099552,199906.871156653
2105,"EU",215385.382388905,215222.183179221,215550.406892548
2105,"US",243007.436246525,242834.233468453,243180.817063366
2105,"OT",228985.245743449,228814.371054544,229155.504698005
2105,"EE",165964.950659539,165846.352207629,166085.511735799
2105,"CA",189979.830785748,189845.794039494,190115.401645483
2105,"IA",194137.688419693,193965.745289023,194310.483535408
2105,"AF",190727.657716924,190487.27912873,190969.031129421
2105,"LA",205090.213570418,204909.864922254,205271.047277812
2106,"EU",220192.570203875,219959.542175339,220428.404950473
2106,"US",247819.356127398,247572.906132321,248066.769264534
2106,"OT",233967.865834199,233724.00182376,234210.963013768
2106,"EE",169359.632901314,169190.691879066,169531.634140267
2106,"CA",193440.590329078,193250.186311735,193633.512660736
2106,"IA",199303.310916597,199057.038704829,199551.120749164
2106,"AF",197314.134975297,196967.984768406,197662.622095374
2106,"LA",210509.016123027,210250.74334907,210768.318507243
2107,"EU",225093.067205122,224776.205976711,225414.068077574
2107,"US",252718.048134795,252384.094483504,253054.111457031
2107,"OT",239045.564297326,238714.134688152,239376.239335816
2107,"EE",172816.653893537,172587.409529447,173050.33502972
2107,"CA",196961.300143905,196703.583924988,197222.625769608
2107,"IA",204583.824311275,204247.933763824,204922.264757063
2107,"AF",204087.623496819,203612.905469936,204566.7276063
2107,"LA",216047.622139434,215695.415882292,216401.70994462
2108,"EU",230088.335371025,229672.90288147,230509.660887992
2108,"US",257704.807688593,257268.468601615,258144.880992998
2108,"OT",244219.814247672,243785.503884082,244653.624392148
2108,"EE",176336.955635695,176036.905430557,176643.079237989
2108,"CA",200542.829132841,200206.381625302,200883.709824936
2108,"IA",209981.213807875,209539.513860095,210426.888347677
2108,"AF",211052.152437475,210424.354999887,211687.212010132
2108,"LA",221708.092024758,221245.003943868,222174.308855591
2109,"EU",235179.852084784,234650.363835736,235717.487853401
2109,"US",262780.943585528,262226.65378955,263341.172098044
2109,"OT",249492.104243791,248938.836083029,250045.453901855
2109,"EE",179921.489898661,179539.618702637,180311.35907575
2109,"CA",204186.055107149,203758.972858859,204618.084620271
2109,"IA",215497.486622127,214932.856181757,216068.025444154
2109,"AF",218211.804443903,217404.865857334,219030.0822289
2109,"LA",227492.508965946,226900.62250897,228089.26520066
2110,"EU",240369.110157805,239709.464511418,241039.902347867
2110,"US",267947.778022976,267259.158710074,268645.372375457
2110,"OT",254863.938312372,254174.852594404,255554.152773083
2110,"EE",183571.218241481,183096.148624327,184056.689711942
2110,"CA",207891.864803351,207361.750545192,208427.960251351
2110,"IA",221134.672003011,220429.031356746,221848.77221708
2110,"AF",225570.715682311,224556.738510777,226601.490735916
2110,"LA",233402.978954749,232663.379741001,234149.793362749
2111,"EU",245657.61785063,244850.962426739,246479.303779767
2111,"US",273206.646620708,272366.596034541,274059.702295023
2111,"OT",260336.835970224,259494.269157489,261182.174803606
2111,"EE",187287.112026669,186706.976180472,187880.588351472
2111,"CA",211661.153898534,211015.10164716,212314.865840662
2111,"IA",226894.821250638,226029.103100235,227772.288214687
2111,"AF",233133.075855602,231882.335753718,234407.707199266
2111,"LA",239441.630806787,238534.376628232,240359.173656895
2112,"EU",251046.898891396,250075.608561889,252037.951643304
2112,"US",278558.898440576,277549.584986792,279586.409109091
2112,"OT",265912.332243798,264897.843744428,266932.011042788
2112,"EE",191070.152433962,190372.571499687,191784.57081113
2112,"CA",215494.827024332,214719.409910793,216280.358785543
2112,"IA",232780.007730304,231734.127863827,233841.79751063
2112,"AF",240903.128208701,239384.008881334,242454.842502756
2112,"LA",245610.616176669,244514.706622252,246720.753177426
2113,"EU",256538.49249179,255384.152956574,257718.710840186
2113,"US",284005.896004117,282808.734573592,285227.26266618
2113,"OT",271591.977686235,270386.436356437,272806.201842505
2113,"EE",194921.330472547,194093.402024617,195770.223047943
2113,"CA",219393.797779578,218475.055747903,220326.030164204
2113,"IA",238792.326882701,237545.154486743,240060.589869544
2113,"AF",248885.169522049,247064.099366079,250749.406463617
2113,"LA",251912.109569152,250605.455278435,253237.947001492
2114,"EU",262133.953360484,260777.340091157,263523.962395237
2114,"US",289549.015308056,288144.873458005,290984.376033119
2114,"OT",277377.338391897,275960.784176582,278807.35334793
2114,"EE",198841.646991731,197869.938953806,199839.279727437
2114,"CA",223358.988741592,222282.416119131,224453.291175244
2114,"IA",244933.896230245,243463.223849163,246432.021930611
2114,"AF",257083.550093257,254924.942711076,259298.057339857
2114,"LA",258348.308346301,256807.699898593,259914.23941117
2115,"EU",267834.851714018,266255.909048849,269456.291690586
2115,"US",295189.645837673,293558.862288561,296860.387284699
2115,"OT",283269.996008363,281621.619675527,284938.151373932
2115,"EE",202832.112690035,201702.649119632,203993.234262912
2115,"CA",227391.33147611,226141.864417493,228663.327919951
2115,"IA",251206.855379511,249489.368527909,252959.518409353
2115,"AF",265502.673706915,262968.920927632,268107.604496385
2115,"LA",264921.432730618,263122.509176015,266753.185134342
2116,"EU",273642.773285109,271820.270419799,275518.343587106
2116,"US",300929.190578018,299051.375420935,302857.884373216
2116,"OT",289271.547745874,287369.670409792,291201.300899918
2116,"EE",206893.748122702,205591.993084524,208233.705502702
2116,"CA",231491.766545819,230053.770352464,232957.697793413
2116,"IA",257613.366019732,255624.612454647,259646.573317876
2116,"AF",274146.997592541,271198.799128272,277185.011102753
2116,"LA",271633.725804126,269550.942843064,273758.410604601
2117,"EU",279559.319328378,277470.976859335,281712.81425767
2117,"US",306769.066022957,304623.085083752,308979.298144417
2117,"OT",295383.606384192,293205.658820671,297599.560634246
2117,"EE",211027.5837076,209538.428297332,212562.482748149
2117,"CA",235661.243517491,234018.499834676,237337.995886389
2117,"IA",264155.611917351,261869.970576778,266496.751203789
2117,"AF",283021.032370682,279616.965665564,286537.396862573
2117,"LA",278487.453503372,276094.051321518,280933.615240405
2118,"EU",285586.106623439,283209.252686502,288042.452092662
2118,"US",312710.702182016,310274.619726974,315227.120112664
2118,"OT",301607.800276854,299130.302033912,304135.744014227
2118,"EE",215234.659729507,213542.408968611,216981.300079714
2118,"CA",239900.720967707,238036.414861259,241805.845226411
2118,"IA",270835.798906596,268226.448521198,273513.688408039
2118,"AF",292129.341987152,288225.694381781,296172.037088561
2118,"LA",285484.90461033,282752.875375819,288282.572743719
2119,"EU",291724.76747537,289035.412740464,294510.05861951
2119,"US",318755.542585014,316006.273266677,321603.701001821
2119,"OT",307945.773352802,305144.311660233,310812.720223224
2119,"EE",219516.026342765,217604.385946311,221492.082527522
2119,"CA",244211.166487138,242107.933200697,246362.897191938
2119,"IA",277656.154876059,274695.042261086,280701.094341865
2119,"AF",301476.543635441,297026.700369203,306096.36180931
2119,"LA",292628.39073918,289528.445769427,295809.132418379
2120,"EU",297976.949712518,294950.075339896,301118.481530073
2120,"US",324905.044284455,321818.651050553,328111.382887676
2120,"OT",314399.185115368,311248.393596765,317633.415225104
2120,"EE",223872.743572277,221724.806591892,226096.945012706
2120,"CA",248593.556683388,246233.890061271,251010.831931324
2120,"IA",284618.929751262,281276.73778589,288062.75278313
2120,"AF",311067.307667278,306022.208797396,316317.97415805
2120,"LA",299920.246318936,296421.713760472,303517.220508408
2121,"EU",304344.316681618,300954.232254775,307870.62114007
2121,"US",331160.677855673,327712.353416938,334752.441720325
2121,"OT",320969.710638587,317443.247829515,324600.812816312
2121,"EE",228305.881312856,225904.104470284,230797.787113939
2121,"CA",253048.877182377,250414.910792641,255751.358786619
2121,"IA",291726.395473175,287972.51077468,295602.523192253
2121,"AF",320906.357491381,315214.424886035,326844.644785649
2121,"LA",307362.828571913,303433.674586091,311410.841556544
2122,"EU",310828.54724023,307048.569814429,314769.441337932
2122,"US",337523.927394687,333687.975527373,341529.342461259
2122,"OT",327659.040560824,323729.56823692,331717.860974848
2122,"EE",232816.519326881,230142.727560313,235596.544750047
2122,"CA",257578.122628241,254651.441857736,260586.211958515
2122,"IA",298980.845972689,294783.326273015,303324.342047965
2122,"AF",330998.469460421,324605.533060749,337684.314734822
2122,"LA",314958.517488,310565.315297373,319494.079783202
2123,"EU",317431.335746445,313233.767702763,321818.032271207
2123,"US",343996.290513778,339746.107199979,348444.692989349
2123,"OT",334468.881075692,330108.045459403,338987.383814575
2123,"EE",237405.747240281,234441.098809696,240495.171987488
2123,"CA",262182.296681752,258942.963489788,265517.146515228
2123,"IA",306384.597141013,301710.138373491,311232.224203147
2123,"AF",341348.472746195,334197.663961613,348845.648805172
2123,"LA",322709.715794734,317817.611051155,327771.100486119
2124,"EU",324154.392045863,319510.509548403,329019.619780989
2124,"US",350579.278334746,345886.855354035,355501.145426703
2124,"OT",341400.953920251,336579.330139873,346412.261436493
2124,"EE",242074.66453681,238799.648561417,245495.31813161
2124,"CA",266862.412017237,263289.872259047,270545.959569683
2124,"IA",313939.986795976,308753.88990012,319330.264260974
2124,"AF",351961.249203071,343992.305243481,360337.646470335
2124,"LA",330618.848923143,325191.524776973,336246.151460937
2125,"EU",330999.441455822,325879.46525108,336377.371119756
2125,"US",357274.415479834,352110.484526792,362701.391474522
2125,"OT",348456.996360452,343142.542758848,353996.127453502
2125,"EE",246824.380550602,243218.802995012,250598.138644435
2125,"CA",271619.490317976,267691.768970414,275674.479060625
2125,"IA",321649.374644235,315915.512096688,327622.636975908
2125,"AF",362841.733219708,353992.988881267,372168.990190057
2125,"LA",338688.364969359,332688.006848413,344923.564442954
2126,"EU",337968.224746855,332341.295098975,343894.515085878
2126,"US",364083.240060321,358417.480031498,370049.092945845
2126,"OT",355638.76117383,349798.167459929,361741.990963217
2126,"EE",251656.014457017,247698.98400589,255805.507443635
2126,"CA",276454.562270079,272149.871293624,280904.564197065
2126,"IA",329515.142239353,323195.924319243,336113.597424575
2126,"AF",373994.91155911,364201.372397933,384348.562174349
2126,"LA",346920.73465197,340307.994758992,353807.75657031
2127,"EU",345062.498121362,338896.652015261,351574.217444849
2127,"US",371007.303662733,364809.058247015,377547.275817337
2127,"OT",362948.016629416,356546.780687184,369653.144980578
2127,"EE",256570.695261733,252240.609085501,261120.946589414
2127,"CA",281368.66755483,276665.328085046,286238.105907601
2127,"IA",337539.692935758,330596.033732842,344807.487321763
2127,"AF",385425.823187026,374620.577922124,396885.448369222
2127,"LA",355318.451265105,348052.41280275,362903.231868844
2128,"EU",352284.033189492,345546.181367286,359419.306675218
2128,"US",378048.171332695,371285.873099934,385196.784224541
2128,"OT",370386.546464857,363390.585798344,377732.944875242
2128,"EE",261569.561788103,256843.71006394,266546.632604623
2128,"CA",286362.854839467,281238.563694898,291677.027294639
2128,"IA",345725.451838548,338116.735012722,353708.733806171
2128,"AF",397139.559088773,385251.015374713,409788.942510926
2128,"LA",363884.030627241,355922.171759688,372214.582758886
2129,"EU",359634.616942203,352290.520777637,367433.120571915
2129,"US",385207.42155638,377848.476484703,393001.151984842
2129,"OT",377956.149860728,370330.245133725,385984.787042114
2129,"EE",266653.762662747,261508.526865361,272084.783752831
2129,"CA",291438.18176642,285870.000637377,297224.052618887
2129,"IA",354074.86574915,345758.910049998,362821.850920079
2129,"AF",409141.262074492,396094.409825097,423068.550249698
2129,"LA",372620.011025718,363918.175695637,381746.491584231
2130,"EU",367116.051721503,359130.299937164,375619.486509646
2130,"US",392486.646239553,384497.413830841,400965.981893772
2130,"OT",385658.641412021,377366.394742542,394412.039021814
2130,"EE",271824.456299376,266235.391600686,277737.134692917
2130,"CA",296595.714940959,290560.05951093,302881.16569431
2130,"IA",362590.403106816,353523.427662051,372151.441110746
2130,"AF",421436.12657292,407152.684741506,436733.993344028
2130,"LA",381528.95315695,372041.308682292,391503.732163551
2131,"EU",374730.155187847,366066.140420047,383982.058666054
2131,"US",399887.450684195,391233.223946578,409092.67828008
2131,"OT",393495.851096802,384499.663043731,403017.556751185
2131,"EE",277082.810880847,271024.644456307,283505.970552247
2131,"CA",301836.529917274,295308.753685114,308651.147272818
2131,"IA",371274.553925944,361411.143307706,381702.196753775
2131,"AF",434029.39841371,418429.074860887,450795.213926501
2131,"LA",390613.440062327,380292.440019442,401491.171364515
2132,"EU",382478.76028469,373098.655500977,392524.434175685
2132,"US",407411.453562697,398056.443629258,417383.974672671
2132,"OT",401469.624242016,391730.670649378,411804.858974289
2132,"EE",282430.00433942,275876.627408542,289394.271805327
2132,"CA",307161.71118296,300116.352713875,314536.213477615
2132,"IA",380129.829729228,369422.898807342,391478.901698714
2132,"AF",446926.374598357,429927.007700602,465261.474805506
2132,"LA",399876.077059797,388672.424320022,411713.770700862
2133,"EU",390363.715200173,380228.449974536,401250.278554607
2133,"US",415060.2868896,404967.619816829,425842.96716751
2133,"OT",409581.821486437,399060.03019006,420777.527228052
2133,"EE",287867.224335224,280791.670199911,295404.447051601
2133,"CA",312572.352141894,304983.219645572,320538.478576105
2133,"IA",389158.763476619,377559.522068053,401486.432837138
2133,"AF",460132.403059813,441648.644694027,480142.37623118
2133,"LA",409319.491671125,397182.101222114,422176.587952692
2134,"EU",398386.883325939,387456.119976845,410163.326883296
2134,"US",422835.595990889,411967.272977064,434474.100327725
2134,"OT",417834.318740745,406487.842535664,429940.212287976
2134,"EE",293395.668232928,285770.095207667,301538.951391626
2134,"CA",318069.555095512,309909.713721643,326660.033601684
2134,"IA",398363.909490104,385821.826813959,411729.761693457
2134,"AF",473652.882410817,453596.129760564,495448.304347671
2134,"LA",418946.333544824,405822.295106597,432884.778810251
2135,"EU",406550.143213071,394782.252809557,419267.385007538
2135,"US",430739.039470806,419055.920970176,443280.976639923
2135,"OT",426229.007144719,414014.526532597,439296.834652114
2135,"EE",299016.543076587,290812.220008369,307800.278462315
2135,"CA",323654.431222464,314895.913052591,332901.59543565
2135,"IA",407747.84337429,394210.612321802,422213.956038728
2135,"AF",487493.261681047,465771.588805709,511189.865154422
2135,"LA",428759.274374744,414594.037596922,443843.598541455
2136,"EU",414855.388525138,402207.426766271,428566.330757534
2136,"US",438772.289176195,426234.085146829,452267.0393544
2136,"OT",434767.793021549,421641.265774767,448851.299389409
2136,"EE",304731.065562682,295919.004999087,314189.873727356
2136,"CA",329328.100556637,319942.059201734,339265.330302252
2136,"IA",417313.161932798,402726.663161918,432944.181527716
2136,"AF",501659.040043128,478177.129229355,527377.874571381
2136,"LA",438761.007814334,423498.387731228,455058.403683445
2137,"EU",423304.527988342,409731.789418699,438064.115185481
2137,"US",446937.030158349,433502.265819995,461433.447611105
2137,"OT",443452.597829235,429368.637899705,458607.584915112
2137,"EE",310540.462011332,301090.323091878,320709.84220968
2137,"CA",335091.691963552,325048.467057345,345754.222449327
2137,"IA",427062.483080458,411370.748944696,443925.703359458
2137,"AF",516155.766527601,490814.839442403,544023.345434291
2137,"LA",448954.24938656,432536.169975865,466534.653758415
2138,"EU",431899.485338761,417355.512247345,447764.734758927
2138,"US",455234.960632366,440860.955752693,470781.934290817
2138,"OT",452285.358109095,437197.227652834,468569.744244891
2138,"EE",316445.968335672,306326.376068376,327362.392319414
2138,"CA",340946.343115113,330215.446468197,352371.702525661
2138,"IA",436998.44575132,420143.624072617,455163.887961613
2138,"AF",530989.039726904,503686.788391744,561137.557770313
2138,"LA",459341.736389482,441708.19411691,478277.913014002
2139,"EU",440642.199266685,425079.962504654,457672.283334482
2139,"US",463667.791934,448310.418506773,480316.356990015
2139,"OT",461268.025431345,445126.699012683,478742.825450701
2139,"EE",322448.830009402,311628.008588992,334149.998193118
2139,"CA",346893.200462712,335443.302151552,359120.518281293
2139,"IA",447123.70980246,429046.027497983,466664.204698839
2139,"AF",546164.507488459,516794.445260847,578732.025974395
2139,"LA",469926.227797506,451015.255013412,490293.980146599
2140,"EU",449534.623358031,432905.68593049,467790.935506363
2140,"US",472237.248473987,455850.383346772,490044.230939136
2140,"OT",470402.566337768,453156.879778419,489131.193461248
2140,"EE",328550.302032491,316996.180818699,341076.199936185
2140,"CA",352933.419208675,340732.333602342,366003.210883607
2140,"IA",457440.955913609,438078.500334889,478432.22760548
2140,"AF",561687.866596943,530139.672471091,596819.225200635
2140,"LA",480710.504158281,460458.132355831,502588.782962866
2141,"EU",458578.72603284,440833.259025235,478124.944038289
2141,"US",480945.067689868,463481.241658787,499969.366302715
2141,"OT",479690.962281456,461289.425137505,499738.344664431
2141,"EE",334751.648895035,322430.893540058,348143.022941979
2141,"CA",359068.163276052,346083.271477658,373021.632140115
2141,"IA",467952.885482586,447241.723885386,490473.637142819
2141,"AF",577564.862445823,543724.990577321,615414.152305075
2141,"LA",491697.367485283,470037.590429786,515168.241682087
2142,"EU",467776.490480849,448863.212570001,488677.942682053
2142,"US",489792.999995268,471203.880657634,510095.64466234
2142,"OT",489135.209563618,469524.995750421,510568.286048822
2142,"EE",341054.144539267,327931.697085233,355353.131891866
2142,"CA",365298.605276739,351497.153675677,380178.867830719
2142,"IA",478662.220516558,456536.370823122,502794.221981167
2142,"AF",593801.288698258,557552.368182351,634529.537294376
2142,"LA",502889.641146058,479754.377885176,528038.390262036
2143,"EU",477129.914594131,456996.066501582,499453.753258725
2143,"US",498782.808726657,479020.063030901,520427.020262673
2143,"OT",498737.319267458,477864.091641989,521625.44729646
2143,"EE",347459.072319715,333498.864686213,362711.465383957
2143,"CA",371625.926477926,356974.53730837,387476.187229228
2143,"IA",489571.703519119,465963.096843857,515399.880807069
2143,"AF",610402.986937435,571623.751534204,654176.305652203
2143,"LA",514290.169746152,489608.894809609,541205.378338066
2144,"EU",486641.010896817,465231.494617231,510456.744324979
2144,"US",507916.270087562,486930.296115684,530967.521277179
2144,"OT",508499.317189115,486306.609765508,532914.317361339
2144,"EE",353967.724961505,339132.661969739,370221.230266276
2144,"CA",378051.316766876,362515.8085148,394915.583824955
2144,"IA",500684.097373207,475522.552120471,528296.624155883
2144,"AF",627375.846306456,585938.303845391,674365.360958309
2144,"LA",525901.819008718,499601.745000621,554675.47319058
2145,"EU",496311.806471872,473569.868867242,521692.288531074
2145,"US",517195.173090246,494934.544118965,541721.251093801
2145,"OT",518423.243765666,494852.440028836,544439.44800271
2145,"EE",360581.404516798,344833.346864185,377885.455195729
2145,"CA",384575.974614016,368120.507919891,402499.637449627
2145,"IA",512002.185219859,485215.360756456,541490.576270017
2145,"AF",644725.803137856,600497.350951498,695109.740268593
2145,"LA",537727.47564983,509733.592090328,568455.061741217
2146,"EU",506144.342884951,482011.605017355,533165.221110363
2146,"US",526621.319494841,503031.365160326,552690.405658322
2146,"OT",528511.154000185,503501.961423092,556205.511482624
2146,"EE",367301.422319377,350601.169508893,385706.023047321
2146,"CA",391201.107034358,373787.833176176,410230.970034764
2146,"IA",523528.770332817,495042.1274501,554987.976983101
2146,"AF",662458.840572853,615302.456894607,716422.743819011
2146,"LA",549770.047249482,520005.082132191,582550.652578083
2147,"EU",516140.676105321,490557.10644732,544880.262419945
2147,"US",536196.523745926,511221.064758462,563879.05072164
2147,"OT",538765.117383863,512255.547293438,568217.879330817
2147,"EE",374129.09893737,356436.372165994,393685.987748587
2147,"CA",397927.92954722,379518.001320904,418114.298296277
2147,"IA",535266.675988997,505003.439138564,568795.183630354
2147,"AF",680580.98817044,630355.150034706,738317.939197714
2147,"LA",562032.462118321,530416.84340004,596968.878010375
2148,"EU",526302.876423848,499207.189116278,556842.219351818
2148,"US",545922.61290657,519503.936954183,575293.645116457
2148,"OT",549187.217815194,521114.660507485,580481.249750946
2148,"EE",381065.764124101,362339.189134761,401828.459120151
2148,"CA",404757.666134267,385312.47948607,426154.703497463
2148,"IA",547218.745334835,515099.864810074,582918.672985455
2148,"AF",699098.321506409,645656.922602988,760809.165561247
2148,"LA",574517.669160087,540969.486193608,611716.496152729
2149,"EU",536633.028368066,507962.867897142,569055.986756024
2149,"US",555801.426589811,527880.267715917,586938.918099055
2149,"OT",559779.55351621,530080.67823866,592999.103213574
2149,"EE",388112.756767091,368309.846668513,410136.603809317
2149,"CA",411691.549195858,391171.706423337,434355.310447399
2149,"IA",559387.841248509,525331.955322901,597365.043224161
2149,"AF",718016.961762422,661208.408886289,783919.965796752
2149,"LA",587228.637729806,551663.602650664,626800.393039646
2150,"EU",547133.230614314,516824.356443245,581526.548883919
2150,"US",565834.816887589,536350.353830909,598819.362497586
2150,"OT",570544.236945793,539154.082980828,605777.49454979
2150,"EE",395271.424835191,374348.562894121,418613.646237372
2150,"CA",418730.819505706,397095.662555838,442715.541941706
2150,"IA",571776.846198076,535700.243231192,612141.015914991
2150,"AF",737343.075305228,677007.753411421,807666.520630136
2150,"LA",600168.357487729,562499.766565772,642227.584770329
2151,"EU",557805.59589695,525790.866952357,594258.980851771
2151,"US",576024.648297133,544913.956365873,610936.623799994
2151,"OT",581483.394710039,548335.347640179,618821.731789822
2151,"EE",402543.125323848,380455.547734128,427262.869560782
2151,"CA",425876.726163836,403083.692895329,451237.34721512
2151,"IA",584388.662095518,546205.351541793,627253.438037228
2151,"AF",757082.873256151,693055.963768595,832064.805722016
2151,"LA",613339.838249043,573478.533215739,658005.2196843
2152,"EU",568652.250914658,534862.717473753,607258.466666837
2152,"US",586372.797644789,553571.41459264,623293.019322119
2152,"OT",592599.167469708,557624.935415284,632137.203019061
2152,"EE",409929.224198519,386631.002831521,436087.612372832
2152,"CA",433130.526547856,409136.33990168,459922.517860367
2152,"IA",597226.210146721,556848.490210894,642709.284026549
2152,"AF",777242.611050942,709356.798201223,857131.169740987
2152,"LA",626746.109829365,584600.24965056,674140.580568121
2153,"EU",579675.336233834,544040.212401993,620530.618523211
2153,"US",596881.154007306,562324.228870606,635894.688636863
2153,"OT",603893.709844732,567023.29967967,645729.246494251
2153,"EE",417431.096336221,392875.133639205,445091.231651004
2153,"CA",440493.486262532,415253.920690527,468772.731422276
2153,"IA",610292.430697406,567630.198145875,658515.657848553
2153,"AF",797828.58799012,725913.232877342,882882.342618588
2153,"LA",640390.221886039,595865.369115657,690641.086893599
2154,"EU",590877.006189074,553323.642369862,634080.827094598
2154,"US",607551.618630576,571173.432278621,648748.336292337
2154,"OT",615369.190315814,576530.883866934,659603.297970667
2154,"EE",425050.125465225,399188.142454124,454277.498802767
2154,"CA",447966.87908767,421436.662673228,477790.736324228
2154,"IA",623590.283075035,578550.996956852,674679.795100478
2154,"AF",818847.146779921,742723.713283204,909335.443979364
2154,"LA",654275.243755259,607274.371497991,707514.297087817
2155,"EU",602259.428780756,562713.284146074,647914.581657839
2155,"US",618386.104845829,580118.95263239,661856.012217259
2155,"OT",627027.791123112,586147.591580287,673764.892313309
2155,"EE",432787.704102896,405570.207579078,463650.16748455
2155,"CA",455551.986924303,427684.786947805,486980.671114587
2155,"IA",637122.745426699,589611.390809578,691209.065141409
2155,"AF",840304.673063964,759788.666617587,936507.991749588
