"Region","year","value","value.lb","value.ub"
"CMR",2015,2337.27318897456,2337.27318897456,2337.27318897456
"COD",2015,392.651134419795,392.651134419795,392.651134419795
"COG",2015,4973.25147993861,4973.25147993861,4973.25147993861
"COL",2015,10007.9867023433,10007.9867023433,10007.9867023433
"COM",2015,1018.24817518248,1018.24817518248,1018.24817518248
"CPV",2015,4147.28682170543,4147.28682170543,4147.28682170543
"CRI",2015,12128.374325135,12128.374325135,12128.374325135
"CUB",2015,6815.28150134048,6815.28150134048,6815.28150134048
"CYP",2015,17741.7162276975,17741.7162276975,17741.7162276975
"CZE",2015,26543.7732342007,26543.7732342007,26543.7732342007
"DEU",2015,36345.9524621304,36345.9524621304,36345.9524621304
"DJI",2015,2459.71074380165,2459.71074380165,2459.71074380165
"DNK",2015,34175.0308152844,34175.0308152844,34175.0308152844
"DOM",2015,9881.67648735982,9881.67648735982,9881.67648735982
"DZA",2015,8210.60100386303,8210.60100386303,8210.60100386303
"ECU",2015,8231.16294136702,8231.16294136702,8231.16294136702
"EGY",2015,6041.85777212661,6041.85777212661,6041.85777212661
"ERI",2015,530.783122639961,530.783122639961,530.783122639961
"ESP",2015,27411.4657408182,27411.4657408182,27411.4657408182
"EST",2015,20758.8014981273,20758.8014981273,20758.8014981273
"ETH",2015,1165.66590349475,1165.66590349475,1165.66590349475
"FIN",2015,34639.3591844165,34639.3591844165,34639.3591844165
"FJI",2015,4409.14158305463,4409.14158305463,4409.14158305463
"FRA",2015,30553.7255487532,30553.7255487532,30553.7255487532
"GAB",2015,14768.0538555692,14768.0538555692,14768.0538555692
"GBR",2015,34068.7930443454,34068.7930443454,34068.7930443454
"GEO",2015,6409.58196336308,6409.58196336308,6409.58196336308
"GHA",2015,2047.82002348796,2047.82002348796,2047.82002348796
"GIN",2015,1240.8002202441,1240.8002202441,1240.8002202441
"GMB",2015,2105.15569167943,2105.15569167943,2105.15569167943
"GNB",2015,1210.81081081081,1210.81081081081,1210.81081081081
"GNQ",2015,31728.4105131414,31728.4105131414,31728.4105131414
"GRC",2015,22420.4734037907,22420.4734037907,22420.4734037907
"GTM",2015,4470.35276457343,4470.35276457343,4470.35276457343
"GUY",2015,3969.85583224115,3969.85583224115,3969.85583224115
"HKG",2015,47821.2199429425,47821.2199429425,47821.2199429425
"HND",2015,3805.07246376812,3805.07246376812,3805.07246376812
"HRV",2015,16875.1429224788,16875.1429224788,16875.1429224788
"HTI",2015,1232.52509945065,1232.52509945065,1232.52509945065
"HUN",2015,18027.1998376129,18027.1998376129,18027.1998376129
"IDN",2015,5038.99027828605,5038.99027828605,5038.99027828605
"IND",2015,3835.80428049449,3835.80428049449,3835.80428049449
"IRL",2015,37536.1862806797,37536.1862806797,37536.1862806797
"IRN",2015,10940.4166241193,10940.4166241193,10940.4166241193
"IRQ",2015,4702.32044198895,4702.32044198895,4702.32044198895
"ISL",2015,34828.9855072464,34828.9855072464,34828.9855072464
"ISR",2015,29570.7416756822,29570.7416756822,29570.7416756822
"ITA",2015,27449.9674690956,27449.9674690956,27449.9674690956
"JAM",2015,7177.06093189964,7177.06093189964,7177.06093189964
"JOR",2015,5551.0752688172,5551.0752688172,5551.0752688172
"JPN",2015,32693.8582926926,32693.8582926926,32693.8582926926
"KAZ",2015,14248.4287916518,14248.4287916518,14248.4287916518
"KEN",2015,1697.84488434359,1697.84488434359,1697.84488434359
"KGZ",2015,2531.9073083779,2531.9073083779,2531.9073083779
"KHM",2015,2591.62022426643,2591.62022426643,2591.62022426643
"KOR",2015,32625.2402568192,32625.2402568192,32625.2402568192
"KWT",2015,50858.4460522177,50858.4460522177,50858.4460522177
"LAO",2015,3175.68178393853,3175.68178393853,3175.68178393853
"LBN",2015,14168.9081376795,14168.9081376795,14168.9081376795
"LBR",2015,611.900350010294,611.900350010294,611.900350010294
"LBY",2015,18545.7690644371,18545.7690644371,18545.7690644371
"LCA",2015,8366.12021857924,8366.12021857924,8366.12021857924
"LKA",2015,6121.32505175983,6121.32505175983,6121.32505175983
"LSO",2015,1751.42982842059,1751.42982842059,1751.42982842059
"LTU",2015,18869.1244239631,18869.1244239631,18869.1244239631
"LUX",2015,69817.3598553345,69817.3598553345,69817.3598553345
"LVA",2015,16220.695970696,16220.695970696,16220.695970696
"MAC",2015,61761.9047619048,61761.9047619048,61761.9047619048
"MAR",2015,5137.25078698846,5137.25078698846,5137.25078698846
"MDA",2015,3673.77777777778,3673.77777777778,3673.77777777778
"MDG",2015,859.490896830748,859.490896830748,859.490896830748
"MDV",2015,8268.43657817109,8268.43657817109,8268.43657817109
"MEX",2015,13959.2991756479,13959.2991756479,13959.2991756479
"MKD",2015,10452.9383659818,10452.9383659818,10452.9383659818
"MLI",2015,941.937661753122,941.937661753122,941.937661753122
"MLT",2015,24578.8235294118,24578.8235294118,24578.8235294118
"MMR",2015,1869.67922917429,1869.67922917429,1869.67922917429
"MNE",2015,10992.1996879875,10992.1996879875,10992.1996879875
"MNG",2015,6003.37952010814,6003.37952010814,6003.37952010814
"MOZ",2015,1067.13862490862,1067.13862490862,1067.13862490862
"MRT",2015,2591.73126614987,2591.73126614987,2591.73126614987
"MUS",2015,14306.8267066767,14306.8267066767,14306.8267066767
"MWI",2015,881.448957189901,881.448957189901,881.448957189901
"MYS",2015,15481.2341174171,15481.2341174171,15481.2341174171
"NAM",2015,6587.85425101214,6587.85425101214,6587.85425101214
"NCL",2015,19583.0258302583,19583.0258302583,19583.0258302583
"NER",2015,780.770689935505,780.770689935505,780.770689935505
"NGA",2015,2607.2065624004,2607.2065624004,2607.2065624004
"NIC",2015,2842.34677155031,2842.34677155031,2842.34677155031
"NLD",2015,38888.2919052961,38888.2919052961,38888.2919052961
"NOR",2015,49957.1040372671,49957.1040372671,49957.1040372671
"NPL",2015,1204.98049256279,1204.98049256279,1204.98049256279
"NZL",2015,27181.3055736283,27181.3055736283,27181.3055736283
"OMN",2015,27445.2720207254,27445.2720207254,27445.2720207254
"PAK",2015,2590.11130700208,2590.11130700208,2590.11130700208
"PAN",2015,17190.1483050847,17190.1483050847,17190.1483050847
"PER",2015,10908.8424172567,10908.8424172567,10908.8424172567
"PHL",2015,4112.7263755243,4112.7263755243,4112.7263755243
"PNG",2015,3139.00634249471,3139.00634249471,3139.00634249471
"POL",2015,19985.4147675479,19985.4147675479,19985.4147675479
"PRI",2015,19445.0445584661,19445.0445584661,19445.0445584661
"PRT",2015,21268.9495603887,21268.9495603887,21268.9495603887
"PRY",2015,5317.20584025193,5317.20584025193,5317.20584025193
"PSE",2015,3300.89285714286,3300.89285714286,3300.89285714286
"PYF",2015,17290.2097902098,17290.2097902098,17290.2097902098
"QAT",2015,89352.1248915872,89352.1248915872,89352.1248915872
"ROU",2015,12090.7413540238,12090.7413540238,12090.7413540238
"RUS",2015,17171.4924546684,17171.4924546684,17171.4924546684
"RWA",2015,1296.9507684721,1296.9507684721,1296.9507684721
"SAU",2015,23551.8051354656,23551.8051354656,23551.8051354656
"SDN",2015,2011.01491688006,2011.01491688006,2011.01491688006
"SEN",2015,1877.66146834722,1877.66146834722,1877.66146834722
"SGP",2015,58330.4363570523,58330.4363570523,58330.4363570523
"SLB",2015,2832.50414593698,2832.50414593698,2832.50414593698
"SLE",2015,1095.17304189435,1095.17304189435,1095.17304189435
"SLV",2015,6367.54441624365,6367.54441624365,6367.54441624365
"SOM",2015,35.0860141899116,35.0860141899116,35.0860141899116
"SRB",2015,7729.75460122699,7729.75460122699,7729.75460122699
"STP",2015,2715.90909090909,2715.90909090909,2715.90909090909
"SUR",2015,8446.26593806922,8446.26593806922,8446.26593806922
"SVK",2015,23172.4137931034,23172.4137931034,23172.4137931034
"SVN",2015,26759.3220338983,26759.3220338983,26759.3220338983
"SWE",2015,37247.0335515548,37247.0335515548,37247.0335515548
"SWZ",2015,4345.2098178939,4345.2098178939,4345.2098178939
"SYR",2015,4924.82486078678,4924.82486078678,4924.82486078678
"TCD",2015,1427.21099055499,1427.21099055499,1427.21099055499
"TGO",2015,1037.58268190018,1037.58268190018,1037.58268190018
"THA",2015,9156.67800995585,9156.67800995585,9156.67800995585
"TJK",2015,2463.94031500414,2463.94031500414,2463.94031500414
"TKM",2015,10351.0977669356,10351.0977669356,10351.0977669356
"TLS",2015,1842.5702811245,1842.5702811245,1842.5702811245
"TON",2015,4311.32075471698,4311.32075471698,4311.32075471698
"TTO",2015,24498.8978692138,24498.8978692138,24498.8978692138
"TUN",2015,9294.87179487179,9294.87179487179,9294.87179487179
"TUR",2015,14867.9811012175,14867.9811012175,14867.9811012175
"TWN",2015,37896.8470387729,37896.8470387729,37896.8470387729
"TZA",2015,1492.6000934725,1492.6000934725,1492.6000934725
"UGA",2015,1315.90787085559,1315.90787085559,1315.90787085559
"UKR",2015,7509.64349658908,7509.64349658908,7509.64349658908
"URY",2015,15232.8042328042,15232.8042328042,15232.8042328042
"USA",2015,45703.8734957486,45703.8734957486,45703.8734957486
"UZB",2015,3783.35123151003,3783.35123151003,3783.35123151003
"VCT",2015,10309.0909090909,10309.0909090909,10309.0909090909
"VEN",2015,12262.5144397382,12262.5144397382,12262.5144397382
"VNM",2015,3619.58322056834,3619.58322056834,3619.58322056834
"VUT",2015,4288.38951310861,4288.38951310861,4288.38951310861
"WSM",2015,4254.05405405405,4254.05405405405,4254.05405405405
"YEM",2015,2031.72497849154,2031.72497849154,2031.72497849154
"ZAF",2015,10883.7749795211,10883.7749795211,10883.7749795211
"ZMB",2015,1685.69137205106,1685.69137205106,1685.69137205106
"ZWE",2015,498.120595144871,498.120595144871,498.120595144871
"ABW",2016,1807.29518472267,1807.29518472267,1807.29518472267
"AFG",2016,1374.21319821235,1374.21319821235,1374.21319821235
"AGO",2016,6038.44240430461,6038.44240430461,6038.44240430461
"ALB",2016,8525.047246432,8525.047246432,8525.047246432
"ARE",2016,45982.3353284587,45982.3353284587,45982.3353284587
"ARG",2016,17633.2786186754,17633.2786186754,17633.2786186754
"ARM",2016,6130.11971066841,6130.11971066841,6130.11971066841
"AUS",2016,39697.2735649543,39697.2735649543,39697.2735649543
"AUT",2016,39191.5280679098,39191.5280679098,39191.5280679098
"AZE",2016,9641.09995563295,9641.09995563295,9641.09995563295
"BDI",2016,623.455454477129,623.455454477129,623.455454477129
"BEL",2016,35466.4674907484,35466.4674907484,35466.4674907484
"BEN",2016,1531.36403280902,1531.36403280902,1531.36403280902
"BFA",2016,1390.03499119275,1390.03499119275,1390.03499119275
"BGD",2016,2031.49939167222,2031.49939167222,2031.49939167222
"BGR",2016,13865.9460434437,13865.9460434437,13865.9460434437
"BHR",2016,22079.1943990076,22079.1943990076,22079.1943990076
"BHS",2016,30272.1742262493,30272.1742262493,30272.1742262493
"BIH",2016,8575.79083786039,8575.79083786039,8575.79083786039
"BLR",2016,16075.2400314465,16075.2400314465,16075.2400314465
"BLZ",2016,6815.71070766924,6815.71070766924,6815.71070766924
"BOL",2016,5324.44921017935,5324.44921017935,5324.44921017935
"BRA",2016,11759.2619572141,11759.2619572141,11759.2619572141
"BRB",2016,18741.8867521745,18741.8867521745,18741.8867521745
"BRN",2016,49337.4583980205,49337.4583980205,49337.4583980205
"BTN",2016,7825.53910049378,7825.53910049378,7825.53910049378
"BWA",2016,15114.102187981,15114.102187981,15114.102187981
"CAF",2016,829.763661748157,829.763661748157,829.763661748157
"CAN",2016,38304.2303906528,38304.2303906528,38304.2303906528
"CHE",2016,41441.7114396617,41441.7114396617,41441.7114396617
"CHL",2016,17150.1358475168,17150.1358475168,17150.1358475168
"CHN",2016,10970.6618804597,10970.6618804597,10970.6618804597
"CIV",2016,2052.59486321148,2052.59486321148,2052.59486321148
"CMR",2016,2422.70111991695,2422.70111991695,2422.70111991695
"COD",2016,415.815551318597,415.815551318597,415.815551318597
"COG",2016,5161.97981296515,5161.97981296515,5161.97981296515
"COL",2016,10308.711897867,10308.711897867,10308.711897867
"COM",2016,1044.17569194998,1044.17569194998,1044.17569194998
"CPV",2016,4316.70291321841,4316.70291321841,4316.70291321841
"CRI",2016,12510.7211193989,12510.7211193989,12510.7211193989
"CUB",2016,6981.08029067667,6981.08029067667,6981.08029067667
"CYP",2016,17869.0198418663,17869.0198418663,17869.0198418663
"CZE",2016,27328.0626595838,27328.0626595838,27328.0626595838
"DEU",2016,36816.9925818052,36816.9925818052,36816.9925818052
"DJI",2016,2566.83918715135,2566.83918715135,2566.83918715135
"DNK",2016,34613.4763960907,34613.4763960907,34613.4763960907
"DOM",2016,10210.1257006238,10210.1257006238,10210.1257006238
"DZA",2016,8435.77276539839,8435.77276539839,8435.77276539839
"ECU",2016,8424.94741063944,8424.94741063944,8424.94741063944
"EGY",2016,6317.78251056773,6317.78251056773,6317.78251056773
"ERI",2016,527.356610940254,527.356610940254,527.356610940254
"ESP",2016,27635.4821798755,27635.4821798755,27635.4821798755
"EST",2016,21480.0893828792,21480.0893828792,21480.0893828792
"ETH",2016,1219.57032558847,1219.57032558847,1219.57032558847
"FIN",2016,35110.3666462519,35110.3666462519,35110.3666462519
"FJI",2016,4480.25727054168,4480.25727054168,4480.25727054168
"FRA",2016,30911.2631088199,30911.2631088199,30911.2631088199
"GAB",2016,14971.3195278403,14971.3195278403,14971.3195278403
"GBR",2016,34695.8827749794,34695.8827749794,34695.8827749794
"GEO",2016,6756.03585077302,6756.03585077302,6756.03585077302
"GHA",2016,2152.75948422173,2152.75948422173,2152.75948422173
"GIN",2016,1390.14898055427,1390.14898055427,1390.14898055427
"GMB",2016,2174.22549786505,2174.22549786505,2174.22549786505
"GNB",2016,1245.34388272307,1245.34388272307,1245.34388272307
"GNQ",2016,31587.750222887,31587.750222887,31587.750222887
"GRC",2016,22959.5969401517,22959.5969401517,22959.5969401517
"GTM",2016,4551.88505430901,4551.88505430901,4551.88505430901
"GUY",2016,4119.45318928173,4119.45318928173,4119.45318928173
"HKG",2016,49203.8846239664,49203.8846239664,49203.8846239664
"HND",2016,3894.96322827419,3894.96322827419,3894.96322827419
"HRV",2016,17248.2690898416,17248.2690898416,17248.2690898416
"HTI",2016,1288.07928600733,1288.07928600733,1288.07928600733
"HUN",2016,18368.7807873337,18368.7807873337,18368.7807873337
"IDN",2016,5335.66730000267,5335.66730000267,5335.66730000267
"IND",2016,4050.81523383447,4050.81523383447,4050.81523383447
"IRL",2016,38017.4314049529,38017.4314049529,38017.4314049529
"IRN",2016,11134.5397532685,11134.5397532685,11134.5397532685
"IRQ",2016,4993.06207460113,4993.06207460113,4993.06207460113
"ISL",2016,35431.1059084275,35431.1059084275,35431.1059084275
"ISR",2016,30182.6082981298,30182.6082981298,30182.6082981298
"ITA",2016,27761.5812937788,27761.5812937788,27761.5812937788
"JAM",2016,7272.9505563259,7272.9505563259,7272.9505563259
"JOR",2016,5729.35214452326,5729.35214452326,5729.35214452326
"JPN",2016,33069.2609210345,33069.2609210345,33069.2609210345
"KAZ",2016,14955.0989981803,14955.0989981803,14955.0989981803
"KEN",2016,1759.07148149813,1759.07148149813,1759.07148149813
"KGZ",2016,2631.75741455491,2631.75741455491,2631.75741455491
"KHM",2016,2754.30729652947,2754.30729652947,2754.30729652947
"KOR",2016,33785.966899209,33785.966899209,33785.966899209
"KWT",2016,51685.5498602207,51685.5498602207,51685.5498602207
"LAO",2016,3377.29953841288,3377.29953841288,3377.29953841288
"LBN",2016,14643.2111966792,14643.2111966792,14643.2111966792
"LBR",2016,647.782260558604,647.782260558604,647.782260558604
"LBY",2016,19121.2699422902,19121.2699422902,19121.2699422902
"LCA",2016,8513.03333440195,8513.03333440195,8513.03333440195
"LKA",2016,6467.78875428902,6467.78875428902,6467.78875428902
"LSO",2016,1812.20881960901,1812.20881960901,1812.20881960901
"LTU",2016,19535.756534217,19535.756534217,19535.756534217
"LUX",2016,70687.1137910879,70687.1137910879,70687.1137910879
"LVA",2016,16829.1749324994,16829.1749324994,16829.1749324994
"MAC",2016,62453.3371071297,62453.3371071297,62453.3371071297
"MAR",2016,5390.1995591615,5390.1995591615,5390.1995591615
"MDA",2016,3886.59158443805,3886.59158443805,3886.59158443805
"MDG",2016,881.88965279243,881.88965279243,881.88965279243
"MDV",2016,8476.102673389,8476.102673389,8476.102673389
"MEX",2016,14280.2342328793,14280.2342328793,14280.2342328793
"MKD",2016,10844.8235506884,10844.8235506884,10844.8235506884
"MLI",2016,971.857035518948,971.857035518948,971.857035518948
"MLT",2016,25068.670519369,25068.670519369,25068.670519369
"MMR",2016,1975.74831411198,1975.74831411198,1975.74831411198
"MNE",2016,11227.2996698897,11227.2996698897,11227.2996698897
"MNG",2016,6512.89157905602,6512.89157905602,6512.89157905602
"MOZ",2016,1127.04613832685,1127.04613832685,1127.04613832685
"MRT",2016,2682.75242353188,2682.75242353188,2682.75242353188
"MUS",2016,14875.3715601836,14875.3715601836,14875.3715601836
"MWI",2016,913.36623822154,913.36623822154,913.36623822154
"MYS",2016,15995.5096987564,15995.5096987564,15995.5096987564
"NAM",2016,6786.60791510551,6786.60791510551,6786.60791510551
"NCL",2016,20067.0089497285,20067.0089497285,20067.0089497285
"NER",2016,801.395932993793,801.395932993793,801.395932993793
"NGA",2016,2717.22788209066,2717.22788209066,2717.22788209066
"NIC",2016,2931.25479912906,2931.25479912906,2931.25479912906
"NLD",2016,39431.4847221728,39431.4847221728,39431.4847221728
"NOR",2016,50606.6001906197,50606.6001906197,50606.6001906197
"NPL",2016,1242.31482231941,1242.31482231941,1242.31482231941
"NZL",2016,27530.3307994587,27530.3307994587,27530.3307994587
"OMN",2016,28026.2793620666,28026.2793620666,28026.2793620666
"PAK",2016,2652.4883884232,2652.4883884232,2652.4883884232
"PAN",2016,17964.6337781868,17964.6337781868,17964.6337781868
"PER",2016,11428.6668354058,11428.6668354058,11428.6668354058
"PHL",2016,4246.43062967539,4246.43062967539,4246.43062967539
"PNG",2016,3231.7575823893,3231.7575823893,3231.7575823893
"POL",2016,20620.7249755775,20620.7249755775,20620.7249755775
"PRI",2016,19866.0203503759,19866.0203503759,19866.0203503759
"PRT",2016,21630.9108447999,21630.9108447999,21630.9108447999
"PRY",2016,5490.47149193836,5490.47149193836,5490.47149193836
"PSE",2016,3460.36236622837,3460.36236622837,3460.36236622837
"PYF",2016,17362.5407296391,17362.5407296391,17362.5407296391
"QAT",2016,92138.2547327974,92138.2547327974,92138.2547327974
"ROU",2016,12525.1498790125,12525.1498790125,12525.1498790125
"RUS",2016,17816.5403173359,17816.5403173359,17816.5403173359
"RWA",2016,1354.19052752194,1354.19052752194,1354.19052752194
"SAU",2016,24023.7742412172,24023.7742412172,24023.7742412172
"SDN",2016,2120.35062648248,2120.35062648248,2120.35062648248
"SEN",2016,1940.23708392412,1940.23708392412,1940.23708392412
"SGP",2016,59995.2799539056,59995.2799539056,59995.2799539056
"SLB",2016,2914.11162175378,2914.11162175378,2914.11162175378
"SLE",2016,1129.11894965068,1129.11894965068,1129.11894965068
"SLV",2016,6517.3687054456,6517.3687054456,6517.3687054456
"SOM",2016,36.6283547477577,36.6283547477577,36.6283547477577
"SRB",2016,7924.60650517652,7924.60650517652,7924.60650517652
"STP",2016,3116.95154305741,3116.95154305741,3116.95154305741
"SUR",2016,8796.53179070437,8796.53179070437,8796.53179070437
"SVK",2016,23858.2874184275,23858.2874184275,23858.2874184275
"SVN",2016,27259.1758998681,27259.1758998681,27259.1758998681
"SWE",2016,37865.6466631597,37865.6466631597,37865.6466631597
"SWZ",2016,4366.13109818415,4366.13109818415,4366.13109818415
"SYR",2016,5253.92461288344,5253.92461288344,5253.92461288344
"TCD",2016,1443.8873213592,1443.8873213592,1443.8873213592
"TGO",2016,1077.69321250549,1077.69321250549,1077.69321250549
"THA",2016,9577.30868774264,9577.30868774264,9577.30868774264
"TJK",2016,2570.40547638066,2570.40547638066,2570.40547638066
"TKM",2016,11164.1883756227,11164.1883756227,11164.1883756227
"TLS",2016,1957.08948862975,1957.08948862975,1957.08948862975
"TON",2016,4380.41428062441,4380.41428062441,4380.41428062441
"TTO",2016,25156.4557324358,25156.4557324358,25156.4557324358
"TUN",2016,9745.90894362432,9745.90894362432,9745.90894362432
"TUR",2016,15356.6582666272,15356.6582666272,15356.6582666272
"TWN",2016,39301.1002224094,39301.1002224094,39301.1002224094
"TZA",2016,1556.40702759598,1556.40702759598,1556.40702759598
"UGA",2016,1371.59163126423,1371.59163126423,1371.59163126423
"UKR",2016,7814.65897193783,7814.65897193783,7814.65897193783
"URY",2016,15757.9057695511,15757.9057695511,15757.9057695511
"USA",2016,46675.1304654051,46675.1304654051,46675.1304654051
"UZB",2016,3982.94495786524,3982.94495786524,3982.94495786524
"VCT",2016,10615.7505212879,10615.7505212879,10615.7505212879
"VEN",2016,12472.3241574551,12472.3241574551,12472.3241574551
"VNM",2016,3845.53852451188,3845.53852451188,3845.53852451188
"VUT",2016,4376.45972808874,4376.45972808874,4376.45972808874
"WSM",2016,4348.87593031857,4348.87593031857,4348.87593031857
"YEM",2016,2073.13245525502,2073.13245525502,2073.13245525502
"ZAF",2016,11270.7578560986,11270.7578560986,11270.7578560986
"ZMB",2016,1761.50568240884,1761.50568240884,1761.50568240884
"ZWE",2016,509.923568125046,509.923568125046,509.923568125046
"ABW",2017,1880.12328974228,1880.12328974228,1880.12328974228
"AFG",2017,1401.26735038286,1401.26735038286,1401.26735038286
"AGO",2017,6237.65589543748,6237.65589543748,6237.65589543748
"ALB",2017,8723.1101353867,8723.1101353867,8723.1101353867
"ARE",2017,46695.5687713786,46695.5687713786,46695.5687713786
"ARG",2017,18181.4810456334,18181.4810456334,18181.4810456334
"ARM",2017,6355.28657579187,6355.28657579187,6355.28657579187
"AUS",2017,40440.7764834239,40440.7764834239,40440.7764834239
"AUT",2017,39763.5380542139,39763.5380542139,39763.5380542139
"AZE",2017,9836.4129483527,9836.4129483527,9836.4129483527
"BDI",2017,650.549143767063,650.549143767063,650.549143767063
"BEL",2017,35872.1898515572,35872.1898515572,35872.1898515572
"BEN",2017,1567.86569137691,1567.86569137691,1567.86569137691
"BFA",2017,1445.99601633377,1445.99601633377,1445.99601633377
"BGD",2017,2153.34653243143,2153.34653243143,2153.34653243143
"BGR",2017,14532.8253431696,14532.8253431696,14532.8253431696
"BHR",2017,22534.7971187955,22534.7971187955,22534.7971187955
"BHS",2017,30756.9059012092,30756.9059012092,30756.9059012092
"BIH",2017,8934.76240552666,8934.76240552666,8934.76240552666
"BLR",2017,16761.5526282972,16761.5526282972,16761.5526282972
"BLZ",2017,6900.10058244502,6900.10058244502,6900.10058244502
"BOL",2017,5518.29844316568,5518.29844316568,5518.29844316568
"BRA",2017,12143.1481725075,12143.1481725075,12143.1481725075
"BRB",2017,19080.3574203204,19080.3574203204,19080.3574203204
"BRN",2017,50276.7610622678,50276.7610622678,50276.7610622678
"BTN",2017,8591.36289104833,8591.36289104833,8591.36289104833
"BWA",2017,15648.3199633627,15648.3199633627,15648.3199633627
"CAF",2017,861.394511590611,861.394511590611,861.394511590611
"CAN",2017,38863.3965715859,38863.3965715859,38863.3965715859
"CHE",2017,42069.2391201426,42069.2391201426,42069.2391201426
"CHL",2017,17781.2626798239,17781.2626798239,17781.2626798239
"CHN",2017,11820.5984354029,11820.5984354029,11820.5984354029
"CIV",2017,2179.79812863959,2179.79812863959,2179.79812863959
"CMR",2017,2511.25146351504,2511.25146351504,2511.25146351504
"COD",2017,440.346550822729,440.346550822729,440.346550822729
"COG",2017,5357.87013726252,5357.87013726252,5357.87013726252
"COL",2017,10618.4734406514,10618.4734406514,10618.4734406514
"COM",2017,1070.76339760081,1070.76339760081,1070.76339760081
"CPV",2017,4493.03962857475,4493.03962857475,4493.03962857475
"CRI",2017,12905.1213898473,12905.1213898473,12905.1213898473
"CUB",2017,7150.91255075651,7150.91255075651,7150.91255075651
"CYP",2017,17997.2369082611,17997.2369082611,17997.2369082611
"CZE",2017,28135.525501095,28135.525501095,28135.525501095
"DEU",2017,37294.1373370532,37294.1373370532,37294.1373370532
"DJI",2017,2678.63342439712,2678.63342439712,2678.63342439712
"DNK",2017,35057.5469762822,35057.5469762822,35057.5469762822
"DOM",2017,10549.4919769825,10549.4919769825,10549.4919769825
"DZA",2017,8667.11975359121,8667.11975359121,8667.11975359121
"ECU",2017,8623.29410529832,8623.29410529832,8623.29410529832
"EGY",2017,6606.30841642379,6606.30841642379,6606.30841642379
"ERI",2017,523.952219353128,523.952219353128,523.952219353128
"ESP",2017,27861.3293625144,27861.3293625144,27861.3293625144
"EST",2017,22226.4392256991,22226.4392256991,22226.4392256991
"ETH",2017,1275.96747455405,1275.96747455405,1275.96747455405
"FIN",2017,35587.7786153972,35587.7786153972,35587.7786153972
"FJI",2017,4552.51999332155,4552.51999332155,4552.51999332155
"FRA",2017,31272.9845484155,31272.9845484155,31272.9845484155
"GAB",2017,15177.3829237606,15177.3829237606,15177.3829237606
"GBR",2017,35334.5150785996,35334.5150785996,35334.5150785996
"GEO",2017,7121.2164346801,7121.2164346801,7121.2164346801
"GHA",2017,2263.0765124628,2263.0765124628,2263.0765124628
"GIN",2017,1557.4740853575,1557.4740853575,1557.4740853575
"GMB",2017,2245.56147284064,2245.56147284064,2245.56147284064
"GNB",2017,1280.86185916794,1280.86185916794,1280.86185916794
"GNQ",2017,31447.7135162579,31447.7135162579,31447.7135162579
"GRC",2017,23511.6842610958,23511.6842610958,23511.6842610958
"GTM",2017,4634.90436634901,4634.90436634901,4634.90436634901
"GUY",2017,4274.68787175155,4274.68787175155,4274.68787175155
"HKG",2017,50626.5265707821,50626.5265707821,50626.5265707821
"HND",2017,3986.97756588444,3986.97756588444,3986.97756588444
"HRV",2017,17629.6454472864,17629.6454472864,17629.6454472864
"HTI",2017,1346.13749268121,1346.13749268121,1346.13749268121
